Depth,A,B,C,D,E,FCA,FCB,FCC,FCD,FCE,CLA,CLB,CLC,CLD,CLE,ELA,ELB,ELC,ELD,ELE
73.05,12.17,28.49,13.99,16.41,26.67,13.37439364,26.10711895,14.80315726,15.81631918,25.02449256,13.55673838,26.45362841,14.80349777,15.58118563,24.65151938,11.4437322,28.23277876,13.54563528,16.1257645,26.3692114
73.1,12.26,28.26,13.99,16.08,26.569998,13.44938048,25.94703496,14.80631755,15.55366216,24.94814513,13.56440423,26.21172973,14.82829698,15.30697433,24.56613141,11.53558883,28.00633117,13.54318775,15.79365942,26.26828294
73.15,12.36,27.019999,14.04,15.48,26.46,13.5407314,24.99146485,14.84556725,15.08000241,24.87412388,13.57783535,25.01312373,14.87222913,14.845823,24.46759905,11.64263875,26.75900829,13.59319064,15.18755962,26.1566668
73.2,12.43,25.450003,14.14,14.74,26.289999,13.62442965,23.75993348,14.9194854,14.48718382,24.74494565,13.59459969,23.55929073,14.9328665,14.28027317,24.31450484,11.72187973,25.17751125,13.69155875,14.43917916,25.98448923
73.25,12.459999,24.46,14.26,13.86,26.109999,13.70186112,22.98423469,15.01550629,13.79208641,24.60057655,13.63140705,22.75244745,15.01361601,13.66118558,24.15590053,11.76397542,24.17598179,13.81236321,13.54870344,25.80310951
73.3,12.459999,23.6,14.34,12.93,25.919998,13.77736325,22.30870341,15.07384936,13.04972133,24.4361871,13.70635614,21.97931591,15.05321725,13.02035945,23.97597992,11.77681515,23.30389724,13.89332438,12.60763266,25.61037395
73.35,12.41,22.94,14.36,12.100001,25.699999,13.81525871,21.78729659,15.08793725,12.388358,24.25940535,13.79133243,21.40115597,15.09819762,12.4819623,23.77197863,11.74212108,22.63449348,13.90950778,11.76732111,25.38574317
73.4,12.36,22.429998,14.33,11.51,25.469997,13.84224319,21.38252665,15.05738251,11.91652048,24.06486882,13.85119967,20.9543898,15.12195506,12.10168218,23.56473902,11.70661453,22.11739168,13.87355459,11.52038725,25.14998962
73.45,12.34,22.239998,14.27,11.160001,25.219997,13.88929765,21.23458918,15.01016858,11.62886858,23.85908676,13.9076504,20.80935108,15.12553777,11.85902637,23.33873149,11.69705289,21.92561615,13.80951949,11.22003113,24.89483417
73.5,12.440001,22.36,14.09,11.03,24.949999,14.00742034,21.33244067,14.87352031,11.52438056,23.63313673,13.98230769,20.91148975,15.07207411,11.76892098,23.1080685,11.801787,22.04901382,13.62660612,11.05892056,24.61956202
73.55,12.65,22.65,13.81,11.05,24.72,14.20670497,21.5727101,14.65016086,11.54288587,23.44586309,14.10036867,21.14253966,14.9238384,11.80301604,22.92461434,13.53646407,22.34561717,13.34336854,11.0522456,24.38346662
73.6,12.939999,22.92,13.47,11.24,24.569998,14.47951385,21.79045697,14.37787204,11.69625644,23.31192062,14.30323457,21.3556292,14.72113222,11.93689769,22.80938229,13.82197967,22.62260711,12.9992327,11.21915496,24.2281519
73.65,13.250001,23.069998,13.29,11.56,24.569998,14.77690211,21.91512861,14.23674193,11.94503333,23.29217997,14.59076699,21.4660583,14.56928159,12.1306542,22.8013238,14.11973402,22.77847379,12.81800807,11.52979816,24.223282
73.7,13.5199995,23.16,13.26,12.050001,24.66,15.03703902,21.98315713,14.20029362,12.33178915,23.34989777,14.91156444,21.53772736,14.47502674,12.44383813,22.86928331,14.37752456,22.87329719,12.7864746,12.00370337,24.30987113
73.75,13.71,23.279999,13.33,12.649999,24.72,15.19786436,22.06574631,14.24689463,12.79603106,23.38273153,15.1276164,21.63160384,14.44851394,12.84652157,22.91189261,14.57198163,22.9976522,12.85761392,12.60482683,24.36567765
73.8,13.810001,23.449999,13.39,13.37,24.679998,15.27200336,22.19217801,14.28175912,13.36803638,23.33531604,15.20834933,21.76493606,14.4461359,13.43172722,22.87068648,14.67133754,23.17231171,12.91796277,13.30718948,24.3205153
73.85,13.9,23.62,13.46,14.17,24.51,15.32482429,22.31959975,14.32490902,13.99693455,23.19616802,15.20105377,21.90648141,14.47112101,14.09654615,22.72318163,14.74219066,23.34604065,12.98665364,13.85945637,24.14173058
73.9,14.050001,23.77,13.52,15.15,24.359999,15.41606676,22.42921125,14.35217462,14.76647368,23.07443915,15.16909793,22.03251917,14.49412012,14.88605646,22.61045912,13.44915399,23.49946643,13.043677,14.85189094,23.98324903
73.95,14.279999,23.93,13.62,16.15,24.309998,15.55742069,22.55087859,14.4104726,15.55389723,23.03212353,15.17888068,22.16131299,14.52193697,15.65448318,22.57651277,13.67453811,23.66466263,13.1413963,15.86334255,23.92637966
74,14.590001,24.12,13.79,17.03,24.359999,15.76487208,22.69254287,14.50952034,16.25256401,23.07088695,15.25450503,22.32052735,14.54536586,16.29422522,22.62009015,13.98169354,23.85845985,13.7611239,16.75360399,23.97204857
74.05,15.06,24.29,14.01,17.51,24.369999,16.08640293,22.82310566,14.6587601,16.63778523,23.07613755,15.3963383,22.44755515,14.6224618,16.58411058,22.6090544,14.44893731,24.03080036,14.02403766,17.23847089,23.97979939
74.1,15.74,24.439999,14.18,17.54,24.28,16.59315695,22.94360458,14.75759618,16.65934704,23.01002096,15.72316466,22.56807191,14.68141594,16.51498828,22.51368266,15.12843008,24.18255527,14.14742631,17.26966771,23.88678957
74.15,16.57,24.62,14.27,17.09,24.14,17.22804109,23.08094005,14.79273767,16.30557676,22.90462972,16.29795388,22.72582947,14.69512835,16.07559917,22.39783061,15.96018538,24.36392502,14.22442377,16.81580009,23.74496886
74.2,17.34,24.9,14.33,16.28,24.01,17.82398121,23.3034929,14.81651259,15.65829456,22.81407815,16.98819467,22.97904518,14.6894989,15.37383084,22.30998904,16.73538088,24.6475598,14.28780086,15.99912556,23.61212343
74.25,17.76,25.16,14.44,15.26,23.93,18.14590272,23.51381748,14.9153275,14.85458934,22.75856688,17.48678072,23.21111337,14.75325238,14.57155683,22.27858952,17.15710109,24.91232146,14.40217613,14.96960124,23.5329588
74.3,17.639997,25.239998,14.6,14.23,23.839998,18.06970196,23.58649144,15.07206491,14.04197165,22.69035719,17.55764523,23.28464655,14.91807919,13.79046633,22.21662493,17.03900836,24.99539228,14.56061608,13.92996196,23.44386168
74.35,17.01,24.97,14.86,13.26,23.75,17.60987418,23.37786152,15.30945979,13.28432005,22.62353979,17.20547853,23.04253678,15.1739306,13.07997151,22.15499753,16.41092965,24.72315332,14.81508153,12.94925204,23.35577148
74.4,16.15,24.389997,15.21,12.5,23.68,16.96684364,22.92861729,15.6147136,12.69400003,22.57323095,16.63457916,22.52573228,15.50647301,12.52342367,22.11202617,15.55143732,24.13627928,15.15319818,12.1804857,23.28792541
74.45,15.369999,23.609999,15.79,11.91,23.65,16.36864822,22.3134425,16.09799401,12.24114374,22.54326568,16.04907668,21.84402889,15.99025959,12.11552767,22.09615471,14.77111287,23.34724474,15.7088212,11.58354789,23.2620593
74.5,14.81,22.98,16.61,11.5,23.69,15.95102877,21.8121218,16.76626582,11.9355277,22.5604797,15.62460865,21.33870197,16.68211859,11.85006135,22.11963248,14.20959719,22.70748259,16.14592761,11.17199674,23.30764742
74.55,14.44,22.789999,17.66,11.199999,23.739998,15.68743941,21.6607534,17.61869986,11.71522266,22.59320624,15.34830479,21.22458477,17.58084349,11.66715736,22.15020532,13.8435422,22.51159826,17.20788537,10.87443923,23.36208651
74.6,14.17,23.129997,18.74,11.0199995,23.769999,15.51529744,21.91043709,18.48097001,11.59551801,22.6034262,15.20820254,21.5668903,18.48557425,11.5708922,22.15497888,13.57854897,22.78738708,18.29629519,10.69806842,23.39623175
74.65,13.91,24.01,19.51,10.94,23.789999,15.33413308,22.57989139,19.09729113,11.54387525,22.61197572,15.10130121,22.35037112,19.07789314,11.53889891,22.15910602,13.32247507,23.71136673,19.07169955,10.62078218,23.42006225
74.7,13.63,25.070002,19.59,10.98,23.76,15.12336825,23.42304193,19.17302227,11.57577265,22.57366915,14.99934727,23.23484152,19.09088311,11.56515578,22.10851593,13.03937595,24.78820728,19.15284294,10.66126081,23.3931395
74.75,13.3,26.28,19.15,11.110001,23.65,14.85346597,24.44852995,18.84322325,11.66889989,22.47157682,14.84861265,24.19567398,18.71893363,11.64790872,21.98294738,12.70429535,26.02801719,18.71394655,10.78971505,23.28543607
74.8,12.959999,27.370003,18.62,11.32,23.38,14.56504797,25.41855964,18.4513098,11.82176508,22.25208477,14.65684228,25.03408543,18.34466961,11.79125327,21.72937224,12.35592143,27.1568896,18.18455564,10.99706407,23.01406419
74.85,12.67,28.54,18.55,11.6,23.03,14.32099713,26.36393654,18.42632745,12.0295698,21.97736891,14.48448521,26.08542141,18.32481147,12.00118517,21.44269607,12.05760325,28.33980071,18.1193076,11.27465039,22.66015262
74.9,12.440001,29.5,19.01,11.99,22.72,14.09896779,27.12034005,18.80568163,12.32725813,21.73615964,14.31763096,26.95836964,18.69370833,12.30606307,21.20057467,11.81584546,29.30611405,18.58673408,11.66383692,22.34422596
74.95,12.26,30,19.97,12.53,22.579998,13.90768276,27.5267422,19.55839886,12.74037882,21.6272131,14.16141688,27.42387216,19.46027601,12.72838791,21.10273845,11.62294564,29.81327684,19.55163469,12.53514659,22.19946684
75,12.149999,29.840002,21.39,13.18,22.559998,13.75832744,27.39372364,20.65110738,13.24575057,21.62237893,14.00826758,27.3395021,20.57636648,13.28485662,21.09921267,11.5003579,29.65331624,20.97371612,12.861249,22.17290615
75.05,12.14,29.300001,23.190002,13.89,22.559998,13.69757342,26.93448243,22.051849,13.79535776,21.62039927,13.89346672,26.95597185,21.94455909,13.885879,21.09309189,11.47861321,29.10050775,22.78177603,13.57757669,22.16742401
75.1,12.220001,28.71,25.190002,14.66,22.52,13.68957083,26.43813867,23.62853644,14.39684971,21.59333357,13.79025811,26.52843704,23.44342448,14.50671951,21.05916263,11.54914338,28.4965058,24.79749606,14.35298623,22.1205011
75.15,12.450001,27.97,26.680002,15.45,22.55,13.81151926,25.83243909,24.81549888,15.01422942,21.61713765,13.7279732,25.92885309,24.54854686,15.11139617,21.10226996,11.77100315,27.74465259,26.30308881,15.14903981,22.14736481
75.2,12.81,27.07,27.230001,16.15,22.84,14.02930104,25.10416835,25.26327613,15.56732571,21.84979429,14.38137966,24.63947005,25.97554452,15.82605238,22.14454604,12.12469115,26.6238283,26.79630106,16.04952423,22.43779363
75.25,13.250001,26.12,26.780003,16.56,23.409998,14.32842331,24.33475911,24.95838216,15.88097111,22.31617508,13.30066987,24.32577892,24.86014979,16.01353822,22.18176489,12.55744278,25.87101777,26.25570463,16.26579034,23.01189029
75.3,13.66,25.509998,26.040003,16.66,24.08,14.59612422,23.84028542,24.45479634,15.95639643,22.86561768,13.42975328,23.54933984,23.97133187,15.89816649,22.6013533,12.95905406,25.25409184,25.57910689,16.36529393,23.68807773
75.35,13.96,25.33,25.5,16.52,24.7,14.7758176,23.69036193,24.06554622,15.84411123,23.3798444,13.61931928,23.42152119,23.55729451,15.69287073,23.03277772,13.24870157,25.07179151,25.16411979,16.22381436,24.31305972
75.4,14.14,25.49,25.67,16.34,25.16,14.86373465,23.81477936,24.21195791,15.70276565,23.75969355,13.77830755,23.57143279,23.78933787,15.51052641,23.37481444,13.41496083,25.233643,25.33703599,16.04384153,24.77707705
75.45,14.21,25.85,26.470001,16.1,25.54,14.88529059,24.10051016,24.8484197,15.5179193,24.07682292,13.92221397,23.88046361,24.48415745,15.29498458,23.68108676,13.47833924,25.59777093,26.14546424,15.80460897,25.15813824
75.5,14.279999,26.330002,27.85,15.78,25.81,14.93148584,24.48430205,25.9526991,15.27299884,24.29133941,14.05737961,24.30942847,25.64966413,15.02759668,23.90534305,13.54631032,26.08413109,27.53946562,15.48497534,25.43055744
75.55,14.41,26.89,29.330002,15.31,25.989998,15.03271896,24.94197199,27.12858119,14.9178037,24.42975864,14.17276287,24.81786672,26.89310696,14.66226463,24.05329076,13.68019793,26.65251555,29.03560141,15.01309797,25.61122859
75.6,14.67,27.41,30.220001,14.82,26.059998,15.23318277,25.36134569,27.8241683,14.5436666,24.47902638,14.29307734,25.30303765,27.65576339,14.27269547,24.11893187,13.94383522,27.18140264,29.93346768,14.52185644,25.5770678
75.65,15.01,27.83,29.770002,14.35,26.01,15.50001127,25.69892997,27.45716173,14.19176592,24.42195033,14.47395589,25.69943837,27.19898197,13.91010975,24.0775921,14.28489799,27.60691575,29.47773356,14.05133925,25.45054672
75.7,15.36,28.060001,28,14.009999,25.87,15.7772187,25.8842896,26.0241619,13.93233923,24.2912788,14.71874672,25.92198825,25.4840201,13.61935861,23.9527803,14.63646672,27.84119146,27.68743444,13.7126389,25.32771769
75.75,15.619999,28.16,25.470001,13.84,25.699999,15.97207182,25.95591703,23.98872914,13.80504475,24.15294037,14.9403824,26.0357026,23.15479397,13.46834048,23.80723335,14.89552691,27.94192535,25.13111062,13.54333609,25.1554469
75.8,15.799998,28.12,22.91,13.83,25.56,16.09628094,25.91534639,21.92373279,13.79325599,24.04385397,15.11586058,26.00858514,21.10039943,13.44979878,23.70126562,15.06894273,27.90165201,22.54024442,13.5338963,25.00552108
75.85,15.93,27.91,20.77,13.94,25.479998,16.17507853,25.73871275,20.19943821,13.86908271,23.97007824,15.21893677,25.82183411,19.52063361,13.53958824,23.63475278,15.19352812,27.68912438,20.37783845,13.64491778,24.94887546
75.9,16.07,27.47,19.21,14.07,25.5,16.27648062,25.38456693,18.9433275,13.95899809,23.97909703,15.29293976,25.42070323,18.4201219,13.65909074,23.65604578,15.33322713,27.24452707,18.80220935,13.77608601,24.96743827
75.95,16.249998,28.009998,18.33,14.200001,25.699999,16.41829113,25.80461106,18.23785181,14.05973883,24.11815337,15.38549083,25.93450789,17.82002191,13.79747397,23.83967398,15.51404876,27.78953718,17.91186282,13.90675408,25.18187551
76,16.459997,28.82,17.92,14.35,25.909998,16.58987467,26.43774622,17.88911403,14.18357368,24.2701816,15.51668154,26.61282494,17.53214236,13.9439605,24.00112502,15.72602872,28.60585864,17.49232025,14.05761396,25.39910976
76.05,16.61,29.09,17.87,14.51,25.979998,16.7262818,26.64764713,17.83043505,14.31845049,24.32757464,15.68680788,26.83468506,17.50930983,14.09120884,24.04469152,15.87763575,28.87677458,17.43674359,14.21890935,25.46022126
76.1,16.729998,28.53,17.99,14.64,25.69,16.8294263,26.20093745,17.91986203,14.43029442,24.09011803,15.8203198,26.32301507,17.65061479,14.20830692,23.75875811,16.00050511,28.30896393,17.55404264,14.34890686,25.28328257
76.15,16.88,27.949999,18.17,14.7,25.29,16.96097292,25.74961206,18.06511782,14.48421742,23.77257998,15.96459171,25.8174072,17.83393678,14.26673091,23.40845934,16.15285391,27.72185799,17.73544029,14.40842535,24.88868386
76.2,17.079998,28.250002,18.35,14.66,24.959997,17.11118266,25.99109451,18.20009576,14.45856238,23.50910654,16.1036484,26.13246891,17.99589686,14.24493634,23.13857453,16.35493189,28.02360477,17.91421141,14.36672486,24.56228552
76.25,17.27,28.35,18.6,14.52,24.79,17.25806938,26.07583026,18.38696088,14.34498574,23.37697591,16.27056796,26.21160783,18.19340521,14.12587511,23.0132686,16.54600782,28.12475786,18.1659261,14.22584595,24.3968332
76.3,17.409998,28.1,18.92,14.36,24.569998,17.34937536,25.88953411,18.65943468,14.22032093,23.19323893,16.38680564,25.99264349,18.43973432,14.00733368,22.81231759,16.68642224,27.87292611,18.49187828,14.06407349,24.18032307
76.35,17.49,27.31,19.34,14.25,24.2,17.40189671,25.2642568,19.03012335,14.13322525,22.88846457,16.47332301,25.28309423,18.76370142,13.92852959,22.47017521,16.76399272,27.07566804,18.9270263,13.95272857,23.81010805
76.4,17.53,26.330002,19.71,14.26,23.589998,17.40973752,24.48701647,19.35161485,14.14200257,22.39462027,16.488596,24.39427719,19.0469031,13.94276897,21.92259729,16.800425,26.08689606,19.30796707,13.96144525,23.19476952
76.45,17.46,25.400002,19.88,14.390001,22.759998,17.34180538,23.74759074,19.50557481,14.24125723,21.73507192,16.45630643,23.55592521,19.13995144,14.0377554,21.23407349,16.7247527,24.84306655,19.48774684,14.09152881,22.35613344
76.5,17.27,24.83,19.78,14.6,21.72,17.17594397,23.28314812,19.4768128,14.41264738,20.91088161,16.34926849,23.04729371,19.00851573,14.22591873,20.41735974,16.5282135,24.42406151,19.4056445,14.30152945,21.30522315
76.55,16.97,24.539999,19.47,14.809999,20.49,16.91201188,23.02741867,19.27144421,14.5875682,19.93896114,16.12543443,22.75057738,18.75214159,14.42283338,19.50026606,16.22071894,24.17841377,19.10673245,14.51252639,20.06082753
76.6,16.68,24.45,19.08,14.97,19.26,16.66409575,22.92566056,18.97679958,14.72053788,18.96696142,15.89491837,22.60986152,18.47160968,14.55669656,18.6324401,15.92220363,24.11872325,18.71700746,14.67397426,18.81553843
76.65,16.44,24.539999,18.71,15.090001,18.26,16.43723227,22.96032815,18.6730256,14.8236842,18.18344115,15.63981214,22.62007702,18.21249766,14.65404062,17.96304706,15.67356131,24.26709182,18.33990064,14.7956051,17.80269929
76.7,16.32,24.92,18.41,15.21,18.05,16.31591238,23.23686619,18.43358306,14.92453873,18.01735329,15.4549281,22.9004533,18.00925311,14.75063558,17.7907988,15.54459953,24.65122858,18.03592512,14.91797292,17.58925188
76.75,16.26,25.61,18.26,15.33,18.8,16.25303967,23.76967477,18.32702478,15.01804542,18.61436677,15.3534517,23.47570855,17.9501508,14.82828454,18.3432373,15.47913599,25.34990528,17.88360422,15.04063761,18.34549899
76.8,16.2,26.68,18.25,15.45,20.56,16.19433843,24.60918329,18.32437985,15.12020468,20.01411051,15.27187154,24.40222721,17.96044799,14.94022377,19.7991061,15.41734181,26.43322119,17.87443715,15.16358127,20.12067883
76.85,16.03,27.79,18.37,15.53,23.04,16.06516814,25.48980949,18.44278418,15.18754981,21.9844904,15.18819067,25.37822684,18.09397094,15.00573454,21.76876654,15.24565401,27.55752101,17.9985556,15.40917806,22.62321658
76.9,15.71,28.7,18.5,15.560001,25.63,15.82807673,26.21562149,18.57544297,15.21773934,24.04277557,15.0571168,26.21469686,18.23899758,15.03420811,23.67801938,14.92379901,28.47963654,18.13515325,15.45435667,25.23697656
76.95,15.18,28.93,18.65,15.5,28,15.42484828,26.40147762,18.72663835,15.18251398,25.92349893,14.81631828,26.47498999,18.36536062,14.99329139,25.52249508,15.24514831,28.71551176,18.29616819,15.2172744,27.63232132
77,14.51,28.55,18.86,15.42,29.68,14.90964648,26.10118765,18.91658371,15.13430429,27.25893637,14.4740224,26.17709632,18.5260691,14.94182883,26.96650923,14.76109825,28.33523109,18.51545349,15.13707778,29.33288322
77.05,13.780001,27.66,19.24,15.4,30.930002,14.3600514,25.40054872,19.2582214,15.13860892,28.24670888,14.12168554,25.37586621,18.82529221,14.95286618,28.13546257,14.09412286,27.4399803,18.90855044,15.3119911,30.60133544
77.1,13.14,26.57,19.73,15.52,31.61,13.88651987,24.52935907,19.66503721,15.24214972,28.78413211,13.81328143,24.38431143,19.18056869,15.0548383,28.8234021,13.53981826,26.34112708,19.40849373,15.43659295,31.29342386
77.15,12.689999,25.5,20.24,15.739999,31.839998,13.56609511,23.69211604,20.09236548,15.4178364,28.96215231,13.57372201,23.40532386,19.57329845,15.22295132,29.10600707,13.16976616,25.2615394,19.92513854,15.65329224,31.52981139
77.2,12.42,24.59,20.61,15.97,31.5,13.40913744,22.98539865,20.37828295,15.59652875,28.67873155,13.41176723,22.60835417,19.83138066,15.38603256,28.85835537,12.96357484,24.34136232,20.2942756,15.69042126,31.19039764
77.25,12.3,23.88,20.78,16.1,30.740002,13.38233272,22.43739614,20.47320962,15.69279218,28.05374178,13.32940514,22.00288352,19.94488717,15.45965182,28.20091254,11.54970181,23.62402954,20.45184771,15.82087678,30.42527003
77.3,12.24,23.11,20.72,16.07,29.659998,13.36244488,21.83792368,20.32944378,15.66239761,27.17717051,13.28686007,21.32457687,19.91756083,15.40715715,27.21673263,11.49804807,22.84703598,20.35903313,15.96336537,29.33570198
