Depth,RES,DEN,NG,CAL,FCRES,FCDEN,FCNG,FCCAL,CLRES,CLDEN,CLNG,CLCAL,ELRES,ELDEN,ELCG,ELCAL
322.05,15.34,2.26,12.319999,117.83,16.51357202,2.310653534,12.06891324,122.0753599,16.31323624,2.31052329,10.67568491,122.4735515,15.21326514,2.258763033,12.70686484,117.9082414
322.1,15.41,2.2800002,11.86,118.05,16.57619845,2.323582132,11.76181743,122.3174331,16.39464586,2.317974394,10.29080025,122.6519217,15.28549165,2.279425269,12.20846246,118.140869
322.15,15.499999,2.29,11.44,118.05,16.66845312,2.329953973,11.50405948,122.4424839,16.52120391,2.323716815,9.987538239,122.7359038,15.37847843,2.289789607,11.71215377,118.1668246
322.2,15.62,2.29,11.26,117.83,16.78585334,2.329926269,11.41460529,122.4074269,16.65589037,2.324960935,9.849879868,122.6411669,15.50377293,2.289848387,11.49208571,117.9578255
322.25,15.759999,2.29,11.14,117.83,16.91647263,2.329933879,11.36475408,122.5283927,16.78183077,2.324389961,9.798636566,122.5971728,15.64984554,2.289887473,11.36860247,117.9520792
322.3,15.93,2.29,11.48,118.05,17.0643157,2.329889752,11.61970354,122.7950988,16.92223074,2.323716681,10.04388934,122.7136249,15.82434822,2.289928429,11.71143966,118.1661655
322.35,16.1,2.29,11.92,118.05,17.2055801,2.329704535,11.92882774,122.8373654,17.05323504,2.323316739,10.45194629,122.7798507,15.99575296,2.289952662,12.15860569,118.1626754
322.4,16.32,2.2800002,12.479999,118.05,17.38457808,2.323190668,12.3281508,122.8409286,17.21297192,2.320384129,10.96240719,122.8069356,16.21720949,2.279648472,12.72723768,118.1608275
322.45,16.55,2.2800002,12.679999,117.83,17.56184275,2.323143471,12.46161624,122.6206719,17.35655457,2.318998116,11.24176821,122.6748765,16.44799851,2.279637223,12.97197988,117.9269514
322.5,16.77,2.2800002,13.23,117.83,17.73533533,2.323313568,12.86198128,122.5715197,17.50344106,2.319065407,11.6626346,122.6098182,16.66942011,2.279623755,13.53352917,117.9284383
322.55,16.99,2.2800002,13.78,117.83,17.90563408,2.323318441,13.24859007,122.5055166,17.64897406,2.319614886,12.14579764,122.5822565,16.8887717,2.27960296,14.09631077,117.9296868
322.6,17.23,2.27,14.4,118.05,18.09189381,2.316884984,13.68382053,122.6167162,17.81072371,2.317281522,12.69172067,122.7051534,17.12831793,2.269279244,14.72959985,118.1493923
322.65,17.5,2.27,14.64,117.83,18.29582923,2.316771029,13.83205433,122.3762503,17.98661259,2.316101254,12.97636246,122.6388747,17.3979339,2.269272885,15.01702165,117.9163159
322.7,17.78,2.26,14.61,117.83,18.52210141,2.31045917,13.83652235,122.3602194,18.187789,2.313120379,12.98368898,122.6241868,17.68080459,2.258967644,14.99387853,117.9159346
322.75,18.01,2.26,14.45,117.37999,18.70321102,2.310534038,13.72881472,122.0043911,18.3463478,2.311809234,12.85165037,122.3871648,17.9142352,2.258996817,14.87584555,117.452913
322.8,18.22,2.26,14.209999,117.37999,18.88053069,2.310786914,13.60259037,122.033911,18.5017544,2.311799554,12.64952038,122.3098547,18.12940961,2.259006964,14.63726494,117.45156
322.85,18.43,2.27,14.13,117.37999,19.04826962,2.317354788,13.55927099,122.0398024,18.66014299,2.315363254,12.56066499,122.3065063,18.3422561,2.26933744,14.56242837,117.4516882
322.9,18.64,2.27,14.27,117.16,19.21583388,2.31750933,13.67725327,121.8311025,18.81751924,2.317671651,12.66404492,122.221386,18.78468455,2.269345016,14.67517364,117.2502226
322.95,18.86,2.27,14.48,117.16,19.38397046,2.317739009,13.83605276,121.7468021,18.96463838,2.318725647,12.85299175,122.1879183,19.13886085,2.269322336,14.89507082,117.2537115
323,19.1,2.2800002,15.15,117.16,19.56416733,2.324320467,14.30165354,121.6516323,19.12776085,2.322224491,13.39970529,122.1795378,19.01290409,2.279609069,15.58016448,117.2575154
323.05,19.329998,2.29,15.53,117.37999,19.74646171,2.330762069,14.58396684,121.7556257,19.29312355,2.326854937,13.82137748,122.3130354,19.55181567,2.2898828,15.93685309,117.4926355
323.1,19.499998,2.29,16.54,117.37999,19.88003029,2.330727822,15.29382634,121.707966,19.42087232,2.328816297,14.67655462,122.3802465,19.70448777,2.289881766,16.92818675,117.5089464
323.15,19.57,2.29,17.41,117.37999,19.93513335,2.330566003,15.90197586,121.654326,19.45581641,2.329155791,15.53890475,122.4020574,19.7695774,2.28984338,17.81122927,117.5081872
323.2,19.559998,2.29,18.99,117.37999,19.92679386,2.330395739,16.99830799,121.612263,19.43365508,2.329027016,16.97520933,122.3978453,19.75509553,2.289805195,19.406482,117.5074449
323.25,19.469997,2.29,19.68,117.16,19.85804585,2.329997365,17.47351585,121.3908142,19.34725292,2.328625104,17.74844914,122.2740947,19.66169921,2.289733531,18.96986917,117.286239
323.3,19.34,2.29,20.13,116.72,19.75817564,2.329879205,17.79102871,121.017855,19.24028597,2.328254869,18.09042774,121.9982186,19.53007651,2.289684131,19.68122079,116.8482114
323.35,19.109999,2.29,20.16,116.270004,19.58331396,2.32986799,17.82917637,120.6608964,19.05369103,2.327897751,18.02050656,121.6793436,19.30036894,2.289635899,20.5768838,116.3998565
323.4,18.79,2.29,20.26,116.270004,19.33904573,2.329898531,17.9146745,120.7019922,18.81232304,2.327455385,17.9892193,121.5627014,18.68454454,2.289604757,20.66743067,116.3980479
323.45,18.38,2.3,19.89,116.05,19.02179806,2.336100208,17.64932744,120.5984599,18.51620877,2.329418413,17.60976407,121.4686304,18.27222447,2.299898182,20.28255296,116.1760468
323.5,17.98,2.3,20.03,115.61,18.72324809,2.336001941,17.76321472,120.3691547,18.25703129,2.329772527,17.63301973,121.2934095,17.87239059,2.299898282,19.52328266,115.7500899
323.55,17.71,2.29,19.58,114.94,18.52982844,2.32938617,17.46784746,119.9563843,18.09473607,2.326197946,17.24330722,120.9872284,17.90322291,2.28957041,19.89869223,115.0785405
323.6,17.64,2.29,20.12,114.5,18.49130922,2.329494216,17.8644315,119.7262918,18.38729603,2.319292282,18.11898917,121.5522593,17.54117836,2.289569142,20.46287842,114.621714
323.65,17.76,2.29,19.94,114.049995,18.60866857,2.329345481,17.77235777,119.4638406,18.32655899,2.316631073,19.1900706,120.2079784,17.66564411,2.289548881,20.27312094,114.168192
323.7,17.94,2.2800002,20.61,113.83,18.76618977,2.323081587,18.27569776,119.3517929,18.41724535,2.313926138,19.11479641,119.9385234,17.85142592,2.279257826,20.94693896,113.9468129
323.75,18.06,2.2800002,21.51,113.61,18.86467675,2.323018501,18.90941474,119.1711046,18.45134657,2.314123706,19.55715264,119.6376421,17.97292899,2.279239117,21.89318257,113.7106457
323.8,18.11,2.2800002,22.83,113.61,18.91068739,2.322906416,19.84295312,119.153273,18.45970167,2.314959373,20.71328345,119.6025097,18.02212677,2.27919958,22.13375545,113.7085019
323.85,18.14,2.2800002,24.47,113.61,18.93950173,2.322570227,20.98320133,119.1321897,18.46968379,2.315430745,22.36111044,119.7550593,18.04923234,2.279149011,24.21175721,113.7053021
323.9,18.2,2.2800002,25.659998,113.61,18.99514886,2.322122052,21.81181903,119.1203383,18.51113075,2.315308379,23.63754158,119.9831238,18.10620918,2.279087545,25.48229768,113.7006524
323.95,18.27,2.2800002,26.629997,113.61,19.05838032,2.32179374,22.49056494,119.1230388,18.56442171,2.314955601,24.61725228,120.1989974,18.17462123,2.279049259,26.51302938,113.6966438
324,18.29,2.2800002,27.66,113.61,19.07970994,2.321542032,23.21025102,119.118784,18.57502966,2.314644779,25.66012655,120.3527571,18.19284027,2.279017934,27.61632474,113.6936723
324.05,18.22,2.27,28.46,113.61,19.02748408,2.314839109,23.76579155,119.0998838,18.51283952,2.311335492,26.50825016,120.4353603,18.1196319,2.268673172,28.46308126,113.6913283
324.1,18.11,2.27,28.82,113.61,18.93524725,2.314614405,23.99546668,119.0655309,18.4132302,2.309277935,26.85858129,120.4583533,18.00670913,2.268631916,28.8015338,113.6751703
324.15,17.97,2.26,28.66,113.83,18.82404813,2.308049169,23.87771295,119.2331857,18.30442961,2.305464897,26.62477157,120.5393256,17.86430678,2.258304278,28.58808302,113.8931471
324.2,17.8,2.25,27.7,114.049995,18.67899528,2.301521216,23.17762308,119.4017594,18.16824472,2.300230432,25.50107559,120.6439635,17.69251406,2.248008416,27.48820259,114.0973031
324.25,17.6,2.25,26.27,114.5,18.50638571,2.301641713,22.14936296,119.7628413,18.0085725,2.297890626,23.8622291,120.8576764,17.49222586,2.248044598,25.90305014,114.5320779
324.3,17.41,2.24,24.39,114.72,18.33982189,2.29538336,20.80714522,119.9373132,17.86995192,2.294687683,21.82541482,121.0253188,17.30121738,2.23780044,24.89740242,114.7555322
324.35,17.25,2.24,22.73,114.72,18.18870546,2.295812375,19.61215959,119.9016061,17.73460098,2.293836996,20.04884883,121.0485739,17.14212046,2.237859153,23.25855593,114.748137
324.4,17.15,2.24,21.63,114.72,18.09243937,2.296302139,18.83146613,119.8568763,17.65206531,2.294908783,18.91157929,121.0096692,17.04305967,2.237894935,22.14849047,114.7559236
324.45,17.04,2.24,20.27,114.72,17.99195299,2.296648442,17.87483187,119.8129991,17.56171788,2.296459686,17.65941383,120.9529767,16.93289369,2.237915162,20.77777521,114.7617947
324.5,16.88,2.24,19.18,114.5,17.85571607,2.297011167,17.10956948,119.6323558,17.44261408,2.297677804,16.62200371,120.8182734,16.77389562,2.237955367,19.67732238,114.5479986
324.55,16.67,2.24,17.49,113.83,17.690699,2.297293884,15.94364126,119.1402013,17.29616166,2.298140699,15.16402591,120.5123611,16.56612046,2.237984289,17.96766277,113.8839894
324.6,16.49,2.25,16.13,113.61,17.55929408,2.304264937,15.03379895,119.0659662,17.18479381,2.301463672,13.91716345,120.3034778,16.39313553,2.248327115,16.58506058,113.6660115
324.65,16.43,2.26,14.73,114.27,17.52779058,2.310956611,14.09139679,119.7273929,17.18580912,2.306541591,12.74930409,120.4540388,16.33889243,2.258687331,15.12809975,114.3348908
324.7,16.47,2.27,13.97,115.159996,17.56281718,2.317386497,13.55095806,120.5567658,17.26157583,2.31187025,12.07438781,120.9366522,16.38180289,2.269098632,14.32411868,115.2329762
324.75,16.53,2.2800002,13.540001,115.61,17.60673328,2.323660605,13.22635903,120.9720016,17.33648257,2.316770295,11.75020349,121.4110887,16.44113144,2.279489473,13.85865683,115.6949777
324.8,16.59,2.29,13.3,115.83,17.64950995,2.330101239,13.05063774,121.1394326,17.39277263,2.32138819,11.60027821,121.6991256,16.49982004,2.289829628,13.58562273,115.9306725
324.85,16.66,2.2800002,13.169999,115.83,17.69745235,2.323767651,12.95757135,121.0811891,17.44396163,2.320487402,11.52318888,121.7343535,16.56776531,2.279531864,13.42430024,115.949757
324.9,16.76,2.27,13.49,116.270004,17.75866583,2.317510833,13.15757361,121.3351497,17.48222219,2.316846598,11.74611684,121.8728056,16.6669807,2.269215107,13.78847307,116.3765946
324.95,16.89,2.26,13.73,116.72,17.83993645,2.31097557,13.28031774,121.5901023,17.54271321,2.31235711,12.0048869,122.1004146,16.79364579,2.258904775,14.0749293,116.8122512
325,17.05,2.26,14.65,116.94,17.94361889,2.310917492,13.87492287,121.6527222,17.62493373,2.310844426,12.74042362,122.2525874,16.9505352,2.258901037,15.0478032,117.020075
325.05,17.25,2.26,15.28,116.94,18.08591048,2.310822029,14.29257023,121.5071539,17.74305642,2.311328883,13.39346521,122.249049,17.14577065,2.258850635,15.69361274,117.0242725
325.1,17.46,2.25,15.98,117.16,18.23194964,2.304526058,14.76711816,121.4980525,17.85975277,2.309597568,14.0064266,122.2839204,17.35148176,2.248489001,16.41190812,117.249848
325.15,17.62,2.25,16.05,117.37999,18.32639472,2.304602328,14.77554016,121.4502994,17.91708044,2.30934349,14.09999661,122.3375885,17.77450045,2.236789402,16.53383117,117.4616669
325.2,17.5,2.24,16.01,117.16,18.2051228,2.298358694,14.72293811,121.0967004,17.77267573,2.307333832,13.98168855,122.1896672,17.79261245,2.231323757,16.50631589,117.2516712
325.25,17.15,2.24,15.61,115.83,17.90973916,2.298544947,14.42360021,119.9215264,17.46572829,2.306480174,13.56775968,121.4985192,17.40337835,2.234048135,16.13892403,115.8687983
325.3,16.73,2.24,14.920001,113.83,17.58993761,2.299036313,13.99652638,118.3271956,17.1507357,2.306196122,12.89616941,120.5400735,16.9886538,2.234834368,15.42750434,113.9679794
325.35,16.44,2.25,14.11,113.16,17.39103486,2.306170221,13.52744469,117.8820225,16.95712355,2.308959703,12.12294419,119.9320044,16.70877551,2.247210434,14.58696359,113.268821
325.4,16.27,2.25,13.41,113.16,17.28043333,2.306399064,13.08946478,118.0145799,16.88197524,2.310273351,11.47544942,119.6946574,16.54515281,2.246897409,13.82983699,113.2806128
325.45,16.11,2.26,12.7,113.61,17.16299371,2.312834558,12.5996004,118.4831846,16.79735322,2.313258099,10.90115599,119.7660795,16.39605138,2.258980228,13.10561481,113.7245756
325.5,15.940001,2.27,11.62,113.83,17.03574887,2.319125355,11.84260509,118.7647339,16.7176063,2.317402052,10.13422712,119.9429346,16.23120452,2.270262377,11.97544325,113.9557298
325.55,15.75,2.27,11.07,114.27,16.89416189,2.319162072,11.46507058,119.2289545,16.62242092,2.31879681,9.630325159,120.2262633,16.04616672,2.268976717,11.37794002,114.4062555
325.6,15.580001,2.27,10.74,114.5,16.76276738,2.318953422,11.21361037,119.5125339,16.52268005,2.318387755,9.354731251,120.4749354,15.47493703,2.269031358,11.03832185,114.6317208
325.65,15.45,2.2800002,10.96,114.72,16.66561754,2.325221722,11.35491638,119.7765069,16.44738829,2.320444511,9.456085568,120.6832664,15.34570618,2.279368693,11.25285073,114.8471051
325.7,15.34,2.2800002,11.54,114.5,16.58763812,2.324972451,11.75885264,119.6550216,16.39894641,2.321205943,9.889643998,120.678385,15.23402095,2.279372898,11.79664464,114.6408042
325.75,15.22,2.2800002,12.3,114.27,16.49591638,2.324869879,12.29100622,119.4577107,16.31583769,2.321031307,10.52081994,120.5577466,15.11214698,2.279327887,12.55854213,114.4113528
325.8,15.07,2.2800002,13.77,113.83,16.37623357,2.324767874,13.31129656,119.0541733,16.20282127,2.320677927,11.6744875,120.327455,14.95861343,2.279264401,14.03697613,113.9747008
325.85,14.9,2.2800002,14.41,113.83,16.245812,2.324544671,13.76511877,118.9941842,16.07416422,2.320171107,12.39527808,120.213358,14.78399703,2.279158875,14.67730762,113.898665
325.9,14.72,2.2800002,15.44,114.049995,16.10352709,2.324321268,14.46962665,119.1582016,15.94728878,2.319643658,13.20977136,120.2396949,15.04867991,2.281555742,15.71056231,114.0865393
325.95,14.580001,2.2800002,15.97,114.049995,15.99905902,2.323831203,14.82171804,119.1933351,15.8563787,2.318763531,13.7168083,120.2795625,14.45701475,2.280808528,16.23852643,114.0967081
326,14.5,2.2800002,16.68,114.049995,15.94976462,2.323510035,15.31839906,119.2810299,15.81825118,2.317656864,14.29153242,120.3254046,14.37749453,2.279079434,16.94607273,114.0999867
326.05,14.5,2.2800002,16.93,113.83,15.96706497,2.323140734,15.50105996,119.2033531,15.84038724,2.316443151,14.56147531,120.2940064,14.37874768,2.27907431,17.19122199,113.9061479
326.1,14.609999,2.2800002,17.32,113.61,16.06975142,2.323042167,15.7937653,119.1060395,15.93666225,2.315521668,14.87144838,120.2177738,14.49236095,2.279076112,17.57974664,113.7022439
326.15,14.79,2.27,18.05,113.39,16.22093104,2.316588281,16.32092083,118.9462658,16.07472836,2.312066383,15.49946086,120.1158499,14.67472966,2.268761208,18.31645455,113.5103442
326.2,15.04,2.27,18.67,113.16,16.41554215,2.316583341,16.75360886,118.7031747,16.22842394,2.31032432,16.11202283,119.9960808,14.92577651,2.268725143,18.98279392,113.2668111
326.25,15.3,2.27,18.75,113.16,16.62063856,2.31667086,16.82766324,118.6334566,16.40406754,2.310326223,16.24118835,119.9453393,15.1862116,2.268691564,19.0718973,113.2679774
326.3,15.540001,2.26,18.48,112.94001,16.80752041,2.310356164,16.64964125,118.4131493,16.56910171,2.307937984,15.97417551,119.8656999,15.42736999,2.258394867,18.80888429,113.0510306
326.35,15.74,2.26,18.25,112.94001,16.96490187,2.31058177,16.50142135,118.4114071,16.69403126,2.306759853,15.71574722,119.8365005,15.63162502,2.25841643,18.61863915,113.0361233
326.4,15.93,2.26,17.95,112.72,17.12459266,2.310627331,16.31206676,118.2971381,16.83979764,2.306602206,15.46831948,119.782486,15.82584219,2.258458687,18.3194888,112.8148781
326.45,16.08,2.26,18.04,112.72,17.26000976,2.310721926,16.40900169,118.3970521,16.96497768,2.306634784,15.55863851,119.7776868,15.98174752,2.258502046,18.41050527,112.8104668
326.5,16.19,2.26,18.2,112.72,17.36441094,2.310590548,16.54269913,118.5084508,17.06380731,2.306343522,15.79234126,119.7991929,16.09589817,2.258542034,18.57124563,112.804301
326.55,16.2,2.26,18.45,113.16,17.3890979,2.31042943,16.73636475,118.9707154,17.08778742,2.305738936,16.10486649,119.9650234,16.108866,2.258575446,18.82162426,113.2350855
326.6,16.15,2.26,18.33,113.61,17.35854431,2.310059461,16.64285309,119.4278736,17.06753035,2.304958644,16.09452586,120.221581,16.05884096,2.25861595,18.69888569,113.6763299
326.65,15.99,2.26,18.16,113.83,17.23538151,2.309798407,16.5077955,119.6819782,16.96343093,2.304270745,15.94842049,120.4396826,15.89792005,2.258660661,18.52509693,113.8913554
326.7,15.73,2.27,18.1,114.27,17.03121269,2.316075353,16.4518355,120.088116,16.78357894,2.306937261,15.86513275,120.7113871,15.63626525,2.268982508,18.45907831,114.3264519
326.75,15.37,2.27,17.85,114.94,16.74721446,2.31580088,16.25856722,120.6668665,16.54979379,2.308340063,15.63622313,121.1166387,15.27138513,2.26899344,18.16468913,115.0058609
326.8,15,2.27,17.39,114.94,16.44240764,2.315482949,15.88460254,120.6782916,16.29195345,2.308280516,15.18666054,121.2453302,14.89566218,2.269010379,17.69383259,115.0066494
326.85,14.73,2.26,16.65,114.94,16.22209054,2.30906321,15.34894165,120.6736735,16.09724275,2.304634705,14.47655097,121.2370083,14.62349309,2.258693055,16.93828981,115.0089326
326.9,14.569999,2.26,15.81,115.159996,16.0786662,2.309231238,14.73095999,120.8067268,15.9551942,2.30246296,13.67252683,121.2592556,14.46266434,2.258689767,16.122137,115.2169375
326.95,14.5,2.26,15.69,115.38,16.00518282,2.30942944,14.61722414,120.9173303,15.88990463,2.302411991,13.43034166,121.3174733,14.39075595,2.258700415,16.00096418,115.4416908
327,14.45,2.26,16.3,115.38,15.94568927,2.309515223,15.0102446,120.8034459,15.83714064,2.303403969,13.89206695,121.298608,14.33637163,2.258678485,16.61945433,115.4479488
327.05,14.42,2.26,17.4,115.159996,15.90532897,2.309519162,15.75373928,120.4849062,15.79211855,2.30439765,14.89551401,121.1566951,14.30083293,2.258612312,17.73198026,115.2347904
327.1,14.43,2.27,18.54,115.159996,15.90219683,2.315912532,16.53834087,120.3409597,15.77254825,2.308201508,16.01314009,121.066915,14.30552668,2.268820739,18.88417654,115.0779095
327.15,14.45,2.27,19.59,115.38,15.91358075,2.315756754,17.26861211,120.4076568,15.78756751,2.310350556,17.02206102,121.1137166,14.31961833,2.26874512,19.91081534,115.3223953
327.2,14.39,2.2800002,20.63,115.38,15.85640545,2.321941674,17.9697384,120.3151256,15.3283865,2.302720242,18.11907809,121.6526806,14.25351859,2.278996354,20.96355094,115.4758536
327.25,14.239999,2.2800002,21.64,115.38,15.73984289,2.321709693,18.67560641,120.2641963,15.32930741,2.300529672,20.37609519,120.4358529,14.0978199,2.278935221,20.90008866,115.4906991
327.3,14.01,2.29,22.85,115.38,15.55630799,2.327861001,19.50333634,120.2243647,15.30654923,2.310489311,20.90236573,120.2686705,13.86238172,2.289177344,22.44255456,115.4897509
327.35,13.82,2.29,23.9,115.159996,15.41310812,2.327470939,20.2324739,120.0348461,15.28308791,2.314814076,21.37951306,120.0518128,13.66682145,2.289106715,23.57959625,115.2839123
