Depth,Dense,Res,Ng,Cal,SP
306.65,2.25,14.5,19.84,119.28,-402.26
306.7,2.25,14.59,21.04,119.27,-402.73
306.75,2.25,14.66,21.98,119.29,-403.5
306.8,2.25,14.75,22.6,119.34,-404.23
306.85,2.25,14.87,22.92,119.36,-404.43
306.9,2.25,15.01,23.1,119.37,-403.59
306.95,2.25,15.16,23.8,119.42,-401.41
307,2.25,15.28,24.58,119.61,-397.73
307.05,2.25,15.39,25.28,119.92,-392.73
307.1,2.25,15.45,24.77,120.2,-387.06
307.15,2.25,15.46,24.01,120.18,-381.6
307.2,2.26,15.42,23.16,119.97,-376.99
307.25,2.26,15.34,23.03,119.7,-373.43
307.3,2.26,15.24,23.24,119.56,-370.81
307.35,2.26,15.17,23.65,119.48,-369.08
307.4,2.26,15.17,24.38,119.48,-368.21
307.45,2.26,15.24,25.01,119.51,-368.2
307.5,2.26,15.35,25.08,119.56,-368.91
307.55,2.26,15.45,24.42,119.62,-370.14
307.6,2.26,15.48,23.7,119.73,-371.7
307.65,2.27,15.39,23.22,119.9,-373.45
307.7,2.27,15.17,23.19,120.09,-375.3
307.75,2.27,14.87,23.48,120.29,-376.86
307.8,2.27,14.55,23.93,120.5,-377.51
307.85,2.27,14.31,24.48,120.72,-376.78
307.9,2.28,14.12,25.28,120.94,-374.84
307.95,2.27,13.98,26.35,121.12,-372.89
308,2.28,13.86,28.93,121.24,-372.27
308.05,2.28,13.76,34.26,121.34,-374.14
308.1,2.28,13.69,40.24,121.48,-378.4
308.15,2.29,13.69,47.7,121.66,-384.28
308.2,2.29,13.77,54.39,121.85,-390.31
308.25,2.29,14,62.22,122.06,-395.22
308.3,2.28,14.35,69.72,122.23,-398.13
308.35,2.28,14.82,75.59,122.44,-398.96
308.4,2.28,15.27,81.86,122.74,-398.37
308.45,2.28,15.65,87.69,123.24,-397.25
308.5,2.28,15.89,93.71,123.89,-396.32
308.55,2.28,16.07,96.28,124.69,-395.75
308.6,2.27,16.2,96.6,125.56,-395.52
308.65,2.28,16.34,94.18,126.34,-395.38
308.7,2.28,16.49,90.55,126.89,-395.07
308.75,2.27,16.61,85.55,127.16,-394.13
308.8,2.27,16.65,79.82,127.1,-392.42
308.85,2.26,16.56,75.47,126.7,-390.12
308.9,2.26,16.38,69.86,126.16,-388.05
308.95,2.26,16.16,63.87,125.8,-386.98
309,2.26,15.97,56.34,125.79,-387.43
309.05,2.26,15.86,49.64,125.85,-388.95
309.1,2.26,15.85,44.8,125.78,-390.72
309.15,2.27,15.87,41.29,125.59,-391.74
309.2,2.27,15.82,38.82,125.54,-391.7
309.25,2.28,15.64,35.82,125.67,-391.12
309.3,2.29,15.35,32.73,125.82,-390.97
309.35,2.3,15.08,29.91,125.84,-392.15
309.4,2.3,14.85,27.93,125.65,-394.44
309.45,2.31,14.66,26.57,125.39,-396.93
309.5,2.31,14.42,25.5,125.17,-398.45
309.55,2.3,14.14,24.01,125.07,-398.66
309.6,2.3,13.83,22.5,125.05,-398.16
309.65,2.29,13.55,20.1,125.11,-397.87
309.7,2.28,13.31,18.32,125.3,-398.14
309.75,2.27,13.16,16.69,125.57,-398.46
309.8,2.26,13.13,15.8,125.93,-397.87
309.85,2.26,13.26,15.1,126.28,-395.61
309.9,2.26,13.51,14.18,126.56,-391.56
309.95,2.26,13.83,13.06,126.64,-386.26
310,2.26,14.12,11.85,126.39,-380.95
310.05,2.25,14.34,11.78,125.83,-377.07
310.1,2.25,14.47,12.13,125.09,-375.77
310.15,2.25,14.54,12.78,124.48,-377.29
310.2,2.26,14.53,12.78,124.07,-380.82
310.25,2.26,14.49,12.91,123.87,-384.78
310.3,2.26,14.43,13.34,123.79,-387.52
310.35,2.26,14.39,13.65,123.87,-388.08
310.4,2.26,14.37,14.6,124,-386.24
310.45,2.26,14.37,15.25,124.04,-382.63
310.5,2.26,14.39,16.17,123.77,-378.32
310.55,2.27,14.4,16.08,123.19,-374.72
310.6,2.28,14.39,16.05,122.53,-372.65
310.65,2.29,14.36,16.23,121.97,-372.19
310.7,2.29,14.31,16.86,121.64,-372.88
310.75,2.3,14.26,17.42,121.42,-374.37
310.8,2.3,14.21,18.05,121.31,-376.68
310.85,2.31,14.17,20.09,121.24,-379.86
310.9,2.31,14.15,22.43,121.16,-383.76
310.95,2.31,14.16,24.51,121.08,-387.8
311,2.31,14.22,25.79,121.01,-391.15
311.05,2.3,14.27,27.86,120.98,-393.07
311.1,2.29,14.37,30.33,120.96,-393.18
311.15,2.28,14.4,32.44,120.94,-391.73
311.2,2.27,14.47,33.95,120.94,-389.44
311.25,2.27,14.47,35.48,120.89,-387.36
311.3,2.26,14.44,37.29,120.84,-386.09
311.35,2.26,14.39,37.55,120.77,-385.58
311.4,2.26,14.33,37.17,120.75,-385.16
311.45,2.26,14.33,35.94,120.73,-384.23
311.5,2.27,14.4,35.22,120.68,-382.72
311.55,2.27,14.56,33.43,120.58,-380.9
311.6,2.28,14.77,30.93,120.46,-379.12
311.65,2.28,14.97,28.47,120.37,-377.56
311.7,2.28,15.09,26.48,120.37,-376.58
311.75,2.28,15.14,25.39,120.35,-376.64
311.8,2.27,15.13,24.57,120.35,-377.92
311.85,2.26,15.1,23.39,120.3,-380.18
311.9,2.26,15.07,22.39,120.29,-382.69
311.95,2.25,15.09,21.36,120.28,-384.85
312,2.25,15.16,22.15,120.28,-386.23
312.05,2.25,15.3,22.9,120.18,-386.86
312.1,2.24,15.45,25.01,120.03,-386.96
312.15,2.24,15.63,27.58,119.85,-387.04
312.2,2.23,15.82,31.32,119.74,-387.44
312.25,2.23,16.06,35.18,119.68,-388.23
312.3,2.23,16.33,38.3,119.64,-389.01
312.35,2.23,16.61,41.1,119.62,-389.14
312.4,2.23,16.87,43.08,119.61,-388.05
312.45,2.23,17.09,44.64,119.61,-385.73
312.5,2.22,17.29,45.34,119.6,-382.84
312.55,2.22,17.48,45.6,119.65,-380.54
312.6,2.22,17.57,45.59,119.74,-379.75
312.65,2.22,17.49,45.44,119.95,-380.66
312.7,2.22,17.26,45.41,120.41,-382.62
312.75,2.21,17.01,45.57,121.21,-384.67
312.8,2.21,16.84,45.2,122.17,-386.19
312.85,2.22,16.77,44.55,123.01,-387.09
312.9,2.22,16.75,44.15,123.55,-387.39
312.95,2.22,16.73,45.54,123.87,-386.86
313,2.22,16.69,47.34,124.04,-385.12
313.05,2.23,16.64,49.98,124.18,-382.39
313.1,2.23,16.59,52.46,124.29,-379.8
313.15,2.24,16.62,55.09,124.39,-378.58
313.2,2.24,16.72,57.11,124.43,-379.5
313.25,2.23,16.91,58.24,124.46,-382.14
313.3,2.22,17.13,59.27,124.43,-385.87
313.35,2.21,17.36,59.9,124.38,-389.51
313.4,2.21,17.56,60.03,124.32,-392.05
313.45,2.21,17.7,59.19,124.3,-392.38
313.5,2.21,17.71,58.04,124.23,-390.2
313.55,2.21,17.57,56.05,124.13,-386.23
313.6,2.2,17.32,53.42,123.92,-381.93
313.65,2.21,17.01,49.89,123.64,-378.87
313.7,2.22,16.68,46.06,123.27,-377.66
313.75,2.23,16.28,42.99,122.92,-378.12
313.8,2.24,15.84,40.01,122.6,-379.37
313.85,2.25,15.45,38,122.33,-380.65
313.9,2.25,15.18,35.6,122.08,-381.31
313.95,2.25,15.04,32.92,121.89,-381.04
314,2.26,14.98,30.31,121.8,-379.87
314.05,2.26,14.96,27.65,121.87,-378.06
314.1,2.27,14.95,25.39,122.05,-376.05
314.15,2.27,14.95,23.21,122.19,-374.29
314.2,2.28,14.94,21.32,122.08,-373.14
314.25,2.28,14.95,20.11,121.73,-372.65
314.3,2.27,14.98,18.89,121.28,-372.7
314.35,2.28,15.03,17.8,120.94,-373.07
314.4,2.28,15.07,16.54,120.78,-373.72
314.45,2.28,15.11,15.47,120.73,-374.46
314.5,2.3,15.14,14.8,120.73,-375.09
314.55,2.31,15.14,14.45,120.72,-375.32
314.6,2.32,15.12,14.25,120.76,-375.33
314.65,2.31,15.08,14.14,120.94,-375.56
314.7,2.31,15.07,14.48,121.39,-376.73
314.75,2.31,15.08,14.92,122,-379.05
314.8,2.31,15.14,14.88,122.57,-382.25
314.85,2.32,15.26,14.36,122.94,-385.04
314.9,2.33,15.4,13.85,123.09,-386.39
314.95,2.34,15.51,14.24,123.14,-385.93
315,2.35,15.6,14.82,123.09,-384.59
315.05,2.35,15.68,15.61,122.96,-383.44
315.1,2.35,15.82,16.09,122.61,-383.19
315.15,2.36,16.11,16.34,122.17,-383.71
315.2,2.36,16.64,15.69,121.69,-384.63
315.25,2.37,17.46,14.81,121.38,-385.51
315.3,2.37,18.43,13.9,121.31,-386.05
315.35,2.37,19.26,13.34,121.41,-385.95
315.4,2.36,19.69,12.85,121.5,-385.07
315.45,2.34,19.68,12.44,121.36,-383.43
315.5,2.33,19.45,12.46,121.13,-381.4
315.55,2.31,19.24,11.98,120.97,-379.23
315.6,2.3,19.15,11.49,120.94,-377.24
315.65,2.27,19.15,10.69,120.94,-375.59
315.7,2.26,19.16,10.44,120.89,-374.51
315.75,2.25,19.19,10.83,120.79,-373.99
315.8,2.24,19.3,11.45,120.67,-373.97
315.85,2.24,19.55,12.46,120.59,-374.22
315.9,2.23,19.74,12.98,120.59,-374.5
315.95,2.23,19.63,13.29,120.57,-374.49
316,2.23,19.12,13.25,120.31,-373.93
316.05,2.23,18.35,12.51,119.72,-372.98
316.1,2.24,17.51,11.95,119.01,-372.09
316.15,2.24,16.74,11.49,118.53,-371.94
316.2,2.24,16.11,12.09,118.34,-372.78
316.25,2.24,15.67,12.72,118.29,-374.67
316.3,2.24,15.43,12.96,118.11,-377.41
316.35,2.24,15.36,12.94,117.75,-380.92
316.4,2.23,15.39,12.98,117.29,-384.78
316.45,2.24,15.49,13.38,116.91,-388.19
316.5,2.24,15.59,13.67,116.65,-390.29
316.55,2.24,15.71,14.01,116.47,-390.77
316.6,2.25,15.84,14.74,116.39,-390.05
316.65,2.25,15.99,14.95,116.33,-388.71
316.7,2.25,16.12,14.94,116.31,-387.32
316.75,2.25,16.24,14.38,116.29,-386.22
316.8,2.26,16.33,14.46,116.28,-385.74
316.85,2.26,16.4,14.57,116.28,-385.83
316.9,2.27,16.47,15.21,116.27,-386.11
316.95,2.28,16.56,16.16,116.27,-385.87
317,2.28,16.65,17.27,116.32,-384.57
317.05,2.29,16.7,18.29,116.41,-382.14
317.1,2.29,16.68,18.51,116.62,-379.16
317.15,2.29,16.61,18.96,116.86,-376.31
317.2,2.28,16.51,18.49,117.12,-373.97
317.25,2.28,16.4,18.29,117.31,-372.06
317.3,2.28,16.28,17.56,117.49,-370.55
317.35,2.28,16.13,17.37,117.66,-369.88
317.4,2.29,15.93,17.19,117.86,-370.55
317.45,2.29,15.66,16.51,118.11,-372.91
317.5,2.29,15.34,15.34,118.51,-376.65
317.55,2.29,15.04,13.97,119.13,-381.13
317.6,2.29,14.86,13.06,119.87,-385.32
317.65,2.3,14.86,12.81,120.49,-388.4
317.7,2.31,15.02,12.57,120.9,-390.01
317.75,2.31,15.27,12.68,121.11,-390.46
317.8,2.31,15.56,13.05,121.19,-390.3
317.85,2.3,15.85,13.75,121.2,-389.92
317.9,2.3,16.11,14.56,121.17,-389.5
317.95,2.29,16.26,15.46,121.17,-389.23
318,2.29,16.36,17,121.12,-389.42
318.05,2.29,16.36,18.29,121.02,-390.15
318.1,2.28,16.34,19.26,120.77,-391.23
318.15,2.27,16.28,19.71,120.21,-392.17
318.2,2.26,16.2,20.19,119.33,-392.72
318.25,2.26,16.1,20.38,118.38,-392.82
318.3,2.26,15.99,19.72,117.66,-392.48
318.35,2.26,15.9,18.82,117.24,-391.55
318.4,2.27,15.84,17.71,117.01,-389.73
318.45,2.28,15.82,16.71,116.88,-386.82
318.5,2.29,15.87,15.28,116.81,-382.81
318.55,2.3,15.95,14.4,116.77,-378.2
318.6,2.31,16.07,13.94,116.75,-373.92
318.65,2.33,16.15,13.67,116.78,-371.03
318.7,2.33,16.22,12.92,116.78,-370.13
318.75,2.34,16.27,12.12,116.79,-371.12
318.8,2.33,16.35,11.61,116.75,-373.33
318.85,2.34,16.46,11.75,116.78,-375.87
318.9,2.34,16.62,12.27,116.91,-378
318.95,2.33,16.84,13.2,117.21,-379.38
319,2.33,17.07,13.9,117.57,-380.14
319.05,2.33,17.2,14.42,117.87,-380.63
319.1,2.32,17.15,14.66,118.05,-381.14
319.15,2.32,16.95,15.22,118.15,-381.91
319.2,2.32,16.73,16.78,118.16,-383.13
319.25,2.33,16.6,18.6,118.09,-384.91
319.3,2.33,16.61,21.28,117.9,-387.07
319.35,2.32,16.71,24.18,117.72,-389.14
319.4,2.32,16.88,27.09,117.55,-390.8
319.45,2.31,17.1,29.25,117.48,-392.02
319.5,2.3,17.35,30.27,117.44,-392.9
319.55,2.29,17.6,31.3,117.41,-393.1
319.6,2.28,17.82,31.72,117.44,-392.07
319.65,2.27,17.95,32,117.58,-389.68
319.7,2.27,17.95,31.14,117.97,-386.49
319.75,2.27,17.79,30.23,118.56,-383.52
319.8,2.27,17.52,28.48,119.11,-381.25
319.85,2.28,17.24,26.14,119.47,-379.69
319.9,2.28,16.99,23.12,119.57,-378.58
319.95,2.29,16.78,20.45,119.52,-377.95
320,2.29,16.58,18.92,119.27,-377.87
320.05,2.3,16.38,17.67,118.85,-378.19
320.1,2.3,16.2,16.32,118.32,-378.64
320.15,2.3,16.04,15.93,117.82,-378.97
320.2,2.3,15.91,17.52,117.35,-379.26
320.25,2.3,15.81,19.39,116.93,-379.59
320.3,2.3,15.72,20.78,116.53,-380.05
320.35,2.29,15.66,19.33,116.23,-380.63
320.4,2.29,15.59,17.92,116.05,-381.28
320.45,2.29,15.55,15.72,115.96,-381.91
320.5,2.29,15.51,15,115.9,-382.39
320.55,2.29,15.5,14.18,115.83,-382.63
320.6,2.3,15.49,14.33,115.76,-382.35
320.65,2.3,15.48,14.97,115.68,-381.15
320.7,2.3,15.46,15.93,115.65,-378.61
320.75,2.3,15.45,16.58,115.63,-374.75
320.8,2.3,15.44,16.7,115.62,-370.27
320.85,2.31,15.44,17.06,115.62,-366.37
320.9,2.31,15.45,17.35,115.61,-364.33
320.95,2.31,15.46,17.68,115.61,-364.63
321,2.31,15.47,18.01,115.61,-366.83
321.05,2.31,15.49,18.54,115.61,-369.8
321.1,2.31,15.54,18.51,115.61,-372.56
321.15,2.31,15.61,18.21,115.61,-374.71
321.2,2.3,15.68,17.14,115.65,-376.44
321.25,2.3,15.74,16.27,115.71,-377.93
321.3,2.29,15.81,15.08,115.77,-379.19
321.35,2.29,15.87,13.67,115.79,-379.96
321.4,2.29,15.92,12.35,115.86,-380.2
321.45,2.29,15.98,11.4,115.92,-379.92
321.5,2.28,16.07,10.75,115.98,-379.33
321.55,2.28,16.18,10.23,116.01,-378.63
321.6,2.28,16.27,9.6,116.07,-378.18
321.65,2.28,16.34,9.37,116.14,-378.15
321.7,2.29,16.39,8.99,116.2,-378.45
321.75,2.29,16.44,8.67,116.23,-378.76
321.8,2.3,16.46,8.33,116.29,-378.81
321.85,2.3,16.44,8.4,116.35,-378.56
321.9,2.3,16.37,8.55,116.51,-378.24
321.95,2.31,16.25,8.39,116.69,-378.33
322,2.32,16.12,7.79,116.85,-379.4
322.05,2.32,16.02,7.24,116.78,-381.58
322.1,2.32,15.95,7,116.53,-384.29
322.15,2.31,15.89,7.05,116.25,-386.45
322.2,2.3,15.82,7.21,116.06,-387.23
322.25,2.3,15.77,7.25,115.96,-386.53
322.3,2.29,15.73,7.49,115.9,-384.86
322.35,2.28,15.68,7.95,115.87,-382.88
322.4,2.27,15.63,8.69,115.85,-381.08
322.45,2.26,15.57,9.53,115.84,-379.81
322.5,2.25,15.53,10.04,115.84,-379.29
322.55,2.25,15.49,10.31,115.88,-379.52
322.6,2.25,15.48,10.27,115.93,-380.23
322.65,2.26,15.48,10.12,115.99,-380.96
322.7,2.27,15.48,10.08,116.01,-381.44
322.75,2.27,15.47,10.04,116.03,-381.67
322.8,2.28,15.44,10.02,116.04,-381.99
322.85,2.28,15.41,9.41,116.09,-382.59
322.9,2.29,15.41,8.69,116.14,-383.34
322.95,2.3,15.45,7.42,116.21,-383.74
323,2.31,15.55,7.02,116.19,-383.67
323.05,2.31,15.66,6.89,116.15,-383.29
323.1,2.31,15.75,7.18,116.05,-383.02
323.15,2.31,15.79,7.21,115.98,-382.85
323.2,2.3,15.8,7.28,115.86,-382.45
323.25,2.3,15.81,7.7,115.78,-381.32
323.3,2.3,15.83,8,115.69,-379.58
323.35,2.3,15.88,8.34,115.62,-377.91
323.4,2.3,15.92,8.47,115.54,-377.31
323.45,2.3,15.99,8.96,115.46,-378.11
323.5,2.3,16.06,9.09,115.43,-379.88
323.55,2.3,16.15,9.21,115.41,-381.85
323.6,2.3,16.21,9.46,115.39,-383.44
323.65,2.3,16.24,9.93,115.39,-384.43
323.7,2.29,16.22,10.68,115.38,-384.63
323.75,2.29,16.19,11.12,115.38,-383.76
323.8,2.29,16.14,11.56,115.38,-381.58
323.85,2.28,16.08,11.74,115.43,-378.11
323.9,2.27,16.02,11.86,115.48,-373.85
323.95,2.27,15.98,11.72,115.55,-369.92
324,2.26,15.98,11.52,115.62,-367.57
324.05,2.26,16.02,11.25,115.69,-367.51
324.1,2.27,16.12,10.95,115.76,-369.1
324.15,2.27,16.24,10.64,115.83,-371.01
324.2,2.28,16.37,10.52,115.9,-372.21
324.25,2.28,16.51,10.63,115.98,-372.67
324.3,2.28,16.61,10.83,116.05,-373.07
324.35,2.27,16.66,11.09,116.17,-373.92
324.4,2.27,16.64,11.58,116.34,-375.39
324.45,2.27,16.54,12.54,116.49,-377.25
324.5,2.26,16.4,13.42,116.69,-379.32
324.55,2.25,16.24,14.39,116.89,-381.62
324.6,2.25,16.12,14.96,117.14,-384.34
324.65,2.25,16.01,15.87,117.37,-387.49
324.7,2.25,15.9,16.97,117.64,-390.72
324.75,2.26,15.76,18.17,117.92,-393.17
324.8,2.27,15.61,19.23,118.21,-394.06
324.85,2.27,15.45,19.68,118.45,-392.9
324.9,2.28,15.33,20.38,118.69,-390.22
324.95,2.28,15.21,20.81,118.93,-387.06
325,2.29,15.1,21.44,119.15,-384.78
325.05,2.3,14.99,21.25,119.38,-383.9
325.1,2.3,14.93,21.54,119.55,-384.35
325.15,2.29,14.94,21.76,119.81,-385.63
325.2,2.29,15.01,22.06,120.34,-387.52
325.25,2.3,15.13,21.76,121.17,-389.82
325.3,2.3,15.26,21.16,122.02,-392.29
325.35,2.31,15.38,20.99,122.62,-394.45
325.4,2.31,15.47,20.63,122.91,-395.8
325.45,2.32,15.5,20.72,122.87,-395.92
325.5,2.32,15.49,20.67,122.52,-394.89
325.55,2.32,15.41,21.48,122.04,-393.1
325.6,2.32,15.29,21.63,121.7,-391.31
325.65,2.31,15.19,21.42,121.58,-390.13
325.7,2.31,15.11,20.21,121.61,-389.79
325.75,2.31,15.06,19.33,121.69,-389.95
325.8,2.3,14.98,19.11,121.75,-390.02
325.85,2.29,14.84,18.89,121.82,-389.49
325.9,2.29,14.63,18.8,121.99,-388.42
325.95,2.28,14.4,18.14,122.34,-387.38
326,2.27,14.2,17.79,122.94,-387.11
326.05,2.27,14.08,17.19,123.62,-388.03
326.1,2.27,14.03,16.99,124.09,-390.02
326.15,2.27,14.06,16.64,124.37,-392.58
326.2,2.27,14.15,16.53,124.56,-395.23
326.25,2.27,14.27,16.03,124.79,-397.67
326.3,2.27,14.38,15.71,124.96,-399.9
326.35,2.27,14.43,15.35,125,-401.9
326.4,2.26,14.42,15.21,124.95,-403.52
326.45,2.26,14.36,15.11,124.9,-404.3
326.5,2.25,14.31,15.07,124.88,-403.75
326.55,2.24,14.27,15.04,124.83,-401.62
326.6,2.24,14.27,15.22,124.59,-398.26
326.65,2.24,14.31,15.25,124.27,-394.51
326.7,2.25,14.38,15.29,124.11,-391.29
326.75,2.25,14.48,14.91,124.32,-389.11
326.8,2.25,14.58,14.64,124.78,-387.55
326.85,2.26,14.67,14.31,125.18,-385.73
326.9,2.26,14.74,14.19,125.31,-382.72
326.95,2.28,14.8,14.1,125.14,-378.48
327,2.28,14.84,13.66,124.78,-373.77
327.05,2.29,14.84,13.15,124.32,-369.95
327.1,2.3,14.79,12.36,123.98,-367.84
327.15,2.3,14.69,11.9,123.87,-367.52
327.2,2.31,14.56,11.45,124.04,-368.21
327.25,2.32,14.42,11.67,124.54,-369.19
327.3,2.33,14.26,12.03,125.34,-370.16
327.35,2.34,14.13,12.94,126.22,-371.4
327.4,2.34,14.07,14.19,126.96,-373.29
327.45,2.34,14.09,15.63,127.42,-375.91
327.5,2.33,14.21,17.36,127.7,-378.99
327.55,2.33,14.4,18.6,127.89,-382.18
327.6,2.33,14.67,20.39,128.03,-385.31
327.65,2.32,14.96,22.4,128.14,-388.56
327.7,2.31,15.23,24.76,128.19,-392.06
327.75,2.3,15.49,26.83,128.22,-395.76
327.8,2.29,15.73,28.12,128.19,-399.31
327.85,2.29,15.96,28.19,128.15,-402.32
327.9,2.29,16.13,27.86,128.09,-404.57
327.95,2.29,16.24,27.01,128.03,-405.91
328,2.29,16.33,26.37,127.91,-406.08
328.05,2.29,16.48,25.48,127.75,-404.84
328.1,2.29,16.73,23.97,127.51,-402.13
328.15,2.29,16.97,21.69,127.25,-398.49
328.2,2.3,17.12,19.33,126.98,-394.87
328.25,2.31,17.08,17.6,126.74,-392.13
328.3,2.3,16.91,16.99,126.54,-390.68
328.35,2.29,16.68,17.12,126.37,-390.32
328.4,2.28,16.48,18.02,126.25,-390.81
328.45,2.27,16.38,19.63,126.1,-391.86
328.5,2.27,16.43,21.13,125.96,-393.19
328.55,2.27,16.61,22.35,125.82,-394.12
328.6,2.27,16.87,23.3,125.72,-393.95
328.65,2.27,17.15,24.53,125.67,-392.32
328.7,2.26,17.36,25.37,125.64,-389.6
328.75,2.26,17.45,25.38,125.67,-386.75
328.8,2.26,17.33,24.55,125.71,-384.78
328.85,2.27,17.06,22.99,125.72,-384.24
328.9,2.27,16.65,20.91,125.69,-384.95
328.95,2.28,16.16,18.18,125.69,-386.29
329,2.29,15.63,15.82,125.72,-387.51
329.05,2.29,15.12,14.2,125.77,-388.34
329.1,2.28,14.69,12.8,125.75,-388.93
329.15,2.27,14.34,11.6,125.71,-389.69
329.2,2.27,14.09,10.48,125.65,-391.02
329.25,2.26,13.96,10.22,125.68,-393.14
329.3,2.26,13.92,10.34,125.71,-395.95
329.35,2.25,13.94,11.31,125.73,-398.99
329.4,2.25,13.95,12.33,125.69,-401.45
329.45,2.25,13.96,13.93,125.64,-402.48
329.5,2.25,13.93,15.05,125.67,-401.41
329.55,2.23,13.89,16,125.67,-398.37
329.6,2.23,13.83,16.61,125.67,-394.02
329.65,2.23,13.74,16.92,125.63,-389.55
329.7,2.24,13.61,16.91,125.62,-386.02
329.75,2.24,13.48,16.17,125.56,-384.37
329.8,2.25,13.35,15.41,125.42,-385.04
329.85,2.26,13.27,14.32,125.06,-387.84
329.9,2.26,13.25,12.95,124.57,-391.86
329.95,2.26,13.32,11.05,124,-395.85
330,2.27,13.46,9.6,123.47,-398.87
330.05,2.28,13.65,8.73,123.03,-400.58
330.1,2.29,13.91,8.67,122.57,-401.26
330.15,2.3,14.2,8.68,122.08,-401.39
330.2,2.3,14.53,9.27,121.36,-401.3
330.25,2.29,14.85,9.59,120.36,-401
330.3,2.29,15.14,9.97,119.17,-400.24
330.35,2.29,15.31,9.91,118.11,-398.68
330.4,2.29,15.39,10.18,117.4,-396.15
330.45,2.29,15.37,10.42,117,-392.66
330.5,2.29,15.32,10.52,116.77,-388.6
330.55,2.28,15.26,10.39,116.65,-384.58
330.6,2.28,15.25,9.98,116.62,-381.46
330.65,2.28,15.29,9.47,116.64,-379.94
330.7,2.28,15.36,8.89,116.73,-380.2
330.75,2.28,15.43,8.67,116.79,-381.68
330.8,2.28,15.49,8.71,116.83,-383.41
330.85,2.28,15.56,9.28,116.8,-384.58
330.9,2.27,15.62,9.6,116.76,-384.84
330.95,2.27,15.65,9.98,116.74,-384.43
331,2.25,15.66,9.71,116.78,-383.61
331.05,2.25,15.64,9.54,116.91,-382.51
331.1,2.24,15.57,9.25,117.12,-380.98
331.15,2.24,15.44,9.56,117.32,-379.19
331.2,2.25,15.25,9.56,117.54,-377.53
331.25,2.25,15.04,9.82,117.84,-376.56
331.3,2.25,14.9,9.68,118.26,-376.55
331.35,2.25,14.87,9.7,118.54,-377.44
331.4,2.25,15,9.48,118.45,-378.8
331.45,2.25,15.23,9.24,117.96,-379.92
331.5,2.26,15.49,9.14,117.31,-380.13
331.55,2.26,15.73,9.08,116.77,-379.09
331.6,2.26,15.89,9.04,116.45,-377
331.65,2.26,16,9.02,116.27,-374.49
331.7,2.26,16.08,9.21,116.17,-372.45
331.75,2.27,16.1,9.45,116.12,-371.66
331.8,2.27,16.06,9.73,116.13,-372.77
331.85,2.28,15.93,9.84,116.21,-375.86
331.9,2.28,15.74,10.11,116.37,-380.57
331.95,2.29,15.52,10.59,116.5,-385.76
332,2.3,15.31,11.14,116.74,-390.02
332.05,2.31,15.12,11.55,117.12,-392.21
332.1,2.31,14.98,11.74,117.73,-392.35
332.15,2.31,14.89,11.46,118.38,-391.45
332.2,2.31,14.82,11.24,118.89,-391.02
332.25,2.31,14.77,10.54,119.13,-391.93
332.3,2.31,14.73,10.16,119.14,-394.23
332.35,2.31,14.71,9.34,119.06,-397.21
332.4,2.3,14.7,9.3,119.09,-399.91
332.45,2.29,14.7,9.13,119.22,-401.47
332.5,2.28,14.69,9.69,119.38,-401.35
332.55,2.27,14.7,9.96,119.44,-399.66
332.6,2.26,14.7,10.73,119.26,-397
332.65,2.26,14.7,11.54,118.79,-394.32
332.7,2.25,14.7,12.25,118.08,-392.45
332.75,2.24,14.7,12.96,117.31,-391.93
332.8,2.24,14.7,13.24,116.62,-392.69
332.85,2.23,14.7,13.44,116.02,-394.07
332.9,2.23,14.7,12.94,115.54,-395.29
332.95,2.23,14.7,12.28,115.14,-395.93
333,2.24,14.67,11.64,114.83,-395.99
333.05,2.25,14.65,11.38,114.56,-395.78
333.1,2.25,14.6,11.01,114.35,-394.58
333.15,2.25,14.58,10.68,114.21,-392.17
333.2,2.26,14.55,10.14,114.14,-388.97
333.25,2.26,14.55,9.76,114.1,-386.84
333.3,2.27,14.55,9.38,114.08,-386.65
333.35,2.27,14.55,9.23,114.07,-387.63
333.4,2.27,14.54,9.12,114.06,-389.13
333.45,2.27,14.54,8.67,114.06,-390.76
333.5,2.27,14.54,8.36,114.05,-392.93
333.55,2.26,14.55,8.01,114.05,-395.05
333.6,2.26,14.55,8.47,114.05,-396.4
333.65,2.26,14.55,9.1,114.05,-396.39
333.7,2.26,14.53,10.11,114.05,-394.97
333.75,2.25,14.52,10.64,114.05,-392.31
333.8,2.25,14.51,10.95,114.01,-388.53
333.85,2.25,14.47,11.52,113.95,-383.69
333.9,2.25,14.43,12.69,113.93,-378.14
333.95,2.26,14.36,14.24,113.96,-372.42
334,2.27,14.31,15.39,114.01,-367.24
334.05,2.27,14.29,16.13,113.98,-363.49
334.1,2.28,14.28,16.5,113.9,-362.11
334.15,2.29,14.3,16.93,113.74,-363.7
334.2,2.3,14.33,17.49,113.56,-367.81
334.25,2.3,14.39,18.48,113.36,-373.03
334.3,2.31,14.45,19.39,113.15,-377.59
334.35,2.3,14.51,19.98,112.98,-380.49
334.4,2.3,14.56,20.07,112.86,-381.77
334.45,2.29,14.59,20.61,112.8,-382.18
334.5,2.29,14.61,21.54,112.76,-382.4
334.55,2.28,14.6,22.63,112.74,-382.76
334.6,2.28,14.58,22.83,112.73,-383.41
334.65,2.27,14.56,21.89,112.73,-384.53
334.7,2.26,14.53,20.35,112.72,-386.33
