Depth,Den,Cal,SP,Res,Ng
130.85,2.9,168.98,-706.56,13.47,5.31
130.9,2.95,168.15,-706.04,13.32,5.86
130.95,3.01,167.81,-703.36,13.23,6.23
131,3.07,167.79,-699.69,13.2,6.62
131.05,3.09,167.93,-697.17,13.17,6.77
131.1,3.11,168.09,-696.35,13.11,6.88
131.15,3.14,168.15,-695.93,13.03,6.93
131.2,3.17,168.15,-694.17,13.01,6.96
131.25,3.2,168.16,-691.55,13.07,6.98
131.3,3.21,168.25,-689.5,13.19,7.39
131.35,3.22,168.31,-689.49,13.34,7.87
131.4,3.24,168.3,-690.93,13.55,8.25
131.45,3.26,168.18,-692.97,13.8,8.03
131.5,3.26,167.98,-694.09,14.12,7.66
131.55,3.26,167.75,-695.06,14.48,7.34
131.6,3.26,167.53,-696.82,14.86,7.2
131.65,3.26,167.35,-699.55,15.22,7.11
131.7,3.26,167.15,-702.38,15.5,7.06
131.75,3.26,166.85,-703.33,15.62,6.83
131.8,3.27,166.41,-702.74,15.53,6.58
131.85,3.28,165.83,-700.54,15.21,6.28
131.9,3.28,165.24,-698.98,14.81,6.17
131.95,3.27,164.71,-697.64,14.39,6.09
132,3.27,164.35,-697.05,14.1,6.05
132.05,3.27,164.09,-694.57,13.95,5.63
132.1,3.27,163.97,-691.61,13.94,5.14
132.15,3.27,163.85,-688.58,13.99,4.95
132.2,3.26,163.71,-688.22,14,5.22
132.25,3.25,163.53,-689.65,13.97,6.03
132.3,3.25,163.38,-691.79,13.9,6.65
132.35,3.26,163.27,-693.26,13.84,7.34
132.4,3.26,163.22,-694.32,13.76,7.8
132.45,3.26,163.15,-696.18,13.63,8.23
132.5,3.24,163.03,-699.11,13.5,8.61
132.55,3.24,162.83,-703.09,13.43,8.77
132.6,3.22,162.59,-706.15,13.45,8.87
132.65,3.21,162.33,-707.98,13.53,9.13
132.7,3.18,162.1,-708.12,13.66,9.4
132.75,3.18,161.92,-708.17,13.82,9.51
132.8,3.17,161.79,-708.13,14.03,9.38
132.85,3.15,161.73,-707.54,14.34,9.18
132.9,3.14,161.65,-705.4,14.65,8.71
132.95,3.12,161.45,-702.08,14.95,8.18
133,3.11,161.05,-699.14,15.08,7.38
133.05,3.08,160.41,-697.47,15.02,6.91
133.1,3.07,159.69,-696.89,14.73,6.46
133.15,3.04,158.81,-695.93,14.24,6.27
133.2,3.02,157.81,-694.45,13.57,6.15
133.25,2.99,156.53,-692.37,12.77,6.08
133.3,2.98,155.25,-691.57,11.95,6.25
133.35,2.97,154.1,-692.84,11.21,6.47
133.4,2.96,153.27,-696.29,10.62,6.94
133.45,2.96,152.7,-700.18,10.2,7.48
133.5,2.97,152.38,-703.58,9.94,8.09
133.55,2.99,152.24,-706.13,9.8,8.91
133.6,3.01,152.32,-708.16,9.75,9.6
133.65,3.04,152.61,-709.66,9.78,10.3
133.7,3.06,153.03,-709.95,9.87,10.58
133.75,3.09,153.43,-708.96,9.94,10.58
133.8,3.13,153.68,-706.64,9.98,10.43
133.85,3.18,153.68,-704.21,9.98,10.2
133.9,3.26,153.34,-702.08,9.97,10.13
133.95,3.31,152.8,-701.18,9.97,9.87
134,3.39,152.15,-700.15,9.98,9.6
134.05,3.41,151.57,-697.91,10.06,9.09
134.1,3.46,151.15,-693.9,10.22,8.74
134.15,3.48,151.04,-690.05,10.51,7.97
134.2,3.49,151.19,-688.81,10.87,7.34
134.25,3.47,151.5,-689.81,11.24,6.46
134.3,3.43,151.81,-692.19,11.61,5.96
134.35,3.41,152.14,-693.71,12.02,4.88
134.4,3.34,152.57,-695.25,12.56,3.97
134.45,3.31,153.07,-697.46,13.34,2.97
134.5,3.23,153.64,-701.31,14.38,2.79
134.55,3.22,154.33,-705.05,15.76,2.75
134.6,3.15,155.19,-707.99,17.24,3.11
134.65,3.12,156.1,-708.41,18.57,3.37
134.7,3.05,156.84,-707.98,19.38,3.9
134.75,3.03,157.34,-706.72,19.59,4.25
134.8,2.98,157.59,-706.13,19.43,4.63
134.85,2.97,157.52,-704.76,18.97,4.78
134.9,2.94,156.87,-702.35,18.36,4.88
134.95,2.95,155.69,-698.65,17.65,5.13
135,2.93,153.87,-694.82,16.9,5.4
135.05,2.94,151.93,-692.56,16.07,5.71
135.1,2.94,150.11,-692.61,15.07,5.82
135.15,2.93,148.8,-694.6,13.96,5.91
135.2,2.92,147.87,-696.18,12.78,5.95
135.25,2.91,147.16,-696.81,11.69,6.37
135.3,2.89,146.58,-696.75,10.77,6.86
135.35,2.87,145.97,-698.63,10.09,7.05
135.4,2.87,145.26,-701.68,9.64,6.78
135.45,2.87,144.48,-705.6,9.36,6.17
135.5,2.88,143.8,-707.67,9.24,5.79
135.55,2.89,143.38,-708.54,9.25,5.99
135.6,2.9,143.5,-708.79,9.34,6.56
135.65,2.9,144.22,-709.09,9.48,7.51
135.7,2.92,145.76,-708.53,9.61,8.01
135.75,2.94,147.46,-705.96,9.67,8.51
135.8,2.96,148.84,-701.98,9.63,8.9
135.85,2.98,149.37,-697.72,9.51,9.28
135.9,3,149.32,-695.82,9.4,9.84
135.95,3.01,149.07,-695.68,9.34,10.22
136,3.03,148.71,-696.7,9.39,10.21
136.05,3.04,148.29,-695.45,9.54,9.89
136.1,3.06,147.96,-693.22,9.76,9.42
136.15,3.08,148.15,-690.93,10.01,9.26
136.2,3.1,148.94,-691.2,10.3,8.94
136.25,3.09,150.26,-693.49,10.6,8.64
136.3,3.1,151.67,-696.27,10.89,7.72
136.35,3.09,153.03,-698.29,11.18,6.87
136.4,3.09,154.27,-699.16,11.43,6.12
136.45,3.09,155.31,-700.41,11.65,6
136.5,3.08,156.07,-702.52,11.8,5.82
136.55,3.07,156.38,-705.29,11.87,5.56
136.6,3.06,156.38,-707.36,11.82,5.28
136.65,3.06,156.23,-707.91,11.69,5.17
136.7,3.07,155.98,-707.09,11.49,5.29
136.75,3.08,155.43,-706.27,11.3,5.49
136.8,3.08,154.54,-706.2,11.14,5.76
136.85,3.06,153.18,-706.28,11.08,5.85
136.9,3.04,151.95,-705.86,11.09,6.32
136.95,3.03,151.05,-704.19,11.16,6.83
137,3.02,150.79,-702.93,11.29,7.83
137.05,3.02,150.99,-702.35,11.5,8.53
137.1,3.02,151.58,-703.49,11.77,9.47
137.15,3.02,152.51,-704.53,12.07,10
137.2,3.03,153.76,-705.13,12.33,10.3
137.25,3.03,155.06,-704.71,12.52,10.26
137.3,3.03,156.17,-704.49,12.62,10.51
137.35,3.02,156.83,-705.62,12.67,10.75
137.4,3.02,157.18,-707.65,12.67,11.05
137.45,3.01,157.34,-709.62,12.65,10.56
137.5,3.01,157.44,-709.92,12.63,10.12
137.55,3.02,157.36,-709.2,12.63,9.34
137.6,3.04,157.15,-708.36,12.58,8.89
137.65,3.07,156.79,-708.55,12.51,8.25
137.7,3.09,156.47,-708.59,12.38,7.83
137.75,3.1,156.07,-707.8,12.25,7.22
137.8,3.11,155.54,-704.71,12.07,6.81
137.85,3.11,154.92,-701.32,11.82,6.61
137.9,3.09,154.26,-698.6,11.52,6.68
137.95,3.08,153.75,-697.72,11.24,7.06
138,3.08,153.34,-697.33,10.97,6.95
138.05,3.07,153.07,-696.83,10.75,6.8
138.1,3.07,152.94,-696.06,10.55,6.55
138.15,3.05,152.99,-696.23,10.39,6.67
138.2,3.04,153.27,-697.62,10.25,7.04
138.25,3.02,153.81,-699.77,10.15,7.34
138.3,3,154.4,-701.83,10.12,7.88
138.35,2.98,154.98,-702.67,10.19,8.24
138.4,2.97,155.42,-703.42,10.33,8.42
138.45,2.94,155.88,-704.41,10.54,8.33
138.5,2.93,156.5,-706.52,10.69,8.15
138.55,2.91,157.1,-707.98,10.75,8.1
138.6,2.9,157.43,-707.86,10.68,7.65
138.65,2.89,157.27,-705.52,10.54,7.15
138.7,2.88,156.62,-702.09,10.37,6.36
138.75,2.87,155.81,-699.17,10.25,5.9
138.8,2.87,155.04,-697.9,10.16,5.45
138.85,2.87,154.3,-697.73,10.08,5.07
138.9,2.89,153.48,-696.69,9.98,4.71
138.95,2.91,152.48,-694.52,9.87,4.56
139,2.93,151.47,-693.2,9.76,4.65
139.05,2.96,150.55,-694.27,9.68,4.64
139.1,2.97,149.87,-697.58,9.62,4.46
139.15,3,149.46,-700.97,9.58,4.22
139.2,3.01,149.16,-703.16,9.55,4.54
139.25,3.04,148.93,-704.27,9.53,4.75
139.3,3.05,148.95,-705.01,9.52,5.06
139.35,3.08,149.47,-707.4,9.53,5.56
139.4,3.1,150.31,-709.62,9.55,6.32
139.45,3.13,151.31,-710.8,9.59,7.18
139.5,3.16,152.37,-708.96,9.66,7.5
139.55,3.19,153.59,-705.8,9.74,7.74
139.6,3.21,155.17,-702.7,9.8,7.85
139.65,3.23,156.81,-700.52,9.86,8.12
139.7,3.24,158.31,-698.96,9.89,8.39
139.75,3.24,159.36,-696.87,9.94,8.3
139.8,3.23,160.13,-694.97,10.03,7.94
139.85,3.22,160.63,-694.25,10.17,7.45
139.9,3.22,160.75,-695.74,10.38,7.28
139.95,3.22,160.66,-698.5,10.64,7.15
140,3.2,160.67,-701.37,10.92,7.29
140.05,3.19,161,-703,11.14,7.49
140.1,3.16,161.36,-704.15,11.28,7.35
140.15,3.15,161.46,-705.21,11.34,6.97
140.2,3.13,161.25,-707.58,11.37,6.26
140.25,3.12,161.06,-709.95,11.42,5.85
140.3,3.1,161.06,-711.57,11.55,5.42
140.35,3.08,161.32,-711.95,11.77,5.25
140.4,3.05,161.72,-711.93,12.07,4.94
140.45,3.03,162.24,-711.83,12.37,4.64
140.5,3.02,162.73,-710.88,12.56,4.32
140.55,3.03,163.06,-708.32,12.63,4.19
140.6,3.03,163.18,-704.09,12.55,4.7
140.65,3.04,163.05,-699.8,12.37,5.38
140.7,3.05,162.75,-696.24,12.09,5.82
140.75,3.08,162.1,-694.59,11.79,5.84
140.8,3.09,161.27,-694.05,11.47,5.73
140.85,3.12,160.29,-694.45,11.21,6.31
140.9,3.13,159.41,-694.84,10.99,6.81
140.95,3.15,158.69,-695.34,10.86,7.63
141,3.16,158.2,-696.36,10.78,8.09
141.05,3.19,157.87,-698.17,10.76,8.74
141.1,3.22,157.62,-700.75,10.78,9.17
141.15,3.25,157.42,-702.98,10.85,9.78
141.2,3.26,157.33,-704.78,10.97,10.19
141.25,3.25,157.44,-706,11.14,10.79
141.3,3.23,157.71,-707.78,11.35,11.2
141.35,3.21,158.17,-709.81,11.54,11.4
141.4,3.2,158.79,-711.84,11.69,11.32
141.45,3.17,159.52,-711.39,11.82,11.34
141.5,3.16,160.22,-709.35,11.93,11.53
141.55,3.15,160.81,-705.91,12.05,11.38
141.6,3.14,161.28,-704.14,12.18,10.98
141.65,3.14,161.62,-703.02,12.31,10.07
141.7,3.14,161.74,-702.02,12.4,9.41
141.75,3.13,161.7,-699.16,12.44,8.7
141.8,3.11,161.5,-696.12,12.47,8.42
141.85,3.1,161.2,-693.93,12.5,8.42
141.9,3.08,160.8,-694.31,12.57,8.57
141.95,3.08,160.4,-696.22,12.74,9
142,3.07,160.07,-698.53,13.04,9.31
142.05,3.07,159.83,-700.38,13.35,9.46
142.1,3.05,159.59,-701.55,13.53,8.96
142.15,3.04,159.32,-703.16,13.5,8.28
142.2,3.02,159.01,-705.31,13.31,7.65
142.25,3,158.68,-707.74,12.96,7.39
142.3,2.97,158.24,-708.91,12.45,7.41
142.35,2.95,157.58,-708.46,11.86,7.56
142.4,2.93,156.45,-707.17,11.27,7.99
142.45,2.91,154.98,-707.07,10.79,8.31
142.5,2.9,153.38,-708.23,10.43,8.66
142.55,2.88,152.04,-709.11,10.23,8.79
142.6,2.87,151.06,-708.34,10.13,8.49
142.65,2.85,150.47,-705.84,10.1,8.06
142.7,2.84,150.28,-703.17,10.08,7.11
142.75,2.82,150.43,-701.13,10.07,6.43
142.8,2.81,150.77,-700.27,10.08,6.11
142.85,2.8,151.21,-699.52,10.11,6.31
142.9,2.81,151.71,-698.62,10.15,7.08
142.95,2.82,152.07,-697.36,10.17,7.68
143,2.84,151.72,-697.43,10.14,8.15
143.05,2.87,150.31,-698.88,10.05,8.17
143.1,2.88,148.19,-702.37,9.93,8.06
143.15,2.9,145.81,-705.46,9.8,8.05
143.2,2.9,143.75,-708.37,9.7,7.62
143.25,2.91,142.13,-709.99,9.62,6.93
143.3,2.92,141.31,-711.82,9.61,6.11
143.35,2.92,141.38,-713.27,9.63,5.61
143.4,2.93,142.09,-713.67,9.69,5.34
143.45,2.94,143.45,-711.94,9.78,5.39
143.5,2.95,145.11,-708.65,9.88,5.55
143.55,2.95,146.91,-705.8,10.02,5.59
143.6,2.95,148.68,-704.07,10.13,5.43
143.65,2.94,150.47,-703.23,10.24,4.8
143.7,2.92,152.17,-701.54,10.31,4.25
143.75,2.91,153.52,-699.19,10.37,3.61
143.8,2.91,154.08,-696.7,10.39,3.17
143.85,2.91,154.04,-695.65,10.36,2.76
143.9,2.92,153.37,-696.71,10.3,2.79
143.95,2.92,152.53,-698.89,10.22,3.11
144,2.93,151.63,-701.47,10.13,3.78
144.05,2.94,150.73,-703.6,10.05,4.18
144.1,2.95,149.8,-706.05,9.99,4.59
144.15,2.95,149.05,-708.65,9.93,4.75
144.2,2.95,148.76,-711.43,9.89,5.07
144.25,2.94,148.77,-712.67,9.85,5.37
144.3,2.95,148.62,-712.13,9.81,5.89
144.35,2.95,147.99,-708.99,9.78,6.25
144.4,2.96,147.15,-706.07,9.76,6.63
144.45,2.97,146.64,-703.77,9.77,6.78
144.5,2.98,146.76,-702.98,9.84,7.28
144.55,2.99,147.58,-701.43,9.93,7.81
144.6,2.99,148.85,-699.12,10.01,8.62
144.65,2.99,150.3,-696.58,10.06,9.09
144.7,3,151.61,-695.44,10.07,9.14
144.75,3.01,152.64,-696.14,10.04,8.65
144.8,3.02,153.37,-697.56,9.99,7.96
144.85,3.03,153.76,-698.66,9.95,7.52
144.9,3.03,153.94,-698.91,9.92,7.3
144.95,3.04,154.01,-699.77,9.88,7.16
145,3.06,154.06,-702.25,9.84,7.09
145.05,3.08,154.13,-705.86,9.76,6.65
145.1,3.09,154.2,-708.59,9.68,6.15
145.15,3.11,154.18,-709.19,9.61,5.76
145.2,3.12,154.1,-707.67,9.55,5.78
145.25,3.13,154.09,-706.57,9.54,5.71
145.3,3.14,154.2,-706.38,9.54,5.5
145.35,3.15,154.21,-707.54,9.56,5.24
145.4,3.16,154.03,-707.74,9.56,5.15
145.45,3.16,153.6,-705.99,9.57,5.08
145.5,3.17,153.18,-703.25,9.59,5.05
145.55,3.17,152.84,-700.93,9.64,5.43
145.6,3.18,152.69,-700.33,9.72,6.29
145.65,3.18,152.8,-700.42,9.81,7.34
145.7,3.2,153.14,-700.65,9.9,7.93
145.75,3.22,153.7,-700.38,9.99,8.05
145.8,3.25,154.31,-700.46,10.1,8.2
145.85,3.25,154.94,-701.09,10.25,8.45
145.9,3.26,155.61,-703,10.45,8.53
145.95,3.25,156.39,-705.02,10.62,8.4
146,3.27,157.19,-706.64,10.73,7.99
146.05,3.3,157.9,-707.12,10.76,7.68
146.1,3.36,158.33,-707.62,10.7,7.53
146.15,3.39,158.51,-708.24,10.6,7.64
146.2,3.42,158.42,-709.22,10.49,7.84
146.25,3.42,158.18,-709.12,10.41,7.5
146.3,3.43,157.94,-707.78,10.37,7.07
146.35,3.43,157.76,-705.48,10.36,6.31
146.4,3.43,157.72,-703.49,10.38,5.88
146.45,3.42,157.76,-703.05,10.4,5.44
146.5,3.43,157.89,-702.65,10.42,5.26
146.55,3.43,158.1,-701.14,10.44,5.14
146.6,3.43,158.42,-697.57,10.45,5.08
146.65,3.42,158.79,-693.86,10.45,5.04
146.7,3.41,159.1,-691.98,10.45,5.03
146.75,3.38,159.14,-692.3,10.44,5.01
146.8,3.35,159.04,-694.08,10.45,5.01
146.85,3.31,158.73,-695.34,10.48,4.6
146.9,3.28,158.39,-696.29,10.56,4.32
146.95,3.25,157.96,-697.32,10.66,3.99
147,3.25,157.42,-700.65,10.77,4.26
147.05,3.23,156.71,-704.38,10.86,4.45
147.1,3.21,155.94,-706.8,10.94,4.74
147.15,3.2,155.39,-706.02,11.06,4.84
147.2,3.19,155.25,-703.66,11.29,4.92
147.25,3.18,155.55,-701.68,11.6,4.95
147.3,3.17,156.05,-700.98,11.89,5.17
147.35,3.15,156.6,-700.79,12.09,5.43
147.4,3.15,156.98,-700.19,12.14,5.72
147.45,3.15,157.21,-697.59,12.04,6.03
147.5,3.16,157.16,-694.52,11.73,6.35
147.55,3.17,156.85,-692.21,11.28,6.88
147.6,3.18,156.35,-692.72,10.81,7.25
147.65,3.19,155.84,-695.47,10.43,7.42
147.7,3.2,155.47,-698.9,10.2,7.33
147.75,3.2,155.29,-701.82,10.06,7.15
147.8,3.2,155.27,-704.01,10.03,7.1
147.85,3.2,155.53,-706.2,10.06,7.25
147.9,3.19,156.01,-708.51,10.15,7.47
147.95,3.18,156.63,-710.33,10.24,7.54
148,3.16,157.06,-710.74,10.31,7.4
148.05,3.15,157.15,-710.01,10.36,6.99
148.1,3.14,156.73,-708.77,10.39,6.88
148.15,3.11,156.02,-708.29,10.4,6.77
148.2,3.1,155.15,-707.95,10.41,6.93
148.25,3.08,154.41,-707.45,10.42,6.94
148.3,3.07,153.83,-705.52,10.43,6.77
148.35,3.04,153.73,-702.76,10.45,6.54
148.4,3.02,154.16,-700.23,10.45,6.46
148.45,3,155,-699.34,10.43,6.6
148.5,2.97,155.81,-699.83,10.41,6.61
148.55,2.94,156.31,-700.25,10.41,6.44
148.6,2.91,156.23,-700.19,10.41,5.81
148.65,2.89,155.67,-700.09,10.41,5.25
148.7,2.86,154.68,-701.06,10.4,4.61
148.75,2.86,153.64,-702.75,10.38,4.17
148.8,2.85,152.63,-704.54,10.35,3.76
148.85,2.85,151.83,-705.24,10.3,3.59
148.9,2.85,151.22,-706.07,10.23,3.67
148.95,2.85,150.8,-707.89,10.15,3.85
149,2.86,150.55,-711.28,10.07,3.9
149.05,2.86,150.38,-714.33,9.99,3.95
149.1,2.88,150.29,-715.79,9.92,3.97
149.15,2.89,150.33,-714.93,9.85,3.78
149.2,2.91,150.58,-712.02,9.8,3.55
149.25,2.92,151.02,-708.41,9.76,3.27
149.3,2.95,151.54,-705.52,9.72,3.16
149.35,2.97,152.17,-703.96,9.7,3.09
149.4,2.98,152.78,-702.65,9.69,3.05
149.45,2.99,153.38,-701.07,9.69,3.03
149.5,2.98,153.79,-699.57,9.68,3.22
149.55,2.99,153.99,-699.37,9.66,3.45
149.6,3,154.07,-700.21,9.63,3.53
149.65,3.03,154.09,-701.26,9.59,3.4
149.7,3.05,154.06,-701.3,9.55,2.99
149.75,3.07,154.02,-701.1,9.51,2.68
149.8,3.07,153.92,-701.74,9.5,2.73
149.85,3.08,153.8,-703.59,9.53,3.08
149.9,3.07,153.63,-705.44,9.59,3.76
149.95,3.06,153.49,-705.34,9.66,4.17
150,3.06,153.38,-703.83,9.74,4.79
150.05,3.05,153.29,-702.08,9.83,5.19
150.1,3.05,153.12,-702.03,9.9,5.8
150.15,3.04,152.89,-703.17,9.98,6.4
150.2,3.04,152.64,-704.65,10.08,7.04
150.25,3.05,152.42,-705.09,10.26,7.29
150.3,3.04,152.24,-704.97,10.51,7.27
150.35,3.04,152.03,-705.04,10.9,6.91
150.4,3.03,151.78,-706.37,11.44,6.64
150.45,3.01,151.43,-708.16,12.2,6.51
150.5,3,151.09,-709.12,12.95,6.63
150.55,2.98,150.74,-708.08,13.51,6.43
150.6,2.97,150.43,-705.46,13.58,6.01
150.65,2.95,150.17,-702.87,13.26,5.49
150.7,2.97,149.93,-702.42,12.58,5.3
150.75,2.96,149.65,-703.5,11.88,4.96
150.8,2.97,149.34,-705.13,11.27,4.65
150.85,2.96,149.05,-705.67,10.89,4.32
150.9,2.96,148.84,-706.28,10.7,4.2
150.95,2.95,148.74,-707.43,10.57,4.1
151,2.95,148.76,-708.79,10.46,4.06
151.05,2.95,148.96,-709.04,10.28,4.03
151.1,2.94,149.35,-706.34,10.12,4.22
151.15,2.95,149.86,-702.91,9.99,4.45
151.2,2.95,150.38,-700.09,9.97,4.73
151.25,2.95,150.84,-700.6,9.95,4.84
151.3,2.96,151.25,-702.66,9.86,5.31
151.35,2.96,151.6,-705.27,9.65,6.23
151.4,2.99,151.93,-706.46,9.37,7.31
151.45,3,152.27,-706.97,9.13,8.51
151.5,3.03,152.62,-707.73,8.95,9.36
151.55,3.06,152.98,-709.74,8.9,10.37
151.6,3.1,153.29,-711.64,8.92,10.95
151.65,3.13,153.6,-711.42,9.01,11.26
151.7,3.15,153.89,-709.74,9.15,11.24
151.75,3.17,154.31,-708.09,9.38,11.1
151.8,3.19,154.84,-708.36,9.69,11.07
151.85,3.21,155.47,-709.59,10.06,10.83
151.9,3.22,156.13,-709.89,10.48,10.58
151.95,3.24,156.85,-708.35,10.98,10.28
152,3.25,157.56,-705.58,11.54,9.97
152.05,3.27,158.24,-702.95,12.12,9.65
152.1,3.27,158.81,-701.79,12.67,9.13
152.15,3.27,159.45,-700.78,13.11,8.76
152.2,3.27,160,-698.41,13.44,8.18
152.25,3.26,160.45,-694.13,13.63,7.79
152.3,3.25,160.6,-689.52,13.73,6.99
152.35,3.22,160.64,-687.24,13.8,6.36
152.4,3.19,160.59,-687.79,13.88,5.67
152.45,3.17,160.55,-690.14,13.96,5.41
152.5,3.14,160.44,-692.65,14.03,5.42
152.55,3.11,160.2,-695.05,14.06,5.56
152.6,3.07,159.82,-697.88,14.09,5.8
152.65,3.04,159.4,-702.2,14.09,5.87
152.7,3.01,159.03,-706.48,14.08,6.13
152.75,2.99,158.74,-709.72,14.07,6.4
152.8,2.98,158.48,-710.46,14.02,6.71
152.85,2.98,158.24,-709.5,13.9,6.42
152.9,2.98,157.96,-707.77,13.68,6.03
152.95,2.98,157.65,-706.06,13.36,5.29
153,2.98,157.4,-704.28,12.97,4.86
153.05,2.99,157.29,-701.56,12.55,4.63
153.1,3.01,157.43,-698.4,12.15,4.7
153.15,3.03,157.7,-695.63,11.76,5.07
153.2,3.04,158.03,-695.02,11.42,5.35
153.25,3.07,158.24,-696.03,11.17,5.68
153.3,3.09,158.35,-697.88,11.04,5.81
153.35,3.14,158.37,-698.53,11.01,6.1
153.4,3.16,158.44,-698.27,11.03,6.38
153.45,3.2,158.59,-697.68,11.09,6.5
153.5,3.21,158.84,-698.94,11.18,6.38
153.55,3.23,159.18,-701.17,11.28,6.17
153.6,3.23,159.56,-703.47,11.41,6.51
153.65,3.23,159.96,-703.87,11.56,6.94
153.7,3.17,160.38,-703.65,11.67,7.69
153.75,3.12,160.8,-703.69,11.69,8.13
153.8,3.05,161.22,-705.42,11.63,8.56
153.85,3.03,161.61,-707.53,11.51,8.74
153.9,3,161.9,-708.8,11.38,9.26
153.95,2.98,162.07,-707.81,11.19,9.8
154,2.96,162.17,-705.76,11.01,10.41
154.05,2.95,162.22,-704.47,10.82,10.84
154.1,2.92,162.3,-704.23,10.66,11.25
154.15,2.91,162.32,-704.34,10.51,11.62
154.2,2.89,162.34,-703.65,10.35,11.77
154.25,2.86,162.26,-702.77,10.18,12.28
154.3,2.84,162.12,-702.13,10.01,12.81
154.35,2.81,161.86,-702.66,9.87,13.22
154.4,2.8,161.53,-703.48,9.76,13.21
154.45,2.82,161.15,-704,9.7,13.09
154.5,2.85,160.71,-703.43,9.68,13.06
154.55,2.89,160.28,-703.08,9.7,13.03
154.6,2.9,159.81,-704.75,9.74,13.02
154.65,2.9,159.37,-708.04,9.8,12.81
154.7,2.91,158.85,-711.12,9.87,12.57
154.75,2.91,158.44,-711.64,9.93,12.08
154.8,2.91,158.08,-709.76,9.98,11.73
154.85,2.91,157.84,-706.8,10.03,10.96
154.9,2.92,157.59,-704.15,10.07,10.34
154.95,2.92,157.32,-702.02,10.1,9.46
155,2.93,156.96,-699.89,10.13,8.96
155.05,2.94,156.53,-697.02,10.16,8.08
155.1,2.94,156.07,-693.67,10.19,7.41
155.15,2.94,155.64,-690.74,10.2,6.9
155.2,2.95,155.29,-689.33,10.2,6.86
155.25,2.95,155,-689.3,10.19,6.75
155.3,2.95,154.79,-689.76,10.17,6.52
155.35,2.95,154.52,-689.59,10.12,6.26
155.4,2.94,154.29,-689.48,10.06,6.16
155.45,2.94,154.15,-691.2,9.99,6.08
155.5,2.93,154.16,-694.96,9.91,6.25
155.55,2.93,154.31,-699.92,9.83,6.47
155.6,2.93,154.51,-703.34,9.76,7.14
155.65,2.93,154.79,-705.19,9.71,7.72
155.7,2.93,155.02,-705.4,9.68,8.97
155.75,2.93,155.21,-705.23,9.67,9.94
155.8,2.93,155.34,-703.72,9.68,11.18
155.85,2.93,155.44,-700.45,9.71,11.82
155.9,2.94,155.53,-696.21,9.74,12.4
155.95,2.94,155.61,-693.12,9.79,12.65
156,2.94,155.73,-692.15,9.82,13.01
156.05,2.95,155.9,-692.85,9.87,13.33
156.1,2.95,156.13,-693.47,9.92,13.67
156.15,2.95,156.38,-693.57,9.99,13.8
156.2,2.94,156.7,-693.04,10.11,13.89
156.25,2.93,156.98,-693.04,10.25,13.94
156.3,2.92,157.23,-694.7,10.42,13.97
156.35,2.92,157.38,-697.55,10.59,13.58
156.4,2.92,157.41,-700.97,10.77,13.11
156.45,2.92,157.32,-703.06,10.93,12.34
156.5,2.93,157.05,-703.83,11.07,11.89
156.55,2.94,156.64,-703.82,11.12,11.05
156.6,2.95,156.03,-704.81,11.07,10.39
156.65,2.96,155.26,-706.43,10.95,9.49
156.7,2.98,154.47,-707.54,10.77,8.98
156.75,2.99,153.82,-706.66,10.56,8.49
156.8,3.01,153.31,-704.6,10.36,8.49
156.85,3.02,152.95,-702.25,10.21,8.6
156.9,3.03,152.69,-700.7,10.1,8.62
156.95,3.04,152.57,-698.66,10.03,8.44
157,3.05,152.54,-695.59,10,8.01
157.05,3.04,152.59,-691.29,9.99,7.69
157.1,3.04,152.72,-687.8,9.97,7.34
157.15,3.05,152.89,-687.5,9.94,7.21
157.2,3.05,153.04,-690.27,9.89,6.71
157.25,3.05,153.1,-695.72,9.8,6.18
157.3,3.05,153.05,-700.64,9.68,5.78
157.35,3.05,153.01,-704.65,9.56,5.59
157.4,3.04,153,-706.94,9.5,5.47
157.45,3.03,153.03,-708.87,9.53,5.21
157.5,3,152.99,-709.54,9.65,5.14
157.55,2.99,152.82,-708.64,9.85,4.67
157.6,2.98,152.47,-706.49,10.11,4.16
157.65,2.98,152.03,-704.37,10.35,3.37
157.7,2.96,151.52,-702.93,10.55,2.91
157.75,2.96,150.82,-701.96,10.64,2.45
157.8,2.97,149.84,-700.22,10.66,2.47
157.85,2.98,148.73,-697.16,10.65,2.79
157.9,2.98,147.72,-693.01,10.65,3.25
157.95,2.97,146.95,-689.47,10.71,3.61
158,2.98,146.33,-688.26,10.81,3.77
158.05,2.98,145.84,-688.57,10.96,3.88
158.1,2.97,145.45,-689.57,11.13,3.93
158.15,2.98,145.18,-689.83,11.28,4.16
158.2,2.99,145.05,-690.51,11.35,4.42
158.25,3.01,145.01,-692.54,11.37,4.52
158.3,3.01,145.28,-696.61,11.37,4.39
158.35,3.01,145.84,-700.85,11.4,4.18
158.4,3.01,146.74,-704.03,11.44,4.11
158.45,3.03,147.68,-704.84,11.48,4.06
158.5,3.04,148.6,-704.8,11.5,4.03
158.55,3.04,149.45,-704.2,11.53,4.22
158.6,3.05,150.23,-703.73,11.6,4.25
158.65,3.06,150.86,-701.75,11.7,4.29
158.7,3.07,151.23,-698.33,11.78,4.71
158.75,3.06,151.3,-693.8,11.83,5.4
158.8,3.06,151,-690.28,11.77,6.42
158.85,3.06,150.31,-688.75,11.67,6.96
158.9,3.06,149.21,-688.25,11.5,7.28
158.95,3.04,147.99,-687.17,11.33,7.25
