Depth,Ng,Cal,SP,Res,Den
187.65,12.67,118.94,-377.75,30.75,2.42
187.7,13.45,118.94,-378.23,30.6,2.41
187.75,14.02,118.94,-378.61,31.06,2.4
187.8,14.09,118.94,-378.49,32.03,2.4
187.85,14.62,118.94,-377.69,33.12,2.41
187.9,14.94,118.94,-376.49,33.87,2.43
187.95,15.11,119.38,-375.35,34.15,2.44
188,14.61,120.05,-374.85,34.03,2.44
188.05,14.55,120.05,-375.24,33.73,2.44
188.1,14.23,120.05,-376.41,33.58,2.44
188.15,14.16,120.05,-377.74,33.77,2.45
188.2,13.88,119.82,-378.74,34.48,2.45
188.25,14.41,119.38,-379.32,35.52,2.45
188.3,14.46,118.94,-379.75,36.46,2.45
188.35,14.57,118.49,-380.19,36.93,2.45
188.4,14.21,118.49,-380.65,36.94,2.46
188.45,14.56,118.27,-381.19,36.81,2.46
188.5,14.75,118.27,-382.19,36.74,2.47
188.55,15.06,118.27,-383.92,36.59,2.47
188.6,14.96,118.05,-386.33,36.08,2.46
188.65,15.41,118.27,-388.73,35.19,2.45
188.7,15.27,118.05,-390.3,34.22,2.44
188.75,15.34,117.83,-390.43,33.45,2.43
188.8,14.92,117.16,-389.15,32.76,2.42
188.85,15.45,116.94,-387,31.89,2.41
188.9,15.48,117.16,-384.69,30.86,2.4
188.95,15.59,118.05,-382.54,30.07,2.4
189,15.01,118.49,-380.52,30.02,2.39
189.05,15.32,118.49,-378.52,30.86,2.39
189.1,15.07,118.27,-376.62,32.03,2.39
189.15,15.08,118.27,-375.11,32.95,2.4
189.2,14.03,118.94,-374.24,33.37,2.42
189.25,13.42,119.38,-374.19,33.62,2.42
189.3,12.09,120.49,-375.12,33.88,2.44
189.35,11.1,120.93,-376.96,34.44,2.44
189.4,10.04,120.27,-379.31,35.53,2.45
189.45,9.43,120.05,-381.47,37.41,2.46
189.5,8.89,120.27,-382.71,39.54,2.47
189.55,8.86,120.71,-382.58,41.12,2.47
189.6,8.75,120.71,-381.28,41.5,2.47
189.65,8.92,120.71,-379.7,41.05,2.46
189.7,8.74,120.71,-378.93,40.55,2.47
189.75,8.73,120.93,-379.61,40.61,2.47
189.8,8.69,120.93,-381.58,41.16,2.47
189.85,9.09,120.71,-384.2,41.65,2.47
189.9,9.76,120.49,-386.84,41.6,2.46
189.95,10.37,120.49,-389.14,41.14,2.44
190,11.23,120.27,-390.87,40.66,2.42
190.05,12.52,120.05,-391.9,40.52,2.42
190.1,13.95,119.6,-392.11,40.55,2.42
190.15,14.89,119.38,-391.55,40.65,2.42
190.2,15.57,119.6,-390.35,40.83,2.42
190.25,16.29,119.82,-388.79,41.1,2.42
190.3,16.97,119.6,-387.14,41.51,2.42
190.35,17.45,119.6,-385.55,41.92,2.42
190.4,17.49,119.6,-384.09,42.24,2.42
190.45,17.19,119.82,-382.93,42.24,2.42
190.5,16.74,120.05,-382.41,41.74,2.43
190.55,15.98,120.05,-382.71,40.63,2.45
190.6,14.54,119.82,-383.68,39.14,2.46
190.65,12.91,119.82,-384.76,37.59,2.47
190.7,11.49,119.82,-385.54,36.42,2.48
190.75,11.08,120.27,-385.95,35.62,2.48
190.8,10.71,120.71,-386.36,35.11,2.49
190.85,10.36,120.93,-387.15,34.76,2.5
190.9,9.81,120.05,-388.4,34.77,2.5
190.95,9.44,117.6,-389.68,35.15,2.51
191,9.65,115.38,-390.39,35.64,2.5
191.05,10.02,115.38,-390.19,35.94,2.5
191.1,10.53,117.38,-389.4,36.03,2.48
191.15,11.11,118.71,-388.63,36.17,2.47
191.2,11.73,118.71,-388.42,36.62,2.46
191.25,12.17,118.27,-388.69,37.48,2.46
191.3,12.18,118.05,-389.07,38.57,2.45
191.35,12.07,118.05,-389.21,39.35,2.45
191.4,12.45,118.27,-389.16,39.38,2.45
191.45,12.9,118.05,-389.1,38.5,2.44
191.5,13.47,117.83,-389.08,36.93,2.43
191.55,13.48,117.6,-388.97,35.04,2.43
191.6,13.19,117.6,-388.71,33.15,2.43
191.65,12.13,117.6,-388.44,31.63,2.44
191.7,11.06,117.83,-388.42,30.69,2.44
191.75,10.24,118.27,-388.78,30.49,2.44
191.8,10.06,118.49,-389.34,31.05,2.43
191.85,10.06,118.49,-389.72,32.15,2.41
191.9,10.22,118.49,-389.46,33.27,2.4
191.95,10.66,118.49,-388.48,33.99,2.39
192,11.38,118.49,-387.16,34.21,2.39
192.05,12.01,118.49,-386.28,34.18,2.4
192.1,12.48,118.71,-386.24,34.14,2.4
192.15,13.1,118.94,-387,34.26,2.41
192.2,13.72,119.16,-387.9,34.59,2.41
192.25,14.36,119.38,-388.31,35.09,2.41
192.3,14.42,119.16,-387.86,35.69,2.41
192.35,14.76,118.94,-386.73,36.36,2.42
192.4,15.43,118.49,-385.45,37.19,2.43
192.45,16.44,118.49,-384.5,38.28,2.43
192.5,16.77,118.49,-383.88,39.57,2.43
192.55,16.44,118.27,-383.03,41.28,2.43
192.6,15.44,117.83,-381.28,43.32,2.44
192.65,14.58,117.6,-378.44,44.94,2.45
192.7,13.8,117.38,-375.1,45.29,2.46
192.75,14.08,117.38,-372.26,44.12,2.47
192.8,14.58,117.6,-370.81,42.28,2.47
192.85,15.33,118.71,-370.94,40.33,2.47
192.9,14.98,119.38,-372.32,38.66,2.47
192.95,14.46,119.38,-374.29,37.19,2.47
193,13.09,118.94,-376.6,35.92,2.45
193.05,12.11,119.38,-379.2,34.8,2.44
193.1,11.04,119.6,-382.14,33.87,2.42
193.15,10.63,120.27,-385.12,33.18,2.41
193.2,10.53,120.27,-387.43,32.76,2.4
193.25,10.63,118.71,-388.31,32.63,2.39
193.3,10.83,117.6,-387.26,32.73,2.38
193.35,10.69,117.6,-384.39,32.95,2.37
193.4,10.51,117.38,-380.32,33.24,2.37
193.45,10.24,116.94,-376.01,33.71,2.36
193.5,10.35,116.72,-372.38,34.56,2.35
193.55,11.12,116.72,-369.9,35.84,2.36
193.6,12.29,117.38,-368.58,37.21,2.37
193.65,13.48,118.05,-368.11,38.17,2.38
193.7,14.36,118.05,-368.27,38.45,2.39
193.75,15.17,117.38,-368.99,38.25,2.39
193.8,16.11,116.72,-370.34,37.93,2.4
193.85,16.85,116.72,-372.4,38.61,2.4
193.9,17.19,116.49,-375.05,39.78,2.41
193.95,17.61,116.72,-378.07,40.63,2.43
194,17.96,116.72,-380.94,40.71,2.44
194.05,18.51,116.49,-383.24,40.35,2.45
194.1,18.5,116.94,-384.53,40.39,2.45
194.15,18.4,117.38,-384.61,40.55,2.45
194.2,18.18,117.6,-383.35,40.89,2.45
194.25,17.92,117.83,-380.9,41.02,2.44
194.3,17.22,117.83,-377.55,40.57,2.43
194.35,16.43,117.6,-374.18,39.72,2.43
194.4,15.73,116.94,-371.77,38.82,2.41
194.45,15.43,116.49,-371.26,38.24,2.4
194.5,14.83,116.27,-372.62,38.01,2.39
194.55,14.25,116.49,-375.14,37.94,2.39
194.6,13.62,116.94,-377.61,37.65,2.39
194.65,13.57,116.72,-379.16,36.83,2.4
194.7,13.84,116.72,-379.67,35.58,2.41
194.75,14.48,117.16,-379.71,34.39,2.41
194.8,15.06,117.6,-380.11,33.73,2.42
194.85,15.91,116.72,-381.35,33.68,2.42
194.9,16.6,116.05,-383.31,33.92,2.44
194.95,17.5,115.83,-385.21,34.45,2.45
195,18.02,116.72,-386.17,35.45,2.47
195.05,18.7,117.83,-385.64,36.97,2.48
195.1,19.15,118.05,-383.61,38.65,2.49
195.15,19.17,117.83,-380.42,40.27,2.48
195.2,18.86,117.38,-376.54,41.93,2.48
195.25,17.81,117.83,-372.68,43.91,2.49
195.3,17.13,118.49,-369.7,45.92,2.5
195.35,16.39,119.16,-368.38,47.27,2.5
195.4,16.1,119.16,-368.78,47.35,2.5
195.45,15.3,118.71,-370.38,46.16,2.5
195.5,14.28,118.27,-372.32,44.55,2.5
195.55,13.32,117.83,-374.01,43.26,2.5
195.6,12.52,118.05,-375.3,42.65,2.5
195.65,11.77,118.05,-376.44,42.32,2.5
195.7,11.06,116.49,-377.72,41.89,2.49
195.75,10.77,113.83,-379.05,41.26,2.49
195.8,10.96,113.16,-379.99,40.63,2.49
195.85,11.35,114.72,-380.08,40.16,2.49
195.9,11.66,116.49,-379.34,40.02,2.49
195.95,12,117.38,-378.29,40.07,2.49
196,12.33,115.83,-377.54,40.2,2.48
196.05,12.67,114.72,-377.4,40.31,2.47
196.1,13,115.38,-377.66,40.42,2.47
196.15,13.13,116.72,-377.85,40.59,2.47
196.2,13.23,116.94,-377.58,40.8,2.47
196.25,12.87,116.49,-376.89,41.08,2.48
196.3,12.62,116.05,-376.24,41.35,2.48
196.35,12.5,116.27,-376.3,41.42,2.47
196.4,12.02,116.94,-377.33,41.16,2.47
196.45,11.5,117.16,-379.13,40.48,2.47
196.5,10.91,117.38,-381.2,39.37,2.47
196.55,11.28,117.38,-383.09,38.09,2.47
196.6,11.64,117.6,-384.5,37.11,2.46
196.65,12.18,118.05,-385.22,36.73,2.46
196.7,12.36,118.49,-385.13,36.92,2.46
196.75,12.91,118.49,-384.3,37.4,2.45
196.8,13.46,118.49,-382.84,38.11,2.46
196.85,14.07,118.71,-380.92,39.06,2.46
196.9,14.51,119.38,-378.77,40.41,2.47
196.95,14.92,120.27,-376.96,41.81,2.47
197,14.68,120.27,-376.01,42.9,2.48
197.05,14.12,119.6,-376.29,43.3,2.48
197.1,13.16,119.16,-377.59,43.27,2.48
197.15,12.66,119.16,-379.36,42.99,2.48
197.2,12.76,119.16,-380.68,42.65,2.48
197.25,13.08,119.16,-380.85,42.18,2.48
197.3,13.57,119.16,-379.63,41.8,2.48
197.35,13.53,118.94,-377.39,41.57,2.47
197.4,13.42,119.16,-374.92,41.46,2.46
197.45,13.19,119.16,-372.96,41.45,2.45
197.5,12.92,119.16,-372.06,41.46,2.45
197.55,13.02,118.94,-372.48,41.66,2.45
197.6,12.99,118.49,-374.21,41.92,2.45
197.65,13.2,118.71,-376.96,42.42,2.45
197.7,13.24,119.38,-380.06,42.73,2.44
197.75,13.29,119.6,-382.68,42.67,2.42
197.8,12.91,118.27,-384.1,41.59,2.41
197.85,12.24,117.38,-384.15,39.11,2.4
197.9,11.63,116.72,-383.16,35.17,2.39
197.95,11.37,117.38,-381.92,30.15,2.38
198,11.6,118.27,-381.08,25.23,2.36
198.05,12,118.94,-380.96,21.15,2.34
198.1,12.72,119.16,-381.14,18.43,2.33
198.15,13.14,119.38,-380.99,16.77,2.33
198.2,13.17,119.6,-379.96,15.81,2.33
198.25,12.86,120.27,-378.27,15.26,2.32
198.3,12.01,121.16,-376.49,14.98,2.32
198.35,11.57,122.27,-375.28,14.84,2.31
198.4,11.72,122.93,-374.72,14.78,2.31
198.45,12.46,123.15,-374.52,14.77,2.32
198.5,13.24,123.15,-374.12,14.79,2.32
198.55,13.94,123.15,-373.37,14.84,2.32
198.6,14.64,122.93,-372.56,14.91,2.32
198.65,15.12,122.93,-372.51,14.98,2.32
198.7,15.15,122.93,-373.74,15.07,2.31
198.75,15.05,123.15,-376.36,15.14,2.3
198.8,15.44,123.15,-379.82,15.21,2.3
198.85,16.1,123.15,-383.33,15.25,2.3
198.9,16.91,123.15,-385.92,15.29,2.3
198.95,17.4,123.38,-386.91,15.31,2.29
199,17.06,123.38,-385.95,15.34,2.29
199.05,16.29,123.38,-383.53,15.37,2.28
199.1,14.47,123.38,-380.6,15.42,2.27
199.15,12.95,123.6,-378.42,15.48,2.27
199.2,11.09,123.6,-377.74,15.57,2.27
199.25,10.41,123.6,-378.53,15.65,2.28
199.3,9.7,123.6,-379.99,15.71,2.3
199.35,9.62,123.6,-380.85,15.73,2.3
199.4,8.86,123.38,-380.18,15.71,2.29
199.45,8.3,123.38,-377.64,15.64,2.28
199.5,7.83,123.15,-373.88,15.55,2.27
199.55,7.83,123.15,-369.86,15.44,2.27
199.6,7.93,123.15,-366.68,15.34,2.27
199.65,8.15,123.15,-365.1,15.22,2.27
199.7,8.62,123.15,-365.57,15.1,2.27
199.75,9.15,123.15,-367.84,14.97,2.26
199.8,9.75,122.93,-370.82,14.88,2.26
199.85,10.18,122.93,-373.17,14.81,2.26
199.9,10.79,122.71,-374.07,14.8,2.27
199.95,11.19,122.71,-373.91,14.82,2.28
200,11.6,122.71,-373.49,14.86,2.3
100,13.24,180.87,-299.58,11.81,2.2
100.05,14.33,181.1,-298.09,11.49,2.2
100.1,15.51,181.54,-296.01,11.16,2.2
100.15,16.17,181.98,-294.38,10.85,2.2
100.2,16.54,181.98,-294.05,10.66,2.2
100.25,16.54,181.98,-295.13,10.56,2.2
100.3,16.42,181.98,-296.89,10.52,2.2
100.35,16.39,181.98,-298.21,10.49,2.2
100.4,16.36,181.98,-298.22,10.46,2.21
100.45,16.35,181.98,-296.95,10.44,2.21
100.5,15.94,182.21,-295.16,10.44,2.21
100.55,15.06,182.21,-293.83,10.46,2.22
100.6,14,182.21,-293.28,10.49,2.22
100.65,13.01,182.21,-293.18,10.56,2.23
100.7,12.8,182.43,-292.99,10.65,2.24
100.75,12.76,182.43,-292.6,10.77,2.25
100.8,12.91,182.65,-292.38,10.92,2.25
100.85,13.34,182.65,-292.68,11.1,2.24
100.9,14.45,182.87,-293.48,11.31,2.24
100.95,15.56,182.87,-294.07,11.51,2.24
101,16.4,182.87,-293.62,11.73,2.23
101.05,16.99,182.87,-291.72,11.97,2.23
101.1,18.28,182.87,-288.96,12.25,2.23
101.15,19.65,183.09,-286.37,12.51,2.22
101.2,21.19,183.54,-284.77,12.74,2.22
101.25,22.17,183.98,-284.23,12.91,2.21
101.3,23.07,184.2,-284.35,13.02,2.21
101.35,23.85,184.43,-284.79,13.04,2.2
101.4,24.38,184.43,-285.37,12.97,2.19
101.45,24.05,184.65,-286.06,12.83,2.18
101.5,23.09,184.87,-286.88,12.62,2.17
101.55,22.83,184.87,-287.91,12.4,2.17
101.6,23.18,184.87,-289.22,12.14,2.17
101.65,23.8,184.87,-290.5,11.85,2.18
101.7,23,184.87,-291.12,11.48,2.19
101.75,22.16,185.54,-290.36,11.02,2.19
101.8,21.03,185.98,-287.74,10.54,2.19
101.85,20.64,186.87,-283.45,10.14,2.19
101.9,19.93,187.31,-278.07,9.9,2.2
101.95,19.31,187.53,-272.86,9.78,2.2
102,18.65,187.53,-268.72,9.73,2.2
102.05,18.59,187.76,-266.28,9.7,2.2
102.1,18.05,188.2,-265.4,9.72,2.2
102.15,17.53,188.2,-265.96,9.85,2.21
102.2,16.32,188.2,-267.82,10.1,2.2
102.25,15.97,189.09,-270.93,10.43,2.2
102.3,15.66,191.75,-275.05,10.65,2.2
102.35,15.33,191.53,-279.7,10.69,2.2
102.4,15.2,190.2,-284.21,10.55,2.19
102.45,15.3,191.09,-287.95,10.36,2.19
102.5,16.1,190.86,-290.61,10.22,2.18
102.55,16.68,188.64,-292.2,10.17,2.18
102.6,17.36,187.09,-292.93,10.22,2.17
102.65,18.01,185.76,-293.09,10.3,2.17
102.7,18.67,185.54,-292.84,10.4,2.17
102.75,19.54,184.87,-292.25,10.45,2.17
102.8,20.44,184.2,-291.27,10.42,2.17
102.85,21.4,183.54,-289.9,10.33,2.17
102.9,22.77,183.54,-288.38,10.19,2.17
102.95,23.83,183.54,-287.19,10.08,2.17
103,24.72,183.76,-286.81,9.99,2.16
103.05,24.71,183.98,-287.35,9.93,2.16
103.1,24.89,184.43,-288.34,9.87,2.16
103.15,24.92,184.65,-288.9,9.82,2.16
103.2,24.96,185.09,-288.26,9.77,2.16
103.25,24.78,185.98,-286.04,9.74,2.15
103.3,24.75,187.53,-282.72,9.74,2.14
103.35,24.71,188.64,-279.28,9.75,2.13
103.4,25.09,189.75,-276.85,9.74,2.13
103.45,25.16,192.2,-275.75,9.72,2.12
103.5,25.25,194.64,-275.79,9.69,2.12
103.55,25.28,196.19,-276.6,9.67,2.12
103.6,25.91,196.41,-278.16,9.67,2.12
103.65,26.64,197.97,-280.46,9.65,2.13
103.7,27.11,198.86,-283.23,9.63,2.13
103.75,27.15,199.08,-285.88,9.6,2.13
103.8,27.05,200.19,-288.03,9.56,2.14
103.85,27.04,201.52,-289.73,9.51,2.15
103.9,26.62,200.63,-291.25,9.44,2.16
103.95,25.93,195.75,-292.75,9.38,2.16
104,25.11,191.75,-294.05,9.36,2.16
104.05,24.81,188.42,-294.92,9.37,2.16
104.1,24.38,187.53,-295.22,9.41,2.16
104.15,23.44,187.31,-294.97,9.46,2.16
104.2,22.16,187.53,-294.28,9.53,2.17
104.25,21.52,187.53,-293.29,9.59,2.17
104.3,21.54,186.2,-292.39,9.64,2.18
104.35,21.81,184.65,-292.05,9.7,2.18
104.4,22.47,183.32,-292.55,9.74,2.18
104.45,23.46,182.65,-293.67,9.84,2.18
104.5,24.39,181.54,-294.88,9.95,2.18
104.55,24.77,180.87,-295.73,10.12,2.18
104.6,24.23,180.65,-295.91,10.28,2.18
104.65,23.4,180.65,-295.3,10.47,2.19
104.7,22.33,180.43,-293.87,10.64,2.19
104.75,21.95,180.21,-292.03,10.78,2.19
104.8,21.25,179.99,-290.37,10.9,2.19
104.85,20.64,179.99,-289.34,10.99,2.19
104.9,19.58,179.99,-288.88,11.04,2.19
104.95,18.44,179.99,-288.63,11.07,2.19
105,17.21,179.99,-288.21,11.08,2.19
105.05,16.13,179.76,-287.41,11.1,2.19
105.1,15.87,179.99,-286.3,11.13,2.19
105.15,16,179.99,-285.28,11.19,2.2
105.2,16.37,180.21,-284.9,11.26,2.21
105.25,17.28,180.43,-285.53,11.38,2.22
105.3,17.73,180.87,-286.92,11.52,2.23
105.35,18.2,181.1,-288.56,11.64,2.23
105.4,17.99,181.54,-290.03,11.65,2.23
105.45,17.84,181.98,-291.29,11.54,2.23
105.5,17.57,182.43,-292.4,11.3,2.23
105.55,17.28,182.87,-293.17,10.99,2.23
105.6,17.37,182.87,-293.1,10.64,2.23
105.65,17.33,182.87,-292.08,10.35,2.23
105.7,17.34,183.09,-290.64,10.17,2.23
105.75,17.33,183.54,-289.88,10.18,2.22
105.8,17.54,183.98,-290.49,10.42,2.21
105.85,16.97,184.2,-292.42,10.83,2.2
105.9,16.1,184.2,-294.89,11.27,2.2
105.95,15.02,184.87,-297.02,11.54,2.19
106,14.82,185.76,-298.02,11.64,2.18
106.05,15.17,186.42,-297.64,11.6,2.17
106.1,15.8,187.53,-296.29,11.49,2.17
106.15,16.79,188.42,-294.75,11.38,2.17
106.2,17.52,189.31,-293.5,11.25,2.17
106.25,19.06,189.98,-292.31,11.11,2.16
106.3,20.32,190.86,-290.58,10.98,2.15
106.35,21.88,191.09,-287.92,10.86,2.14
106.4,22.84,191.31,-284.68,10.76,2.14
106.45,23.74,191.31,-281.82,10.71,2.13
106.5,24.72,191.31,-280.45,10.65,2.12
106.55,25.89,191.53,-281.18,10.59,2.11
106.6,27.12,191.75,-283.8,10.49,2.11
106.65,27.6,192.2,-287.46,10.36,2.1
106.7,27.35,192.42,-291.17,10.23,2.1
106.75,26.79,193.75,-294.22,10.12,2.1
106.8,26.03,195.53,-296.52,10.06,2.11
106.85,24.76,197.52,-298.26,10.03,2.12
106.9,22.96,197.97,-299.66,10.03,2.12
106.95,21.34,197.75,-300.62,10.05,2.12
107,21.06,198.63,-300.91,10.05,2.13
107.05,21.28,199.08,-300.33,10.05,2.13
107.1,21.87,196.86,-299.01,10.03,2.13
107.15,21.83,194.19,-297.4,10.03,2.13
107.2,21.94,191.75,-296.01,10.02,2.12
107.25,21.95,191.09,-295.13,10.01,2.12
107.3,21.78,190.86,-294.56,9.99,2.11
107.35,21.95,191.31,-293.99,9.96,2.1
107.4,21.95,190.64,-293.27,9.93,2.09
107.45,22.18,189.53,-292.74,9.9,2.09
107.5,21.83,187.09,-292.77,9.88,2.1
107.55,21.2,184.87,-293.52,9.86,2.1
107.6,20.41,181.98,-294.58,9.87,2.11
107.65,20.12,179.54,-295.44,9.91,2.13
107.7,19.71,178.65,-295.77,9.97,2.14
107.75,19.37,177.77,-295.77,10.07,2.16
107.8,18.81,177.1,-295.99,10.19,2.17
107.85,18.84,176.43,-296.81,10.35,2.18
107.9,18.33,175.99,-298.14,10.54,2.19
107.95,17.63,175.77,-299.32,10.76,2.19
108,16.99,175.77,-299.72,10.96,2.19
108.05,17.13,175.55,-299.33,11.07,2.2
108.1,17.42,175.1,-298.89,11.06,2.2
108.15,17.51,174.21,-299.28,10.97,2.21
108.2,16.59,173.55,-300.7,10.83,2.22
108.25,15.42,172.88,-302.51,10.7,2.22
108.3,14.2,172.44,-303.78,10.58,2.22
108.35,13.72,171.99,-304.18,10.48,2.22
108.4,13.59,171.77,-304.1,10.41,2.23
108.45,13.66,171.55,-304.18,10.39,2.23
108.5,14.45,171.11,-304.74,10.41,2.24
108.55,15.02,170.44,-305.72,10.48,2.24
108.6,15.89,169.77,-306.9,10.64,2.25
108.65,16.18,169.33,-308.18,10.96,2.24
108.7,16.22,168.66,-309.53,11.42,2.24
108.75,16.28,168.22,-310.71,12.06,2.24
108.8,16.3,168.22,-311.28,12.72,2.24
108.85,16.52,168,-311.07,13.33,2.24
108.9,16.36,167.78,-310.33,13.81,2.24
108.95,15.98,167.33,-309.62,14.22,2.24
109,15.67,166.67,-308.93,14.56,2.24
109.05,14.73,166,-308.04,14.82,2.23
109.1,13.88,165.11,-306.67,15,2.22
109.15,12.92,163.56,-305.21,15.1,2.21
109.2,12.16,162.45,-304.14,15.11,2.22
109.25,12.22,161.78,-303.76,15.08,2.22
109.3,12.48,161.34,-303.69,15.04,2.23
109.35,13.14,160.89,-303.35,15.01,2.23
109.4,13.52,160.67,-302.35,14.99,2.23
109.45,14.13,160.67,-300.82,14.99,2.23
109.5,14.93,160.89,-298.99,15.01,2.22
109.55,15.41,160.67,-296.83,15.07,2.22
109.6,15.47,160.45,-294.24,15.23,2.22
109.65,15.38,160.23,-291.57,15.47,2.23
109.7,15.37,160.01,-289.72,15.71,2.24
109.75,15.35,159.56,-289.6,15.8,2.25
109.8,15.54,159.56,-291.47,15.67,2.25
109.85,15.58,160.01,-294.86,15.3,2.24
109.9,15.62,161.12,-299.03,14.78,2.23
109.95,15.24,163.56,-303.31,14.19,2.22
110,14.77,164.89,-307.36,13.7,2.22
110.05,14.2,165.78,-310.93,13.36,2.22
110.1,13.4,166.22,-313.91,13.23,2.22
110.15,12.92,166.44,-316.21,13.29,2.22
110.2,12.66,166.44,-317.88,13.52,2.22
110.25,12.92,166.44,-318.93,13.88,2.21
110.3,13.52,166.67,-319.34,14.28,2.2
110.35,14.29,166.89,-319.1,14.54,2.19
110.4,14.36,167.11,-318.35,14.59,2.19
110.45,13.73,167.11,-317.4,14.39,2.2
110.5,12.82,167.33,-316.51,14.07,2.2
110.55,12.71,167.78,-315.71,13.74,2.2
110.6,12.51,168.22,-314.74,13.5,2.2
110.65,12.44,169.33,-313.34,13.34,2.2
110.7,12.19,170,-311.37,13.19,2.2
110.75,11.73,170.66,-308.94,13.01,2.2
110.8,10.78,171.55,-306.36,12.81,2.2
110.85,9.7,172.66,-304.19,12.66,2.2
110.9,8.7,173.33,-303.08,12.6,2.2
110.95,8.08,173.55,-303.48,12.61,2.21
111,7.56,173.55,-305.23,12.66,2.21
111.05,7.53,173.77,-307.4,12.77,2.22
111.1,7.42,173.77,-308.83,13.03,2.22
111.15,7.39,173.77,-308.67,13.38,2.23
111.2,7.76,173.99,-307.09,13.73,2.24
111.25,8.83,173.99,-304.85,14.02,2.25
111.3,10.12,173.99,-303.06,14.38,2.26
111.35,11.59,173.99,-302.18,15.1,2.27
111.4,12.94,173.99,-302.22,16.21,2.26
111.45,14.11,173.77,-302.62,17.5,2.25
111.5,14.61,173.55,-302.91,18.32,2.25
111.55,14.94,173.55,-302.88,18.35,2.24
111.6,15.31,173.77,-302.76,17.69,2.24
111.65,15.65,173.99,-303.07,16.96,2.23
111.7,15.99,174.21,-304.33,16.66,2.22
111.75,15.93,174.44,-306.75,16.91,2.21
111.8,15.78,174.21,-309.95,17.53,2.21
111.85,15.34,173.77,-313.06,18.04,2.21
111.9,15.03,173.33,-314.9,18.05,2.21
111.95,14.67,173.33,-314.76,17.57,2.22
112,14.14,174.21,-312.79,16.77,2.22
112.05,13.76,175.99,-309.84,15.99,2.23
112.1,13.38,175.1,-306.61,15.27,2.23
112.15,13.23,172.22,-303.15,14.72,2.22
112.2,13.12,170.66,-299.2,14.27,2.22
112.25,12.87,170,-294.75,13.93,2.21
112.3,12.6,169.11,-290.59,13.78,2.22
112.35,12.09,168.66,-287.67,13.88,2.22
112.4,11.94,168,-286.73,14.34,2.23
112.45,11.81,167.33,-287.55,15.14,2.23
112.5,11.95,166.22,-289.4,16.2,2.22
112.55,11.75,165.11,-291.29,17.29,2.22
112.6,11.54,163.78,-292.8,18.07,2.22
112.65,11.66,162.23,-294.04,18.33,2.22
112.7,12.24,161.56,-295.53,18.16,2.22
112.75,13.38,160.89,-297.7,17.79,2.21
112.8,14.32,160.67,-300.5,17.51,2.21
112.85,15.34,160.23,-303.45,17.4,2.21
112.9,15.93,160.01,-305.91,17.52,2.21
112.95,16.46,159.34,-307.33,17.78,2.21
113,16.28,158.9,-307.2,18.07,2.21
113.05,15.95,158.67,-304.97,18.3,2.2
113.1,15.85,158.9,-300.43,18.46,2.2
113.15,16.16,158.9,-294.51,18.51,2.2
113.2,16,158.9,-288.97,18.42,2.21
113.25,15.23,158.9,-285.45,18.17,2.21
113.3,14.25,158.67,-284.1,17.74,2.21
113.35,13.5,158.67,-283.99,17.22,2.22
113.4,12.95,158.45,-284.27,16.69,2.23
113.45,12.49,158.23,-284.89,16.21,2.24
113.5,12.49,158.23,-286.05,15.87,2.24
113.55,12.8,158.23,-287.5,15.73,2.25
113.6,13.26,158.23,-288.39,15.79,2.26
113.65,13.81,158.23,-288.09,15.95,2.27
113.7,14.61,158.23,-286.68,16.08,2.28
113.75,16.29,158.23,-284.97,16.09,2.28
113.8,17.98,158.01,-283.89,15.99,2.29
113.85,19.85,158.01,-283.98,15.88,2.29
113.9,20.57,158.23,-285.58,15.92,2.3
113.95,21.08,158.45,-288.59,16.11,2.3
114,21.13,159.12,-292.55,16.45,2.31
114.05,21.24,159.78,-296.33,16.79,2.31
114.1,21.28,160.23,-298.83,17.13,2.31
114.15,21.1,160.67,-299.62,17.36,2.3
114.2,20.48,160.67,-299.14,17.44,2.29
114.25,19.52,161.12,-298.32,17.32,2.27
114.3,18.4,162.45,-297.94,16.97,2.26
114.35,17.58,163.78,-298.54,16.46,2.25
114.4,16.6,165.11,-300.18,15.78,2.24
114.45,16.04,165.78,-302.72,14.97,2.23
114.5,15.73,166.67,-305.74,14.06,2.22
114.55,15.55,167.33,-308.92,13.19,2.22
114.6,15.06,168.22,-311.96,12.52,2.22
114.65,14.52,168.66,-314.52,12.09,2.22
114.7,13.92,169.33,-316.13,11.91,2.22
114.75,13.49,170,-316.53,11.92,2.21
114.8,12.68,170.66,-315.93,12.04,2.21
114.85,12.23,171.99,-314.91,12.22,2.21
114.9,10.98,172.66,-313.95,12.46,2.21
114.95,10.24,173.55,-313.29,12.78,2.21
115,9.45,173.99,-312.85,13.14,2.21
115.05,9.34,174.44,-312.59,13.37,2.22
115.1,9.16,175.1,-312.49,13.35,2.22
115.15,9.1,175.77,-312.65,13.06,2.22
115.2,9.25,176.43,-313.15,12.61,2.21
115.25,9.67,176.88,-313.82,12.2,2.21
115.3,10.18,177.32,-314.4,11.94,2.2
115.35,11.17,177.99,-314.68,11.88,2.2
115.4,12.07,178.88,-314.94,11.97,2.19
115.45,13.05,179.54,-315.55,12.1,2.18
115.5,13.42,180.21,-316.63,12.2,2.17
115.55,13.3,180.43,-317.89,12.24,2.15
115.6,13.34,180.87,-318.97,12.23,2.14
115.65,13.33,181.54,-319.81,12.21,2.14
