Depth,Den,Ng,Cal,Res,SP
154.9,2.32,14.78,130.7,12.37,-384.72
154.95,2.32,14.2,130.47,12.07,-389.2
155,2.33,13.6,130.25,11.9,-392.74
155.05,2.34,12.96,130.03,11.78,-394.9
155.1,2.34,12.71,129.8,11.73,-395.64
155.15,2.34,12.73,129.36,11.71,-395.11
155.2,2.35,13.09,129.36,11.73,-393.35
155.25,2.34,13.17,129.14,11.75,-390.5
155.3,2.34,13.25,129.14,11.76,-386.64
155.35,2.33,13.68,128.91,11.74,-382.33
155.4,2.33,14.39,128.69,11.68,-378.08
155.45,2.34,15.01,128.02,11.59,-374.65
155.5,2.33,15.28,126.46,11.43,-372.56
155.55,2.32,15.46,124.9,11.25,-372.27
155.6,2.31,15.55,123.78,11.06,-373.73
155.65,2.3,15.4,123.78,10.94,-376.53
155.7,2.29,14.99,123.78,10.9,-380.01
155.75,2.29,14.28,123.56,10.96,-383.5
155.8,2.29,13.45,123.34,11.05,-386.26
155.85,2.29,12.55,123.11,11.12,-387.58
155.9,2.29,12,122.67,11.14,-387.12
155.95,2.3,11.51,122.22,11.14,-385.04
156,2.3,10.7,121.78,11.14,-382.26
156.05,2.3,9.84,121.55,11.16,-379.81
156.1,2.3,9.31,121.55,11.2,-378.56
156.15,2.3,9.43,121.55,11.27,-378.71
156.2,2.3,9.55,121.55,11.39,-379.95
156.25,2.31,9.4,121.55,11.52,-381.72
156.3,2.32,9.19,121.55,11.66,-383.38
156.35,2.34,9.52,121.55,11.75,-384.61
156.4,2.35,9.94,121.55,11.82,-385.39
156.45,2.36,10.89,121.78,11.89,-386.04
156.5,2.37,12.17,122.22,12.02,-386.95
156.55,2.38,13.61,122.89,12.22,-388.15
156.6,2.38,15.16,123.34,12.39,-389.37
156.65,2.39,16.15,123.78,12.46,-389.99
156.7,2.39,17.46,124.68,12.42,-389.71
156.75,2.39,18.12,125.12,12.29,-388.56
156.8,2.39,18.72,125.57,12.13,-387.13
156.85,2.4,19.17,126.01,11.94,-386.11
156.9,2.39,19.98,127.35,11.74,-386.1
156.95,2.39,20.83,128.69,11.54,-387.32
157,2.38,21.56,130.25,11.38,-389.62
157.05,2.39,22.08,130.92,11.28,-392.43
157.1,2.39,22.53,131.14,11.27,-395.22
157.15,2.38,22.12,131.14,11.35,-397.53
157.2,2.38,21.53,131.37,11.5,-399.34
157.25,2.38,20.53,131.81,11.69,-400.69
157.3,2.38,20.01,132.93,11.88,-401.71
157.35,2.38,19.51,134.04,12.01,-402.39
157.4,2.37,19.5,134.71,12.04,-402.95
157.45,2.37,19.6,135.38,11.98,-403.75
157.5,2.36,19.82,135.6,11.89,-405.19
157.55,2.36,19.49,135.82,11.77,-407.35
157.6,2.36,19.06,135.82,11.62,-409.85
157.65,2.36,18.11,135.38,11.46,-412.18
157.7,2.35,17.43,135.16,11.32,-413.59
157.75,2.35,16.71,135.38,11.22,-413.55
157.8,2.35,16.83,136.05,11.18,-411.67
157.85,2.36,17.11,136.94,11.2,-408.33
157.9,2.37,17.79,137.83,11.35,-404.41
157.95,2.39,18.18,138.28,11.55,-400.92
158,2.4,18.39,138.28,11.82,-398.41
158.05,2.4,18.11,138.28,12.08,-396.72
158.1,2.4,17.7,137.83,12.34,-395.46
158.15,2.4,17.16,136.94,12.58,-394.23
158.2,2.4,17.17,135.16,12.79,-392.99
158.25,2.4,17.27,133.37,12.99,-391.82
158.3,2.4,17.69,133.15,13.13,-390.97
158.35,2.39,17.99,134.49,13.25,-390.76
158.4,2.38,18.34,136.72,13.39,-391.35
158.45,2.37,18.67,138.28,13.56,-392.87
158.5,2.35,18.8,139.17,13.71,-394.93
158.55,2.34,18.89,139.39,13.76,-397.3
158.6,2.32,19.34,139.17,13.68,-399.55
158.65,2.32,19.85,138.28,13.62,-401.41
158.7,2.31,20.84,136.94,13.76,-402.51
158.75,2.32,21.54,135.6,14.27,-402.11
158.8,2.32,22.28,134.49,15.04,-399.04
158.85,2.34,22.76,134.04,15.85,-392.3
158.9,2.34,23.21,134.04,16.51,-381.96
158.95,2.35,23.99,134.04,16.95,-369.75
159,2.35,24.64,134.04,17.21,-357.87
159.05,2.35,25.33,134.04,17.33,-348.33
159.1,2.35,25.99,134.04,17.38,-341.96
159.15,2.36,26.26,133.6,17.42,-338.83
159.2,2.36,26.45,132.93,17.49,-338.56
159.25,2.36,25.34,131.59,17.63,-340.44
159.3,2.36,24.36,130.25,17.83,-343.89
159.35,2.36,23.14,129.58,18.05,-348.06
159.4,2.35,22.9,129.58,18.22,-352.06
159.45,2.35,22.81,129.58,18.37,-354.98
159.5,2.35,22.54,129.58,18.52,-355.9
159.55,2.34,22.07,129.58,18.66,-354.56
159.6,2.33,20.92,129.58,18.75,-351.15
159.65,2.33,20,129.36,18.82,-346.83
159.7,2.34,18.98,128.69,18.91,-342.94
159.75,2.35,18.6,127.8,19.04,-340.89
159.8,2.36,18.32,126.91,19.21,-341.43
159.85,2.37,18.18,126.46,19.38,-344.56
159.9,2.37,18.5,126.46,19.52,-349.36
159.95,2.37,18.94,126.46,19.57,-354.88
160,2.37,19.49,126.46,19.55,-360.44
160.05,2.37,19.69,126.46,19.45,-366.09
160.1,2.36,19.83,126.46,19.36,-371.9
160.15,2.36,19.7,126.46,19.29,-377.56
160.2,2.35,19.51,126.46,19.28,-382.6
160.25,2.35,19.44,126.68,19.35,-386.4
160.3,2.35,19.59,126.68,19.45,-388.76
160.35,2.34,19.81,126.68,19.56,-389.68
160.4,2.33,19.08,126.91,19.67,-389.56
160.45,2.32,18.18,126.91,19.87,-389.04
160.5,2.33,16.85,126.91,20.12,-388.81
160.55,2.33,16.21,126.91,20.32,-389.31
160.6,2.33,15.41,126.91,20.27,-390.7
160.65,2.32,14.72,127.13,20.01,-392.77
160.7,2.31,14.03,127.35,19.65,-395.03
160.75,2.3,13.15,127.35,19.4,-396.65
160.8,2.29,12.44,127.35,19.3,-396.84
160.85,2.27,12.12,127.35,19.36,-395.25
160.9,2.26,12.31,127.35,19.49,-392.28
160.95,2.26,12.89,127.13,19.61,-388.82
161,2.25,13.04,126.24,19.68,-385.93
161.05,2.25,13.19,125.79,19.69,-384.28
161.1,2.25,13.65,125.79,19.66,-384.09
161.15,2.24,14.37,125.79,19.53,-385.03
161.2,2.24,15.6,125.79,19.31,-386.42
161.25,2.24,16.59,125.79,19.02,-387.58
161.3,2.25,17.64,125.79,18.73,-387.84
161.35,2.26,17.85,125.79,18.58,-387.13
161.4,2.27,17.7,125.79,18.6,-385.73
161.45,2.28,17.51,126.01,18.75,-384.47
161.5,2.3,17.04,126.01,18.93,-383.94
161.55,2.3,16.51,126.46,19.06,-384.27
161.6,2.28,15.51,126.68,19.13,-385.05
161.65,2.26,15,127.13,19.16,-385.67
161.7,2.25,14.5,127.35,19.15,-385.65
161.75,2.25,13.7,128.02,19.04,-384.67
161.8,2.24,12.84,129.14,18.87,-382.62
161.85,2.24,12.31,130.47,18.7,-379.61
161.9,2.23,12.43,131.37,18.6,-375.94
161.95,2.23,12.75,131.59,18.55,-371.92
162,2.23,13.04,131.37,18.53,-367.85
162.05,2.22,13.36,131.14,18.49,-363.99
162.1,2.22,13.48,130.25,18.45,-360.55
162.15,2.21,13.77,128.69,18.43,-357.94
162.2,2.23,14.05,127.57,18.41,-356.48
162.25,2.25,14.56,127.35,18.37,-356.3
162.3,2.28,14.72,127.57,18.27,-357.03
162.35,2.28,14.66,128.02,18.07,-358.02
162.4,2.29,15.08,128.47,17.86,-358.67
162.45,2.29,15.55,128.24,17.68,-358.61
162.5,2.31,15.72,126.91,17.56,-357.98
162.55,2.32,15.25,124.45,17.44,-356.91
162.6,2.34,14.6,120.66,17.22,-355.62
162.65,2.36,14.57,119.1,16.91,-353.99
162.7,2.38,14.63,118.88,16.62,-352.04
162.75,2.39,14.84,118.88,16.47,-349.8
162.8,2.41,14.5,118.88,16.51,-347.61
162.85,2.42,14.07,118.88,16.71,-345.69
162.9,2.43,13.51,118.88,17.02,-344.26
162.95,2.43,13.32,118.88,17.34,-343.29
163,2.44,13.37,118.88,17.57,-342.71
163.05,2.45,13.14,118.88,17.7,-342.35
163.1,2.46,12.9,118.88,17.74,-342.1
163.15,2.45,12.41,119.1,17.73,-341.93
163.2,2.44,12.26,119.1,17.72,-341.83
163.25,2.43,12.13,119.1,17.79,-341.85
163.3,2.43,12.08,119.1,17.99,-342.12
163.35,2.42,12.04,119.1,18.33,-342.84
163.4,2.42,12.42,119.1,18.74,-344.11
163.45,2.41,13.29,119.1,19.14,-345.86
163.5,2.41,14.34,119.1,19.48,-347.61
163.55,2.41,15.13,119.1,19.72,-348.87
163.6,2.4,15.49,119.32,19.93,-349.19
163.65,2.38,15.32,119.55,20.17,-348.71
163.7,2.37,15.36,119.55,20.42,-347.9
163.75,2.35,15.34,119.77,20.64,-347.4
163.8,2.34,15.94,119.99,20.74,-347.71
163.85,2.33,16.26,119.99,20.73,-348.82
163.9,2.31,16.84,119.99,20.65,-350.47
163.95,2.3,17.22,119.99,20.52,-352.01
164,2.29,17.61,119.99,20.4,-353.19
164.05,2.28,17.57,119.99,20.28,-354.02
164.1,2.27,17.44,119.99,20.18,-355.06
164.15,2.27,17.2,120.22,20.07,-356.74
164.2,2.26,17.13,120.44,19.96,-359.23
164.25,2.27,17.07,121.33,19.85,-362.27
164.3,2.27,17.24,122.22,19.75,-365.4
164.35,2.27,17.46,122.67,19.7,-368.29
164.4,2.27,17.34,122.89,19.73,-370.64
164.45,2.28,16.76,122.89,19.81,-372.29
164.5,2.3,16.02,122.67,19.88,-373.02
164.55,2.31,15.16,122.67,19.89,-372.64
164.6,2.33,14.44,122.67,19.84,-371.01
164.65,2.34,13.52,122.89,19.79,-368.25
164.7,2.35,12.79,122.89,19.76,-364.9
164.75,2.35,12.06,122.89,19.75,-361.65
164.8,2.35,12.17,123.11,19.77,-359.1
164.85,2.36,12.65,123.34,19.85,-357.41
164.9,2.36,13.56,123.78,19.98,-356.41
164.95,2.35,14.44,124.23,20.15,-355.83
165,2.34,15.4,124.68,20.31,-355.57
165.05,2.34,16.17,125.34,20.44,-355.6
165.1,2.34,16.51,126.01,20.53,-355.96
165.15,2.33,16.54,126.46,20.6,-356.48
165.2,2.32,17.21,126.46,20.65,-357.07
165.25,2.3,17.95,126.46,20.68,-357.67
165.3,2.29,19.03,126.46,20.72,-358.26
165.35,2.28,19.6,126.46,20.74,-358.74
165.4,2.27,20.13,126.46,20.73,-358.89
165.45,2.27,19.74,126.46,20.66,-358.59
165.5,2.27,18.97,126.46,20.53,-357.86
165.55,2.27,17.74,126.46,20.34,-356.89
165.6,2.27,17.34,126.24,20.1,-355.98
165.65,2.28,17.02,126.01,19.86,-355.42
165.7,2.28,17.07,125.79,19.67,-355.23
165.75,2.28,17.62,125.57,19.56,-355.14
165.8,2.28,18.34,125.34,19.46,-354.86
165.85,2.29,18.59,124.45,19.33,-354.31
165.9,2.29,18.19,123.56,19.14,-353.75
165.95,2.3,17.56,123.34,18.98,-353.53
166,2.31,17.55,123.34,18.88,-353.85
166.05,2.32,17.62,123.34,18.9,-354.69
166.1,2.33,17.83,123.11,19.02,-355.9
166.15,2.34,17.89,123.11,19.21,-357.07
166.2,2.35,18.35,123.11,19.39,-357.75
166.25,2.35,18.65,123.11,19.51,-357.31
166.3,2.36,19,123.11,19.57,-355.54
166.35,2.36,18.93,123.34,19.63,-352.68
166.4,2.37,18.99,123.34,19.73,-349.66
166.45,2.38,18.58,123.34,19.86,-347.67
166.5,2.39,17.91,123.34,19.98,-347.58
166.55,2.4,17.1,123.34,20.06,-349.6
166.6,2.39,16.4,123.34,20.06,-353.21
166.65,2.39,15.7,123.56,20.01,-357.42
166.7,2.38,15.02,123.56,19.93,-361.29
166.75,2.37,14.54,123.78,19.86,-363.92
166.8,2.36,14.31,124.01,19.82,-365.33
166.85,2.36,13.77,124.01,19.81,-365.86
166.9,2.35,13.02,124.01,19.87,-366.48
166.95,2.35,12.16,124.01,20,-367.71
167,2.35,11.84,124.01,20.13,-369.69
167.05,2.35,11.8,124.23,20.25,-372.15
167.1,2.34,12.13,124.45,20.31,-374.77
167.15,2.33,12.39,125.57,20.34,-377.32
167.2,2.32,12.7,126.46,20.38,-379.42
167.25,2.31,13.02,127.35,20.45,-380.54
167.3,2.31,13.34,127.57,20.55,-380.26
167.35,2.31,13.47,127.8,20.64,-378.73
167.4,2.3,13.36,127.8,20.67,-376.57
167.45,2.3,13.17,127.8,20.61,-374.46
167.5,2.3,13.11,127.8,20.5,-372.58
167.55,2.3,12.86,127.8,20.38,-370.7
167.6,2.3,12.59,127.8,20.31,-368.48
167.65,2.31,12.29,127.8,20.33,-365.83
167.7,2.31,12.18,128.02,20.45,-363.06
167.75,2.32,12.09,128.02,20.63,-360.66
167.8,2.33,12.05,128.24,20.78,-358.98
167.85,2.34,12.03,128.69,20.82,-358.1
167.9,2.34,12.02,129.58,20.71,-357.94
167.95,2.34,12.01,130.7,20.48,-358.35
168,2.34,12.21,131.81,20.23,-359.32
168.05,2.34,12.84,132.7,20.07,-360.71
168.1,2.34,13.61,133.82,20.05,-362.41
168.15,2.33,14.09,135.82,20.18,-363.93
168.2,2.33,14.14,137.83,20.41,-364.99
168.25,2.32,14.25,138.95,20.66,-365.47
168.3,2.31,14.48,138.95,20.89,-365.73
168.35,2.3,14.75,138.95,21.03,-366.06
168.4,2.3,14.84,138.95,21.11,-366.59
168.45,2.3,14.92,138.95,21.13,-367.14
168.5,2.3,15.15,138.95,21.13,-367.49
168.55,2.31,15.21,138.95,21.15,-367.55
168.6,2.32,15.27,138.95,21.15,-367.34
168.65,2.33,15.7,138.95,21.14,-366.99
168.7,2.33,16.39,138.95,21.1,-366.84
168.75,2.34,16.82,138.95,21.07,-367.24
168.8,2.36,16.84,138.95,21.07,-368.58
168.85,2.38,16.73,138.95,21.1,-370.88
168.9,2.39,16.92,138.95,21.18,-373.99
168.95,2.4,16.93,138.95,21.28,-377.31
169,2.41,16.97,138.95,21.4,-380.3
169.05,2.41,17.18,138.95,21.47,-382.53
169.1,2.42,17.43,138.95,21.47,-383.88
169.15,2.42,17.72,138.95,21.4,-384.44
169.2,2.42,17.83,138.72,21.32,-384.26
169.25,2.41,18.51,138.28,21.32,-383.41
169.3,2.42,18.67,136.94,21.43,-381.93
169.35,2.43,18.84,135.6,21.59,-380.07
169.4,2.43,18.5,134.71,21.75,-378.07
169.45,2.42,18.67,134.49,21.83,-376.11
169.5,2.42,19.23,134.49,21.8,-374.11
169.55,2.41,19.78,134.26,21.69,-371.9
169.6,2.41,20.4,133.82,21.53,-369.42
169.65,2.41,20.44,133.6,21.39,-366.82
169.7,2.4,20.37,133.6,21.31,-364.58
169.75,2.39,20.16,133.6,21.38,-363.17
169.8,2.38,19.91,133.6,21.63,-362.81
169.85,2.39,19.61,133.37,22.05,-363.23
169.9,2.39,18.9,133.37,22.56,-363.99
169.95,2.38,18.3,132.93,23.05,-364.78
170,2.38,17.44,132.48,23.48,-365.65
170.05,2.37,16.55,132.26,23.81,-366.75
170.1,2.37,15.6,132.03,24.04,-368.23
170.15,2.37,14.83,132.03,24.21,-370.02
170.2,2.38,14.29,132.03,24.35,-372.14
170.25,2.38,13.82,132.03,24.49,-374.68
170.3,2.37,13.82,132.03,24.58,-377.98
170.35,2.37,14.13,132.03,24.69,-382.13
170.4,2.36,14.39,131.81,24.91,-387.12
170.45,2.36,14.7,131.81,25.3,-392.52
170.5,2.36,15.02,131.81,25.78,-398.01
170.55,2.36,15.75,131.81,26.14,-403.24
170.6,2.36,16.15,131.81,26.07,-407.97
170.65,2.35,16.58,131.81,25.59,-411.98
170.7,2.36,16.95,131.81,24.78,-415.21
170.75,2.36,17.31,131.81,23.87,-417.84
170.8,2.36,17.25,131.81,22.97,-420.19
170.85,2.35,16.91,131.81,22.07,-422.39
170.9,2.34,16.83,131.81,21.21,-424.09
170.95,2.33,17.35,131.81,20.36,-424.7
171,2.33,18.04,131.81,19.59,-423.83
171.05,2.34,18.08,131.81,18.95,-421.87
171.1,2.34,17.42,131.81,18.46,-419.59
171.15,2.35,16.5,131.81,18.11,-417.99
171.2,2.36,15.58,132.03,17.78,-417.22
171.25,2.37,15.02,132.26,17.51,-417.02
171.3,2.39,15.12,132.48,17.29,-416.46
171.35,2.39,16.43,132.48,17.15,-415.09
171.4,2.4,18.11,132.48,17.1,-412.92
171.45,2.39,19.71,132.48,17.11,-411.01
171.5,2.39,20.56,132.48,17.17,-410.31
171.55,2.4,20.65,132.48,17.25,-411.38
171.6,2.41,20.24,132.48,17.33,-413.69
171.65,2.43,19.58,132.48,17.37,-416.32
171.7,2.43,19.57,132.48,17.35,-418.46
171.75,2.43,19.63,132.48,17.31,-419.75
171.8,2.42,20.24,132.48,17.24,-420.24
171.85,2.41,20.77,132.48,17.17,-419.95
171.9,2.39,21.4,132.48,17.07,-418.96
171.95,2.39,21.44,132.48,16.99,-417.27
172,2.38,21.37,132.48,16.93,-415.26
172.05,2.38,20.36,132.26,16.93,-413.27
172.1,2.38,19.35,132.26,17,-411.78
172.15,2.37,18.14,132.03,17.31,-410.74
172.2,2.37,17.9,131.37,17.92,-410.12
172.25,2.38,17.21,130.03,18.88,-409.68
172.3,2.39,16.62,128.47,19.99,-409.6
172.35,2.39,15.77,126.91,21.02,-409.9
172.4,2.4,15.48,126.24,21.78,-410.61
172.45,2.4,15.05,126.24,22.26,-411.49
172.5,2.4,14.51,126.24,22.53,-412.52
172.55,2.39,13.91,126.24,22.64,-413.76
172.6,2.4,13.28,126.24,22.56,-415.41
172.65,2.4,12.84,126.24,22.28,-417.24
172.7,2.42,13.02,126.24,21.93,-418.58
172.75,2.42,13.37,126.24,21.54,-418.35
172.8,2.42,13.88,126.46,21.1,-415.74
172.85,2.41,13.85,126.46,20.61,-410.73
172.9,2.39,13.95,126.68,20.02,-404.28
172.95,2.38,13.76,126.68,19.42,-397.97
173,2.37,13.54,126.68,18.89,-393.19
173.05,2.35,13.26,126.68,18.53,-390.85
173.1,2.34,12.96,126.68,18.45,-390.98
173.15,2.33,12.64,126.68,18.75,-392.92
173.2,2.33,12.72,126.68,19.33,-395.59
173.25,2.32,13.67,126.68,20.03,-398.15
173.3,2.32,14.88,126.68,20.61,-400.26
173.35,2.32,15.51,126.68,21.04,-402.03
173.4,2.32,15.28,126.68,21.39,-403.66
173.45,2.33,14.76,126.68,21.73,-405.3
173.5,2.34,14.41,126.68,22.01,-406.83
173.55,2.35,14.23,126.68,22.18,-407.97
173.6,2.36,14.53,126.68,22.18,-408.38
173.65,2.36,14.95,126.68,22.17,-408.26
173.7,2.36,15.5,126.68,22.29,-408.18
173.75,2.36,15.89,126.68,22.75,-408.81
173.8,2.37,16.28,126.68,23.4,-410.36
173.85,2.38,16.63,126.91,23.97,-412.6
173.9,2.38,15.98,127.13,24.03,-415.27
173.95,2.38,15.12,127.13,23.61,-417.94
174,2.38,14.22,127.13,22.88,-420.09
174.05,2.38,14.07,127.13,22.09,-420.72
174.1,2.37,14.06,127.13,21.42,-419.11
174.15,2.36,14.43,126.91,20.95,-415.19
174.2,2.35,14.9,126.24,20.8,-410
174.25,2.35,15.66,124.45,20.94,-404.92
174.3,2.35,16.31,123.11,21.33,-400.87
174.35,2.35,17,122.22,21.77,-397.86
174.4,2.35,17.66,121.78,22.13,-395.32
174.45,2.36,17.73,121.55,22.21,-392.87
174.5,2.36,17.68,121.33,22.14,-390.84
174.55,2.36,17.28,121.33,21.86,-389.83
174.6,2.36,17.19,121.33,21.56,-390.77
174.65,2.36,16.9,121.33,21.28,-393.68
174.7,2.37,17.02,121.33,21.14,-398.25
174.75,2.38,17.18,121.55,21.15,-403.27
174.8,2.39,17.44,122,21.21,-407.76
174.85,2.39,17.32,122.67,21.3,-410.96
174.9,2.39,17.35,123.11,21.38,-412.75
174.95,2.38,17.34,123.34,21.45,-413.25
175,2.39,17.34,123.56,21.46,-412.48
175.05,2.39,16.94,123.56,21.41,-410.35
175.1,2.39,16.86,123.56,21.37,-406.94
175.15,2.4,16.76,123.56,21.36,-402.85
175.2,2.4,17.12,123.56,21.42,-399.41
175.25,2.42,17.38,123.56,21.53,-398.01
175.3,2.43,17.7,123.56,21.73,-399.41
175.35,2.44,17.62,123.78,22.01,-403.45
175.4,2.43,17.46,123.56,22.36,-409.12
175.45,2.41,17.22,123.11,22.76,-415.35
175.5,2.4,17.14,122.44,23.13,-421.02
175.55,2.39,16.87,121.78,23.5,-425.31
175.6,2.38,16.8,121.78,23.73,-427.23
175.65,2.38,16.73,121.78,23.81,-426.27
175.7,2.38,16.91,121.78,23.73,-422.55
175.75,2.38,16.93,121.55,23.56,-417.25
175.8,2.37,16.77,121.55,23.45,-411.95
175.85,2.36,16.54,121.55,23.44,-407.84
175.9,2.35,16.26,121.78,23.65,-405.54
175.95,2.33,15.96,122.22,23.98,-404.94
176,2.32,15.64,122.67,24.33,-405.81
176.05,2.31,15.52,123.11,24.57,-407.63
176.1,2.31,15.83,124.01,24.73,-410.26
176.15,2.31,16.27,124.68,24.9,-413.51
176.2,2.32,16.22,125.34,25.1,-417.38
176.25,2.34,15.9,125.34,25.33,-421.46
176.3,2.35,15.42,125.79,25.48,-425.25
176.35,2.35,15.06,126.24,25.5,-427.93
176.4,2.36,14.7,126.91,25.42,-428.76
176.45,2.36,14.55,127.35,25.34,-427.35
176.5,2.37,14.85,128.24,25.42,-423.87
176.55,2.37,15.28,128.91,25.67,-419.06
176.6,2.36,15.83,129.14,26.06,-413.86
176.65,2.36,16.02,129.14,26.45,-409.37
176.7,2.35,16.17,129.14,26.61,-406.25
176.75,2.35,16.44,128.91,26.45,-404.63
176.8,2.35,16.92,128.02,26,-404.06
176.85,2.35,17.47,125.57,25.43,-403.96
176.9,2.34,17.68,123.11,24.81,-404
176.95,2.33,17.83,121.55,24.27,-404.21
177,2.31,18.3,121.55,23.77,-404.81
177.05,2.29,18.83,121.55,23.37,-405.93
177.1,2.28,19.23,121.55,22.99,-407.39
177.15,2.28,19.21,121.55,22.7,-408.78
177.2,2.28,19.09,121.55,22.44,-409.61
177.25,2.28,19.06,121.55,22.24,-409.63
177.3,2.28,19.03,121.55,22.15,-408.95
177.35,2.27,18.62,121.55,22.16,-407.96
177.4,2.27,17.93,121.55,22.29,-407.04
177.45,2.27,17.11,121.55,22.41,-406.33
177.5,2.27,17.21,121.55,22.5,-405.78
177.55,2.26,17.66,121.55,22.52,-405.26
177.6,2.26,18.97,121.55,22.51,-404.73
177.65,2.25,19.73,121.55,22.38,-404.18
177.7,2.25,20.54,121.55,22.1,-403.69
177.75,2.26,20.85,121.55,21.65,-403.44
177.8,2.26,21.28,121.78,21.03,-403.55
177.85,2.27,21.63,122,20.35,-404.06
177.9,2.27,21.78,122.22,19.63,-404.6
177.95,2.29,21.68,122.44,18.95,-404.8
178,2.3,22.29,122.44,18.36,-404.32
178.05,2.31,23,122.67,17.88,-403.5
178.1,2.31,23.46,122.67,17.51,-402.89
178.15,2.32,23.09,122.89,17.19,-403.25
178.2,2.33,21.91,123.11,16.95,-404.63
178.25,2.35,20.4,123.11,16.85,-406.86
178.3,2.35,18.66,123.34,16.92,-409.32
178.35,2.36,17.61,123.34,17.09,-411.7
178.4,2.36,17.26,123.34,17.25,-413.46
178.45,2.36,17.17,123.11,17.34,-414.23
178.5,2.36,17.09,123.34,17.36,-413.5
178.55,2.35,17.05,123.34,17.36,-411.21
178.6,2.35,17.23,123.34,17.37,-407.86
178.65,2.35,16.66,123.34,17.52,-404.35
178.7,2.35,15.98,123.34,17.82,-401.99
178.75,2.35,14.93,123.34,18.34,-401.59
178.8,2.36,14.58,123.34,18.92,-403.57
178.85,2.37,14.3,123.34,19.48,-407.29
178.9,2.37,14.38,123.34,19.86,-411.88
178.95,2.37,14.54,123.34,20.11,-416.05
179,2.36,14.18,123.34,20.27,-418.79
179.05,2.37,13.54,123.34,20.44,-419.54
179.1,2.37,12.75,123.56,20.78,-418.44
179.15,2.39,12.46,123.78,21.28,-416.4
179.2,2.39,12.24,124.45,21.93,-414.59
179.25,2.39,12.14,125.12,22.59,-414.09
179.3,2.38,12.68,125.34,23.2,-415.32
179.35,2.38,13.36,125.57,23.73,-417.82
179.4,2.38,14.01,125.57,24.14,-420.81
179.45,2.37,14.07,125.34,24.42,-423.51
179.5,2.38,14.42,124.45,24.57,-425.56
179.55,2.38,14.5,123.56,24.61,-426.75
179.6,2.38,14.58,122.89,24.55,-427.08
179.65,2.38,14.62,122.67,24.4,-426.65
179.7,2.37,15.04,122.67,24.1,-425.79
179.75,2.36,15.53,122.67,23.65,-424.92
179.8,2.36,16.11,122.67,22.94,-424.54
179.85,2.37,16.73,122.67,22.08,-424.7
179.9,2.38,17.17,122.67,21.14,-424.98
179.95,2.38,17.18,122.67,20.25,-424.56
180,2.39,17.07,122.67,19.6,-422.87
180.05,2.39,17.05,122.67,19.31,-419.97
180.1,2.4,17.02,122.67,19.46,-416.35
180.15,2.41,16.62,122.67,19.94,-412.84
180.2,2.41,16.13,122.67,20.59,-409.88
180.25,2.41,15.95,122.67,21.23,-407.67
180.3,2.41,16.22,122.67,21.77,-406.02
180.35,2.4,16.63,122.67,22.13,-404.98
180.4,2.4,16.57,122.67,22.34,-404.55
180.45,2.4,16.44,122.67,22.46,-404.75
180.5,2.39,15.2,122.67,22.58,-405.29
180.55,2.37,14.33,122.67,22.78,-405.8
180.6,2.35,13.31,122.67,23.01,-406.08
180.65,2.33,12.93,122.67,23.23,-406.22
180.7,2.32,12.25,122.67,23.45,-406.63
180.75,2.31,12.04,122.67,23.71,-407.75
180.8,2.3,12.26,122.67,23.98,-409.67
180.85,2.3,13.26,122.67,24.14,-412.08
180.9,2.29,13.5,122.44,24.1,-414.43
180.95,2.29,13.75,121.78,23.86,-416.3
181,2.29,13.05,119.77,23.52,-417.44
181.05,2.29,12.76,116.65,23.17,-417.81
181.1,2.28,12.36,115.76,22.85,-417.64
181.15,2.29,12.83,115.76,22.5,-417.51
181.2,2.3,13.44,115.76,22.17,-417.9
181.25,2.32,14.45,115.76,21.84,-418.95
181.3,2.34,14.98,115.98,21.63,-420.26
181.35,2.34,15.89,115.98,21.54,-421.38
181.4,2.35,16.77,116.2,21.54,-421.96
181.45,2.35,17.73,116.2,21.61,-422.16
181.5,2.34,18.1,116.2,21.75,-422.35
181.55,2.34,18.17,116.2,21.97,-422.96
181.6,2.34,18.25,116.2,22.16,-424.11
181.65,2.34,18.48,116.2,22.17,-425.7
181.7,2.34,18.75,116.2,21.87,-427.49
181.75,2.33,19.25,116.2,21.29,-429.25
181.8,2.33,19.8,115.98,20.6,-430.53
181.85,2.32,20.41,115.53,19.81,-430.87
181.9,2.31,20.04,115.09,19.03,-429.92
181.95,2.3,19.49,115.09,18.32,-427.92
182,2.29,18.71,115.09,17.77,-425.29
182.05,2.28,18.44,114.86,17.39,-422.62
182.1,2.28,18.23,114.86,16.99,-420.06
182.15,2.28,17.73,114.42,16.65,-417.5
182.2,2.28,17.19,113.97,16.25,-414.51
182.25,2.29,16.59,113.53,15.9,-411.01
182.3,2.29,16.36,113.53,15.59,-407.42
182.35,2.3,16.59,113.75,15.37,-404.67
182.4,2.31,16.79,114.19,15.19,-403.48
182.45,2.34,17.08,115.53,15.04,-404.08
182.5,2.35,16.97,117.32,14.92,-405.98
182.55,2.37,17.81,118.65,14.79,-408.34
182.6,2.37,18.76,119.32,14.66,-410.23
182.65,2.37,19.91,119.77,14.53,-411.05
182.7,2.37,20.33,119.99,14.41,-410.89
182.75,2.38,20.65,120.22,14.34,-410.39
182.8,2.38,20.8,120.22,14.34,-410.27
182.85,2.38,20.89,120.22,14.46,-411.02
182.9,2.37,21.14,120.22,14.74,-412.38
182.95,2.37,21.41,120.44,15.14,-413.94
