date,Den,Res,Cal,SP,Ng
1997/8/30 10:00,2.25,16.58,123.15,-288.81,6.94
1997/8/30 11:00,2.25,16.64,123.15,-288.99,7.43
1997/8/30 12:00,2.24,16.65,123.15,-288.53,7.67
1997/8/30 13:00,2.24,16.63,123.15,-287.35,7.82
1997/8/30 14:00,2.23,16.59,123.38,-285.68,7.3
1997/8/30 15:00,2.23,16.6,123.38,-283.93,6.82
1997/8/30 16:00,2.23,16.61,123.38,-282.45,6.42
1997/8/30 17:00,2.23,16.65,123.15,-281.37,6.45
1997/8/30 18:00,2.23,16.71,122.93,-280.55,6.78
1997/8/30 19:00,2.23,16.8,122.93,-279.71,7.25
1997/8/30 20:00,2.24,16.91,122.93,-278.65,7.2
1997/8/30 21:00,2.24,16.98,123.15,-277.41,6.29
1997/8/30 22:00,2.25,16.94,123.38,-276.44,5.5
1997/8/30 23:00,2.26,16.81,123.15,-276.39,4.96
1997/8/31 0:00,2.26,16.62,123.15,-277.65,5.89
1997/8/31 1:00,2.27,16.45,123.15,-279.99,7.57
1997/8/31 2:00,2.28,16.31,123.38,-282.69,9.89
1997/8/31 3:00,2.29,16.22,123.6,-285.08,11.69
1997/8/31 4:00,2.29,16.16,123.82,-286.92,12.72
1997/8/31 5:00,2.29,16.14,124.04,-288.44,13.68
1997/8/31 6:00,2.28,16.12,124.04,-289.93,15.08
1997/8/31 7:00,2.28,16.13,124.26,-291.32,16.95
1997/8/31 8:00,2.28,16.16,124.26,-292.14,18.61
1997/8/31 9:00,2.27,16.22,124.26,-291.86,19.51
1997/8/31 10:00,2.27,16.25,124.26,-290.41,19.22
1997/8/31 11:00,2.26,16.29,124.26,-288.33,17.55
1997/8/31 12:00,2.25,16.37,124.26,-286.58,15.75
1997/8/31 13:00,2.24,16.53,124.26,-285.92,14.26
1997/8/31 14:00,2.25,16.75,124.04,-286.48,14.2
1997/8/31 15:00,2.26,16.96,124.04,-287.86,14.09
1997/8/31 16:00,2.28,17.1,123.82,-289.42,13.86
1997/8/31 17:00,2.28,17.13,123.6,-290.89,13.19
1997/8/31 18:00,2.29,17.07,123.6,-292.15,12.61
1997/8/31 19:00,2.29,16.96,124.04,-293.22,12.36
1997/8/31 20:00,2.3,16.84,124.49,-293.84,11.99
1997/8/31 21:00,2.3,16.76,124.71,-293.66,11.67
1997/8/31 22:00,2.31,16.74,124.93,-292.33,11.33
1997/8/31 23:00,2.32,16.79,124.93,-289.8,11
1997/9/1 0:00,2.33,16.9,124.93,-286.5,10.67
1997/9/1 1:00,2.33,17.08,124.93,-283.12,10.33
1997/9/1 2:00,2.32,17.3,124.93,-280.4,10.4
1997/9/1 3:00,2.33,17.58,124.71,-278.9,10.35
1997/9/1 4:00,2.33,17.85,124.49,-278.89,10.35
1997/9/1 5:00,2.34,18.08,124.49,-280.35,10.14
1997/9/1 6:00,2.35,18.19,124.49,-282.74,10.1
1997/9/1 7:00,2.36,18.16,124.71,-285.28,10.05
1997/9/1 8:00,2.36,18.04,124.93,-287.03,10.03
1997/9/1 9:00,2.36,17.88,124.93,-287.44,9.82
1997/9/1 10:00,2.35,17.76,124.93,-286.31,9.57
1997/9/1 11:00,2.35,17.75,124.93,-283.97,8.88
1997/9/1 12:00,2.34,17.89,125.15,-281.09,8.09
1997/9/1 13:00,2.32,18.18,125.15,-278.66,7.19
1997/9/1 14:00,2.31,18.54,125.15,-277.42,6.66
1997/9/1 15:00,2.31,18.86,125.15,-277.63,6.17
1997/9/1 16:00,2.31,19.11,124.93,-278.92,5.97
1997/9/1 17:00,2.31,19.25,124.49,-280.81,6.03
1997/9/1 18:00,2.3,19.31,124.04,-282.91,6.4
1997/9/1 19:00,2.3,19.3,123.82,-284.95,6.69
1997/9/1 20:00,2.3,19.28,123.38,-286.68,7.42
1997/9/1 21:00,2.3,19.28,123.38,-287.82,8.62
1997/9/1 22:00,2.3,19.26,123.15,-288.2,9.81
1997/9/1 23:00,2.3,19.21,122.49,-287.88,10.49
1997/9/2 0:00,2.29,19.06,121.6,-287.03,11.26
1997/9/2 1:00,2.29,18.78,120.93,-286.07,12.15
1997/9/2 2:00,2.28,18.44,120.49,-285.51,13.08
1997/9/2 3:00,2.28,18.15,120.05,-286.02,13.25
1997/9/2 4:00,2.27,17.95,119.82,-287.8,13.27
1997/9/2 5:00,2.27,17.72,119.6,-290.59,13.3
1997/9/2 6:00,2.27,17.44,119.6,-293.62,13.31
1997/9/2 7:00,2.27,17.09,119.6,-296.15,13.32
1997/9/2 8:00,2.27,16.76,119.82,-297.75,12.73
1997/9/2 9:00,2.26,16.5,119.6,-298.42,12.41
1997/9/2 10:00,2.26,16.36,119.6,-298.33,11.83
1997/9/2 11:00,2.25,16.36,119.6,-297.6,11.65
1997/9/2 12:00,2.25,16.5,119.82,-296.34,11.3
1997/9/2 13:00,2.26,16.72,119.6,-294.78,11.19
1997/9/2 14:00,2.26,16.93,119.6,-293.28,11.5
1997/9/2 15:00,2.26,17.02,119.38,-292.23,11.94
1997/9/2 16:00,2.27,16.89,119.38,-291.81,12.49
1997/9/2 17:00,2.28,16.61,119.38,-292.01,12.69
1997/9/2 18:00,2.28,16.26,119.38,-292.62,12.63
1997/9/2 19:00,2.29,15.99,119.38,-293.27,12.26
1997/9/2 20:00,2.31,15.77,119.6,-293.53,11.78
1997/9/2 21:00,2.32,15.66,119.6,-293.18,11.21
1997/9/2 22:00,2.34,15.63,119.38,-292.35,11
1997/9/2 23:00,2.34,15.7,119.38,-291.34,11.24
1997/9/3 0:00,2.35,15.85,119.38,-290.34,12.05
1997/9/3 1:00,2.36,16.03,119.38,-289.26,12.86
1997/9/3 2:00,2.37,16.23,119.16,-287.95,13.78
1997/9/3 3:00,2.38,16.44,119.16,-286.36,14.53
1997/9/3 4:00,2.37,16.59,119.38,-284.66,15.86
1997/9/3 5:00,2.36,16.62,119.38,-282.95,17.08
1997/9/3 6:00,2.35,16.52,119.82,-281.17,18.39
1997/9/3 7:00,2.33,16.43,120.05,-279.29,19.29
1997/9/3 8:00,2.33,16.44,119.82,-277.56,20.14
1997/9/3 9:00,2.32,16.59,120.05,-276.56,20.89
1997/9/3 10:00,2.32,16.75,121.16,-276.8,21.4
1997/9/3 11:00,2.32,16.85,121.82,-278.42,21.86
1997/9/3 12:00,2.31,16.85,121.6,-281.13,21.85
1997/9/3 13:00,2.31,16.79,121.82,-284.49,21.34
1997/9/3 14:00,2.3,16.74,122.71,-288,19.84
1997/9/3 15:00,2.3,16.7,123.38,-291.18,18.44
1997/9/3 16:00,2.31,16.64,123.6,-293.8,17.26
1997/9/3 17:00,2.32,16.52,123.38,-295.91,16.34
1997/9/3 18:00,2.33,16.34,123.15,-297.58,14.92
1997/9/3 19:00,2.33,16.14,123.15,-298.63,13.25
1997/9/3 20:00,2.33,16,123.15,-298.65,11.83
1997/9/3 21:00,2.34,16.02,122.93,-297.6,10.02
1997/9/3 22:00,2.36,16.24,122.49,-295.82,8.37
1997/9/3 23:00,2.37,16.61,122.27,-294.05,6.68
1997/9/4 0:00,2.39,16.93,122.49,-292.58,6.01
1997/9/4 1:00,2.39,17.06,123.38,-291.52,5.74
1997/9/4 2:00,2.39,17.01,124.04,-290.72,5.55
1997/9/4 3:00,2.39,16.94,124.04,-290.28,5.46
1997/9/4 4:00,2.39,17.06,123.38,-290.35,6
1997/9/4 5:00,2.39,17.55,123.15,-291.05,7.29
1997/9/4 6:00,2.38,18.53,123.38,-292.22,8.66
1997/9/4 7:00,2.36,19.96,124.04,-293.35,9.59
1997/9/4 8:00,2.34,21.45,124.93,-293.8,10.05
1997/9/4 9:00,2.33,22.44,126.71,-293.24,10.53
1997/9/4 10:00,2.32,22.51,127.82,-291.85,11.32
1997/9/4 11:00,2.31,21.65,128.7,-290.17,12.17
1997/9/4 12:00,2.3,20.28,129.37,-288.51,13.3
1997/9/4 13:00,2.3,18.91,129.59,-286.77,13.89
1997/9/4 14:00,2.31,17.96,129.81,-284.61,14.04
1997/9/4 15:00,2.31,17.42,130.04,-282.08,13.59
1997/9/4 16:00,2.32,17.12,130.26,-279.71,13.33
1997/9/4 17:00,2.33,16.98,130.48,-278.21,13.38
1997/9/4 18:00,2.34,17.04,130.48,-277.97,13.74
1997/9/4 19:00,2.35,17.26,130.92,-278.96,14.03
1997/9/4 20:00,2.36,17.54,131.59,-280.83,14.15
1997/9/4 21:00,2.36,17.75,132.03,-283.22,14.24
1997/9/4 22:00,2.37,17.83,132.7,-285.85,14.28
1997/9/4 23:00,2.37,17.79,133.14,-288.46,15.1
1997/9/5 0:00,2.36,17.72,133.59,-290.81,16.48
1997/9/5 1:00,2.35,17.7,133.81,-292.76,18.52
1997/9/5 2:00,2.34,17.76,134.25,-294.35,20.2
1997/9/5 3:00,2.32,17.86,134.7,-295.68,21.34
1997/9/5 4:00,2.3,17.97,134.7,-296.76,21.71
1997/9/5 5:00,2.29,18.03,134.7,-297.53,21.61
1997/9/5 6:00,2.28,18.05,134.7,-297.87,21.26
1997/9/5 7:00,2.27,17.99,134.48,-297.72,20.78
1997/9/5 8:00,2.26,17.82,134.25,-296.99,20.41
1997/9/5 9:00,2.26,17.55,134.03,-295.78,19.44
1997/9/5 10:00,2.25,17.25,133.59,-294.37,18.17
1997/9/5 11:00,2.25,16.99,132.7,-293.17,16.72
1997/9/5 12:00,2.25,16.79,131.59,-292.54,15.78
1997/9/5 13:00,2.25,16.62,130.48,-292.65,14.7
1997/9/5 14:00,2.24,16.45,129.59,-293.39,13.9
1997/9/5 15:00,2.24,16.26,128.26,-294.39,13.32
1997/9/5 16:00,2.24,16.06,126.48,-295.11,13.24
1997/9/5 17:00,2.24,15.87,124.93,-295.17,13.31
1997/9/5 18:00,2.25,15.66,124.04,-294.52,13.31
1997/9/5 19:00,2.27,15.45,123.15,-293.53,13.53
1997/9/5 20:00,2.28,15.22,122.71,-292.55,13.57
1997/9/5 21:00,2.28,15.06,122.27,-291.94,13.82
1997/9/5 22:00,2.29,14.99,121.82,-291.73,13.68
1997/9/5 23:00,2.31,15.03,121.16,-291.91,14.1
1997/9/6 0:00,2.32,15.16,120.49,-292.19,14.76
1997/9/6 1:00,2.34,15.33,119.82,-292.34,16.17
1997/9/6 2:00,2.35,15.5,119.38,-292.14,17.19
1997/9/6 3:00,2.36,15.64,119.16,-291.56,18.47
1997/9/6 4:00,2.37,15.79,119.16,-290.56,19.73
1997/9/6 5:00,2.37,15.96,119.16,-289.18,21.04
1997/9/6 6:00,2.36,16.17,119.38,-287.38,21.95
1997/9/6 7:00,2.37,16.43,119.82,-285.48,22.2
1997/9/6 8:00,2.36,16.73,120.71,-283.79,22.43
1997/9/6 9:00,2.36,17,121.82,-282.79,22.13
1997/9/6 10:00,2.34,17.14,123.38,-282.56,21.51
1997/9/6 11:00,2.32,17.13,125.15,-283.09,20.53
1997/9/6 12:00,2.3,17,126.26,-284.27,19.61
1997/9/6 13:00,2.29,16.87,126.71,-286.09,18.63
1997/9/6 14:00,2.27,16.78,126.71,-288.4,17.25
1997/9/6 15:00,2.27,16.78,126.71,-290.78,15.78
1997/9/6 16:00,2.26,16.88,126.48,-292.65,14.6
1997/9/6 17:00,2.26,17.07,126.04,-293.47,13.68
1997/9/6 18:00,2.25,17.26,126.04,-293.01,12.66
1997/9/6 19:00,2.25,17.42,126.26,-291.48,11.87
1997/9/6 20:00,2.25,17.47,126.04,-289.31,11.5
1997/9/6 21:00,2.26,17.49,125.82,-287.17,11.67
1997/9/6 22:00,2.26,17.49,125.82,-285.69,12.04
1997/9/6 23:00,2.27,17.51,125.6,-285.29,12.34
1997/9/7 0:00,2.27,17.45,125.6,-286.01,12.88
1997/9/7 1:00,2.28,17.32,126.04,-287.35,13.24
1997/9/7 2:00,2.29,17.11,126.04,-288.64,13.82
1997/9/7 3:00,2.3,16.9,125.82,-289.23,14.01
1997/9/7 4:00,2.3,16.68,125.37,-289.2,14.97
1997/9/7 5:00,2.3,16.49,124.26,-288.76,15.8
1997/9/7 6:00,2.31,16.29,122.93,-288.4,16.95
1997/9/7 7:00,2.32,16.09,121.6,-288.06,17.15
1997/9/7 8:00,2.33,15.91,121.38,-287.57,16.82
1997/9/7 9:00,2.34,15.81,121.38,-286.67,16.19
1997/9/7 10:00,2.34,15.82,121.6,-285.4,15.6
1997/9/7 11:00,2.34,15.9,122.04,-284.24,15.36
1997/9/7 12:00,2.34,16,122.71,-283.9,15.39
1997/9/7 13:00,2.34,16.07,123.6,-284.98,15.75
1997/9/7 14:00,2.34,16.12,124.26,-287.54,16.03
1997/9/7 15:00,2.34,16.16,124.49,-291.01,16.16
1997/9/7 16:00,2.33,16.2,124.93,-294.54,16.04
1997/9/7 17:00,2.32,16.25,124.71,-297.35,16.24
1997/9/7 18:00,2.32,16.29,124.49,-299.07,16.86
1997/9/7 19:00,2.31,16.3,124.49,-299.77,17.42
1997/9/7 20:00,2.31,16.27,124.26,-299.81,17.86
1997/9/7 21:00,2.31,16.23,124.04,-299.58,17.66
1997/9/7 22:00,2.31,16.17,123.6,-299.28,17.5
1997/9/7 23:00,2.32,16.07,123.38,-298.89,17.63
1997/9/8 0:00,2.32,15.94,123.15,-298.15,18.03
1997/9/8 1:00,2.32,15.82,122.93,-296.72,17.93
1997/9/8 2:00,2.32,15.76,123.15,-294.37,17.59
1997/9/8 3:00,2.32,15.8,123.6,-291.35,17.71
1997/9/8 4:00,2.32,15.89,123.82,-288.21,18.46
1997/9/8 5:00,2.32,16,124.26,-285.76,19.23
1997/9/8 6:00,2.32,16.14,124.49,-284.36,20.14
1997/9/8 7:00,2.32,16.36,124.93,-284.06,21.67
1997/9/8 8:00,2.31,16.65,125.37,-284.49,22.96
1997/9/8 9:00,2.29,16.98,125.82,-285.56,23.53
1997/9/8 10:00,2.28,17.28,126.04,-286.96,23.3
1997/9/8 11:00,2.25,17.5,126.04,-288.31,22.97
1997/9/8 12:00,2.24,17.62,126.26,-288.75,22.25
1997/9/8 13:00,2.23,17.58,126.04,-287.87,20.84
1997/9/8 14:00,2.22,17.36,126.04,-285.67,19.42
1997/9/8 15:00,2.23,16.94,125.82,-282.89,18.05
1997/9/8 16:00,2.23,16.38,125.82,-280.19,16.69
1997/9/8 17:00,2.23,15.83,125.82,-277.98,14.95
1997/9/8 18:00,2.23,15.4,125.37,-276.29,13.33
1997/9/8 19:00,2.24,15.17,124.93,-275.03,12.46
1997/9/8 20:00,2.25,15.12,124.71,-274.33,12.16
1997/9/8 21:00,2.26,15.14,124.49,-274.38,12.32
1997/9/8 22:00,2.27,15.14,124.04,-275.35,12.9
1997/9/8 23:00,2.29,15.08,124.04,-277.07,13.64
1997/9/9 0:00,2.3,15,123.6,-279.12,14.51
1997/9/9 1:00,2.31,14.91,123.15,-280.97,14.83
1997/9/9 2:00,2.33,14.87,122.93,-282.24,15.27
1997/9/9 3:00,2.34,14.88,122.93,-283.13,15.42
1997/9/9 4:00,2.35,14.94,123.15,-284.01,15.94
1997/9/9 5:00,2.35,15.02,123.38,-285.3,16.47
1997/9/9 6:00,2.36,15.11,123.38,-286.73,17.08
1997/9/9 7:00,2.37,15.23,123.38,-287.9,17.51
1997/9/9 8:00,2.37,15.41,123.38,-288.42,17.72
1997/9/9 9:00,2.37,15.67,123.38,-288.34,17.85
1997/9/9 10:00,2.38,16.04,123.38,-287.8,17.71
1997/9/9 11:00,2.38,16.47,123.38,-286.96,17.71
1997/9/9 12:00,2.37,16.96,123.38,-285.75,17.69
1997/9/9 13:00,2.36,17.45,123.6,-284.26,17.68
1997/9/9 14:00,2.35,17.95,124.04,-282.7,17.07
1997/9/9 15:00,2.33,18.36,124.71,-281.66,16.35
1997/9/9 16:00,2.32,18.6,125.15,-281.63,15.69
1997/9/9 17:00,2.32,18.58,125.6,-282.89,15.41
1997/9/9 18:00,2.31,18.38,125.37,-285.04,15.22
1997/9/9 19:00,2.3,18.09,125.37,-287.28,15.13
1997/9/9 20:00,2.28,17.85,124.93,-288.75,15.07
1997/9/9 21:00,2.27,17.65,124.71,-289.18,14.84
1997/9/9 22:00,2.26,17.5,125.6,-288.79,14.38
1997/9/9 23:00,2.25,17.39,126.26,-288.16,13.64
1997/9/10 0:00,2.25,17.41,126.48,-287.58,13.21
1997/9/10 1:00,2.25,17.58,126.48,-287.14,12.97
1997/9/10 2:00,2.25,17.88,126.26,-286.67,12.84
1997/9/10 3:00,2.25,18.2,126.26,-286.25,12.36
1997/9/10 4:00,2.25,18.36,126.48,-286.19,12.04
1997/9/10 5:00,2.26,18.24,126.71,-286.92,11.28
1997/9/10 6:00,2.27,17.9,126.26,-288.64,10.66
1997/9/10 7:00,2.28,17.47,124.71,-291.12,9.99
1997/9/10 8:00,2.29,17.1,123.15,-293.82,10.13
1997/9/10 9:00,2.3,16.82,122.71,-295.9,10.82
1997/9/10 10:00,2.3,16.61,122.71,-296.75,11.59
1997/9/10 11:00,2.3,16.43,122.93,-296.09,12.28
1997/9/10 12:00,2.3,16.26,122.93,-294.34,12.18
1997/9/10 13:00,2.31,16.07,123.15,-292.06,12.29
1997/9/10 14:00,2.31,15.88,122.93,-289.89,12.29
1997/9/10 15:00,2.32,15.77,122.49,-287.79,12.72
1997/9/10 16:00,2.33,15.8,122.27,-285.55,13
1997/9/10 17:00,2.33,15.99,122.49,-282.75,13.14
1997/9/10 18:00,2.34,16.27,123.38,-279.67,13.63
1997/9/10 19:00,2.35,16.5,124.71,-276.78,13.96
1997/9/10 20:00,2.36,16.55,125.82,-274.82,14.52
1997/9/10 21:00,2.37,16.35,126.04,-274.12,15.09
1997/9/10 22:00,2.38,16,125.82,-274.71,16.32
1997/9/10 23:00,2.38,15.61,125.37,-276.21,17.28
1997/9/11 0:00,2.39,15.34,124.26,-278.17,18.32
1997/9/11 1:00,2.38,15.22,123.82,-280.26,18.72
1997/9/11 2:00,2.37,15.3,124.04,-282.29,19.81
1997/9/11 3:00,2.36,15.52,124.04,-284.23,20.51
1997/9/11 4:00,2.35,15.81,124.04,-285.89,21.06
1997/9/11 5:00,2.34,16.04,124.04,-287.13,21.11
1997/9/11 6:00,2.34,16.13,124.26,-287.73,21.04
1997/9/11 7:00,2.33,16.03,124.93,-287.69,20.43
1997/9/11 8:00,2.32,15.8,125.15,-287.2,19.09
1997/9/11 9:00,2.31,15.52,124.93,-286.58,17.7
1997/9/11 10:00,2.29,15.26,124.49,-286.25,16.16
1997/9/11 11:00,2.28,15.05,124.26,-286.49,15.17
1997/9/11 12:00,2.28,14.9,124.26,-287.26,13.87
1997/9/11 13:00,2.27,14.82,124.26,-288.1,13.01
1997/9/11 14:00,2.27,14.8,123.82,-288.5,11.98
1997/9/11 15:00,2.27,14.81,123.38,-288.19,10.8
1997/9/11 16:00,2.27,14.82,122.93,-287.4,9.75
1997/9/11 17:00,2.27,14.84,122.93,-286.54,8.71
1997/9/11 18:00,2.27,14.86,123.38,-286.05,8.09
1997/9/11 19:00,2.28,14.85,123.82,-286.75,7.36
1997/9/11 20:00,2.29,14.78,124.04,-288.97,6.89
1997/9/11 21:00,2.3,14.7,124.04,-292.06,6.45
1997/9/11 22:00,2.3,14.61,124.26,-294.13,5.87
1997/9/11 23:00,2.3,14.56,124.26,-293.77,5.66
1997/9/12 0:00,2.3,14.53,124.26,-291.43,5.11
1997/9/12 1:00,2.29,14.51,124.26,-288.28,5.55
1997/9/12 2:00,2.28,14.5,124.26,-285.84,5.73
1997/9/12 3:00,2.27,14.55,124.26,-284.58,6.86
1997/9/12 4:00,2.26,14.67,124.49,-284.69,7.92
1997/9/12 5:00,2.26,14.85,124.71,-285.5,9.16
1997/9/12 6:00,2.26,14.97,124.93,-286.37,10.02
1997/9/12 7:00,2.25,15.01,125.15,-286.76,10.43
1997/9/12 8:00,2.25,14.99,125.37,-286.84,11.09
1997/9/12 9:00,2.26,14.96,125.6,-286.86,11.51
1997/9/12 10:00,2.26,14.93,125.6,-287.07,12.12
1997/9/12 11:00,2.28,14.91,125.82,-287.17,11.93
1997/9/12 12:00,2.29,14.91,126.04,-286.75,11.81
1997/9/12 13:00,2.3,14.94,126.26,-285.52,11.35
1997/9/12 14:00,2.31,14.97,126.71,-283.64,11.23
1997/9/12 15:00,2.32,15.01,126.93,-281.81,11.12
1997/9/12 16:00,2.33,15.01,126.93,-280.68,11.07
1997/9/12 17:00,2.34,15.03,126.93,-280.72,11.04
1997/9/12 18:00,2.35,15.14,127.15,-281.75,10.82
1997/9/12 19:00,2.35,15.41,127.15,-283.37,10.97
1997/9/12 20:00,2.34,15.88,127.15,-285.19,11.16
1997/9/12 21:00,2.34,16.52,127.15,-287.01,11.63
1997/9/12 22:00,2.34,17.22,127.15,-288.74,11.76
1997/9/12 23:00,2.34,17.74,126.93,-290.24,11.68
1997/9/13 0:00,2.33,17.84,126.93,-291.44,11.49
1997/9/13 1:00,2.33,17.47,126.93,-292.28,11.63
1997/9/13 2:00,2.34,16.72,126.93,-292.71,12.42
1997/9/13 3:00,2.35,15.86,126.93,-292.56,14.41
1997/9/13 4:00,2.35,15.08,126.93,-291.81,16.37
1997/9/13 5:00,2.36,14.56,127.37,-290.69,18.16
1997/9/13 6:00,2.35,14.29,128.48,-289.79,18.91
1997/9/13 7:00,2.35,14.22,129.37,-289.56,19.81
1997/9/13 8:00,2.35,14.27,129.81,-290.06,20.74
1997/9/13 9:00,2.35,14.41,130.04,-291,21.71
1997/9/13 10:00,2.35,14.59,130.7,-292.09,22.49
1997/9/13 11:00,2.36,14.79,131.81,-293.25,22.64
1997/9/13 12:00,2.36,15.03,133.59,-294.31,22.63
1997/9/13 13:00,2.35,15.32,134.48,-295.08,21.45
1997/9/13 14:00,2.35,15.61,134.7,-295.28,20.42
1997/9/13 15:00,2.35,15.84,134.7,-294.86,18.57
1997/9/13 16:00,2.36,15.88,134.7,-293.87,18
1997/9/13 17:00,2.37,15.74,134.48,-292.52,17.31
1997/9/13 18:00,2.38,15.46,134.48,-291.06,17.46
1997/9/13 19:00,2.38,15.11,134.48,-289.79,17.16
1997/9/13 20:00,2.37,14.75,134.48,-288.86,16.72
1997/9/13 21:00,2.37,14.42,134.48,-288.4,16.18
1997/9/13 22:00,2.38,14.18,134.48,-288.45,15.58
1997/9/13 23:00,2.39,14.06,134.7,-289.27,15.35
1997/9/14 0:00,2.4,14.01,134.92,-290.8,14.99
1997/9/14 1:00,2.4,14,134.92,-292.62,15.27
1997/9/14 2:00,2.4,14.08,135.14,-293.85,15.25
1997/9/14 3:00,2.4,14.27,135.14,-293.95,15.7
1997/9/14 4:00,2.41,14.52,134.25,-292.95,15.59
1997/9/14 5:00,2.42,14.74,133.59,-291.38,15.86
1997/9/14 6:00,2.42,14.83,133.59,-289.92,16.49
1997/9/14 7:00,2.41,14.76,133.59,-289.05,17.47
1997/9/14 8:00,2.41,14.62,133.59,-288.98,18.79
1997/9/14 9:00,2.4,14.49,133.59,-289.69,19.65
1997/9/14 10:00,2.4,14.44,133.59,-290.88,20.49
1997/9/14 11:00,2.4,14.45,133.59,-292.1,20.83
1997/9/14 12:00,2.4,14.46,133.81,-292.92,20.66
1997/9/14 13:00,2.39,14.44,133.59,-293.14,19.9
1997/9/14 14:00,2.38,14.37,133.14,-292.94,19.11
1997/9/14 15:00,2.37,14.29,132.92,-292.64,18.6
1997/9/14 16:00,2.37,14.2,132.92,-292.51,17.94
1997/9/14 17:00,2.37,14.14,132.7,-292.7,17.31
1997/9/14 18:00,2.35,14.1,132.7,-293.42,16.25
1997/9/14 19:00,2.34,14.08,132.7,-294.71,15.91
1997/9/14 20:00,2.33,14.07,132.48,-296.36,15.63
1997/9/14 21:00,2.32,14.03,132.26,-297.96,15.71
1997/9/14 22:00,2.31,13.98,131.81,-299.27,16.07
1997/9/14 23:00,2.3,13.9,131.59,-300.37,16.56
1997/9/15 0:00,2.29,13.81,131.37,-301.35,17.33
1997/9/15 1:00,2.28,13.7,131.15,-302.12,17.58
1997/9/15 2:00,2.28,13.6,130.7,-302.5,17.38
1997/9/15 3:00,2.28,13.54,130.48,-302.55,17.39
1997/9/15 4:00,2.29,13.5,130.04,-302.57,17.35
1997/9/15 5:00,2.29,13.51,129.59,-302.9,17.75
1997/9/15 6:00,2.3,13.58,128.7,-303.57,17.42
1997/9/15 7:00,2.3,13.67,127.82,-304.5,17.43
1997/9/15 8:00,2.3,13.73,127.37,-305.33,16.77
1997/9/15 9:00,2.3,13.74,127.15,-305.84,16.24
1997/9/15 10:00,2.31,13.72,126.71,-305.83,15.2
1997/9/15 11:00,2.31,13.7,126.04,-305.37,14.69
1997/9/15 12:00,2.31,13.75,125.15,-304.69,14.38
1997/9/15 13:00,2.31,13.94,124.49,-304.2,13.41
1997/9/15 14:00,2.31,14.21,123.82,-304.13,12.46
1997/9/15 15:00,2.31,14.51,122.93,-304.45,11.47
1997/9/15 16:00,2.31,14.77,122.6,-304.78,10.89
1997/9/15 17:00,2.3,14.97,122.27,-304.67,10.27
1997/9/15 18:00,2.3,15.15,121.38,-303.86,9.43
1997/9/15 19:00,2.29,15.3,120.49,-302.18,8.94
1997/9/15 20:00,2.29,15.46,119.82,-299.75,8.48
1997/9/15 21:00,2.29,15.58,119.38,-296.86,8.08
1997/9/15 22:00,2.28,15.66,118.94,-294.15,8.11
1997/9/15 23:00,2.27,15.7,118.49,-292.14,8.24
1997/9/16 0:00,2.26,15.79,118.49,-291.24,8.67
1997/9/16 1:00,2.24,15.93,118.71,-291.34,8.18
1997/9/16 2:00,2.23,16.11,119.16,-292.26,7.57
1997/9/16 3:00,2.22,16.27,119.16,-293.43,6.55
1997/9/16 4:00,2.22,16.36,119.38,-294.39,6.02
1997/9/16 5:00,2.22,16.43,119.38,-294.73,5.92
1997/9/16 6:00,2.22,16.46,119.38,-294.47,6.19
1997/9/16 7:00,2.22,16.51,119.38,-293.82,6.62
1997/9/16 8:00,2.22,16.54,119.38,-293.14,6.76
1997/9/16 9:00,2.22,16.58,119.38,-292.63,6.88
1997/9/16 10:00,2.22,16.66,119.38,-292.47,7.13
1997/9/16 11:00,2.23,16.75,119.38,-292.8,7.4
1997/9/16 12:00,2.24,16.86,119.16,-293.65,7.91
1997/9/16 13:00,2.26,16.94,119.16,-294.95,8.26
1997/9/16 14:00,2.27,17,118.94,-296.45,8.63
1997/9/16 15:00,2.28,17.03,118.71,-297.87,8.58
1997/9/16 16:00,2.29,17.01,118.49,-298.8,8.24
1997/9/16 17:00,2.29,16.95,118.27,-298.96,7.96
1997/9/16 18:00,2.29,16.9,118.27,-298.26,7.64
1997/9/16 19:00,2.29,16.85,118.27,-296.89,7.52
1997/9/16 20:00,2.28,16.84,118.27,-295.19,7.03
1997/9/16 21:00,2.28,16.89,118.27,-293.37,6.91
1997/9/16 22:00,2.28,17,118.27,-291.57,6.79
1997/9/16 23:00,2.27,17.11,118.49,-289.94,6.94
1997/9/17 0:00,2.27,17.16,118.49,-288.68,6.95
1997/9/17 1:00,2.26,17.11,118.49,-288.12,7.18
1997/9/17 2:00,2.26,16.94,118.27,-288.44,7.63
1997/9/17 3:00,2.26,16.7,118.05,-289.75,7.76
1997/9/17 4:00,2.26,16.47,118.27,-291.78,7.68
1997/9/17 5:00,2.26,16.31,118.49,-294.12,7.29
1997/9/17 6:00,2.25,16.23,118.49,-296.25,7.19
1997/9/17 7:00,2.25,16.17,118.71,-297.91,7.1
1997/9/17 8:00,2.26,16.13,118.71,-299.06,7.06
1997/9/17 9:00,2.26,16.07,118.71,-299.76,7.63
1997/9/17 10:00,2.26,16.02,118.71,-299.85,8.34
1997/9/17 11:00,2.26,15.96,118.71,-299.14,9.19
1997/9/17 12:00,2.27,15.89,118.71,-297.66,9.71
1997/9/17 13:00,2.27,15.85,118.94,-295.79,10.38
1997/9/17 14:00,2.28,15.88,118.71,-293.99,11.42
1997/9/17 15:00,2.29,16,118.71,-292.5,12.36
