date,Den,Res,Ng,SP,Cal
1997/6/3 11:00,2.24,16.2,8.02,-229.77,133.37
1997/6/3 12:00,2.24,16.23,8.59,-230.02,133.59
1997/6/3 13:00,2.23,16.24,9.32,-230.24,133.81
1997/6/3 14:00,2.23,16.26,9.98,-230.52,134.25
1997/6/3 15:00,2.24,16.26,11.06,-231.05,134.7
1997/6/3 16:00,2.24,16.24,12.21,-231.83,134.92
1997/6/3 17:00,2.24,16.21,13.25,-232.82,135.14
1997/6/3 18:00,2.25,16.19,14.09,-233.78,135.14
1997/6/3 19:00,2.26,16.21,14.87,-234.6,134.92
1997/6/3 20:00,2.27,16.25,15.19,-235.09,134.48
1997/6/3 21:00,2.27,16.29,15.41,-235.19,134.03
1997/6/3 22:00,2.27,16.29,15.12,-234.87,133.14
1997/6/3 23:00,2.27,16.24,14.91,-234.33,132.92
1997/6/4 0:00,2.28,16.15,14.21,-233.77,133.59
1997/6/4 1:00,2.28,16.06,13.42,-233.41,134.7
1997/6/4 2:00,2.29,15.97,12.53,-233.11,135.36
1997/6/4 3:00,2.29,15.81,11.79,-232.66,135.59
1997/6/4 4:00,2.3,15.58,11.66,-231.76,135.36
1997/6/4 5:00,2.3,15.29,11.49,-230.76,135.36
1997/6/4 6:00,2.3,15.02,11.43,-230.03,135.59
1997/6/4 7:00,2.3,14.81,11.38,-230.33,135.81
1997/6/4 8:00,2.29,14.72,11.56,-231.61,135.81
1997/6/4 9:00,2.28,14.72,11.79,-233.77,136.03
1997/6/4 10:00,2.28,14.75,11.87,-236.03,135.81
1997/6/4 11:00,2.29,14.72,11.73,-238.02,135.81
1997/6/4 12:00,2.29,14.62,11.92,-239.27,135.36
1997/6/4 13:00,2.3,14.49,12.13,-239.77,134.7
1997/6/4 14:00,2.3,14.39,12.61,-239.5,134.25
1997/6/4 15:00,2.3,14.37,12.15,-238.59,134.25
1997/6/4 16:00,2.29,14.42,11.55,-237.29,134.25
1997/6/4 17:00,2.29,14.52,10.74,-235.94,134.25
1997/6/4 18:00,2.29,14.67,10.46,-235.1,134.03
1997/6/4 19:00,2.29,14.84,10.04,-235.05,133.81
1997/6/4 20:00,2.3,15.01,9.7,-235.86,133.81
1997/6/4 21:00,2.3,15.15,9.75,-236.97,133.59
1997/6/4 22:00,2.3,15.22,10.29,-237.93,133.59
1997/6/4 23:00,2.29,15.25,11.01,-238.25,133.59
1997/6/5 0:00,2.29,15.23,11.06,-238.03,133.59
1997/6/5 1:00,2.3,15.22,10.61,-237.42,133.59
1997/6/5 2:00,2.3,15.2,10.34,-236.75,133.59
1997/6/5 3:00,2.31,15.18,10.39,-236.22,133.37
1997/6/5 4:00,2.32,15.15,10.95,-235.93,133.37
1997/6/5 5:00,2.32,15.09,10.87,-235.88,133.14
1997/6/5 6:00,2.32,15.04,10.96,-235.91,133.14
1997/6/5 7:00,2.33,14.99,10.77,-235.94,132.92
1997/6/5 8:00,2.34,14.97,10.75,-235.92,132.92
1997/6/5 9:00,2.35,14.96,10.5,-235.92,132.7
1997/6/5 10:00,2.36,14.93,10.65,-236.02,132.7
1997/6/5 11:00,2.37,14.89,11.03,-236.21,132.7
1997/6/5 12:00,2.38,14.82,11.54,-236.44,132.7
1997/6/5 13:00,2.38,14.75,11.31,-236.61,132.7
1997/6/5 14:00,2.39,14.66,11.17,-236.67,132.92
1997/6/5 15:00,2.4,14.58,10.9,-236.61,133.14
1997/6/5 16:00,2.41,14.52,11.01,-236.57,133.37
1997/6/5 17:00,2.41,14.53,10.78,-236.69,133.37
1997/6/5 18:00,2.42,14.57,10.36,-237.14,133.37
1997/6/5 19:00,2.43,14.64,9.83,-237.9,133.14
1997/6/5 20:00,2.43,14.68,9.64,-238.83,133.14
1997/6/5 21:00,2.43,14.67,9.69,-239.64,133.59
1997/6/5 22:00,2.43,14.56,9.87,-239.95,134.25
1997/6/5 23:00,2.44,14.36,9.91,-239.57,134.92
1997/6/6 0:00,2.44,14.03,10.16,-238.54,135.81
1997/6/6 1:00,2.44,13.65,10.01,-237.22,136.25
1997/6/6 2:00,2.43,13.33,9.83,-236,136.47
1997/6/6 3:00,2.42,13.16,9.17,-235.22,136.47
1997/6/6 4:00,2.41,13.16,9.2,-235.02,136.47
1997/6/6 5:00,2.4,13.25,9.27,-235.29,136.7
1997/6/6 6:00,2.39,13.33,9.7,-235.69,136.7
1997/6/6 7:00,2.38,13.42,9.39,-235.82,136.7
1997/6/6 8:00,2.36,13.59,8.82,-235.4,136.47
1997/6/6 9:00,2.34,13.91,8.04,-234.46,136.25
1997/6/6 10:00,2.33,14.38,7.57,-233.19,135.81
1997/6/6 11:00,2.32,14.95,7.32,-231.93,135.81
1997/6/6 12:00,2.31,15.55,7.58,-231.06,135.59
1997/6/6 13:00,2.3,16.04,7.98,-230.96,135.14
1997/6/6 14:00,2.3,16.28,8.51,-231.84,134.25
1997/6/6 15:00,2.31,16.26,8.5,-233.58,133.37
1997/6/6 16:00,2.31,16.12,8.2,-235.74,132.03
1997/6/6 17:00,2.32,15.94,7.74,-237.74,130.92
1997/6/6 18:00,2.33,15.8,7.59,-239.23,130.48
1997/6/6 19:00,2.35,15.68,7.67,-240.12,130.26
1997/6/6 20:00,2.36,15.6,7.65,-240.65,130.04
1997/6/6 21:00,2.38,15.55,7.46,-241.04,129.81
1997/6/6 22:00,2.38,15.49,7.22,-241.51,129.81
1997/6/6 23:00,2.39,15.43,7.14,-242.08,129.81
1997/6/7 0:00,2.39,15.34,7.07,-242.66,129.81
1997/6/7 1:00,2.39,15.25,7.04,-243.07,129.59
1997/6/7 2:00,2.39,15.14,7.02,-243.23,129.59
1997/6/7 3:00,2.39,15,7.21,-243.19,129.59
1997/6/7 4:00,2.38,14.82,7.45,-243.16,129.59
1997/6/7 5:00,2.38,14.59,7.73,-243.36,129.81
1997/6/7 6:00,2.36,14.29,7.84,-243.92,129.81
1997/6/7 7:00,2.35,13.99,7.91,-244.74,129.81
1997/6/7 8:00,2.33,13.75,8.35,-245.64,129.81
1997/6/7 9:00,2.31,13.63,9.05,-246.41,129.81
1997/6/7 10:00,2.31,13.64,10.08,-246.98,129.81
1997/6/7 11:00,2.29,13.75,10.83,-247.2,129.81
1997/6/7 12:00,2.29,13.9,11.78,-246.84,129.81
1997/6/7 13:00,2.28,14.04,12.12,-245.51,129.59
1997/6/7 14:00,2.27,14.16,12.38,-242.87,129.59
1997/6/7 15:00,2.27,14.26,12.3,-239.01,129.59
1997/6/7 16:00,2.27,14.35,12.54,-234.32,129.59
1997/6/7 17:00,2.27,14.41,12.77,-229.86,129.59
1997/6/7 18:00,2.28,14.46,12.66,-226.48,129.59
1997/6/7 19:00,2.27,14.52,12.29,-224.96,129.59
1997/6/7 20:00,2.27,14.59,11.79,-225.1,129.81
1997/6/7 21:00,2.26,14.68,11.42,-226.55,130.04
1997/6/7 22:00,2.26,14.78,10.64,-228.5,130.26
1997/6/7 23:00,2.26,14.89,9.41,-230.71,130.26
1997/6/8 0:00,2.25,15.02,8.21,-233.06,130.04
1997/6/8 1:00,2.25,15.16,7.52,-235.76,129.37
1997/6/8 2:00,2.25,15.32,7.15,-238.83,128.7
1997/6/8 3:00,2.25,15.47,6.73,-242.11,128.26
1997/6/8 4:00,2.25,15.59,6.38,-245.25,128.04
1997/6/8 5:00,2.25,15.68,6.62,-247.88,128.04
1997/6/8 6:00,2.26,15.72,7.2,-249.75,127.82
1997/6/8 7:00,2.27,15.75,7.96,-250.83,127.82
1997/6/8 8:00,2.29,15.75,8.63,-251.24,127.82
1997/6/8 9:00,2.3,15.72,9.72,-251.14,128.04
1997/6/8 10:00,2.31,15.66,11.27,-250.62,128.04
1997/6/8 11:00,2.33,15.57,12.8,-249.7,127.82
1997/6/8 12:00,2.34,15.49,14.01,-248.46,127.59
1997/6/8 13:00,2.35,15.4,15.16,-246.86,128.04
1997/6/8 14:00,2.35,15.3,16.24,-244.86,128.48
1997/6/8 15:00,2.35,15.21,17.08,-242.19,128.7
1997/6/8 16:00,2.35,15.17,17.46,-238.87,128.48
1997/6/8 17:00,2.35,15.12,17.71,-235.16,128.48
1997/6/8 18:00,2.34,14.98,17.63,-231.78,128.26
1997/6/8 19:00,2.34,14.73,17.47,-229.24,128.26
1997/6/8 20:00,2.33,14.45,16.82,-227.73,128.48
1997/6/8 21:00,2.33,14.23,16.46,-227.02,128.48
1997/6/8 22:00,2.32,14.13,15.66,-226.82,128.93
1997/6/8 23:00,2.32,14.13,15.22,-227.19,129.15
1997/6/9 0:00,2.32,14.14,13.98,-228.25,129.15
1997/6/9 1:00,2.32,14.08,13.04,-230.12,128.93
1997/6/9 2:00,2.32,13.92,11.8,-232.31,128.04
1997/6/9 3:00,2.31,13.67,11.17,-234.27,127.82
1997/6/9 4:00,2.31,13.42,10.19,-235.49,127.59
1997/6/9 5:00,2.31,13.23,9.67,-236.03,127.59
1997/6/9 6:00,2.31,13.14,9.77,-236.15,127.37
1997/6/9 7:00,2.3,13.08,10.49,-236.23,127.37
1997/6/9 8:00,2.3,13.07,10.85,-236.36,127.37
1997/6/9 9:00,2.29,13.08,10.87,-236.63,127.37
1997/6/9 10:00,2.28,13.12,11.14,-236.97,127.59
1997/6/9 11:00,2.28,13.19,11.8,-237.33,127.59
1997/6/9 12:00,2.28,13.3,12.19,-237.59,127.59
1997/6/9 13:00,2.27,13.43,12.2,-237.81,127.59
1997/6/9 14:00,2.26,13.56,12.08,-238.04,127.59
1997/6/9 15:00,2.26,13.65,12.26,-238.45,127.82
1997/6/9 16:00,2.25,13.75,12.07,-239.2,127.82
1997/6/9 17:00,2.24,13.86,11.26,-240.4,128.04
1997/6/9 18:00,2.24,14.03,10.07,-242.08,127.82
1997/6/9 19:00,2.24,14.18,9.27,-243.92,127.82
1997/6/9 20:00,2.25,14.31,8.87,-245.39,127.59
1997/6/9 21:00,2.25,14.38,8.63,-245.91,127.37
1997/6/9 22:00,2.26,14.41,8.3,-245.24,127.15
1997/6/9 23:00,2.26,14.38,8.79,-243.78,126.71
1997/6/10 0:00,2.27,14.34,9.62,-242.13,126.48
1997/6/10 1:00,2.27,14.29,10.68,-241.1,126.04
1997/6/10 2:00,2.28,14.26,11.46,-240.99,125.6
1997/6/10 3:00,2.28,14.24,12.03,-241.9,125.15
1997/6/10 4:00,2.29,14.23,12.5,-243.47,124.93
1997/6/10 5:00,2.29,14.22,12.71,-245.25,124.93
1997/6/10 6:00,2.29,14.24,12.64,-246.85,124.93
1997/6/10 7:00,2.28,14.26,12.67,-247.99,124.93
1997/6/10 8:00,2.27,14.31,12.26,-248.7,124.49
1997/6/10 9:00,2.27,14.37,11.99,-249.12,124.26
1997/6/10 10:00,2.26,14.45,11.25,-249.49,124.04
1997/6/10 11:00,2.26,14.53,10.45,-249.98,124.04
1997/6/10 12:00,2.26,14.58,9.34,-250.68,124.04
1997/6/10 13:00,2.26,14.58,8.36,-251.56,124.04
1997/6/10 14:00,2.26,14.56,7.94,-252.4,124.04
1997/6/10 15:00,2.25,14.5,7.66,-252.93,123.82
1997/6/10 16:00,2.25,14.45,7.72,-252.83,123.6
1997/6/10 17:00,2.25,14.4,7.68,-251.99,123.6
1997/6/10 18:00,2.25,14.36,7.88,-250.55,123.6
1997/6/10 19:00,2.26,14.33,8.11,-248.91,124.04
1997/6/10 20:00,2.27,14.32,8.4,-247.44,124.49
1997/6/10 21:00,2.28,14.35,8.7,-246.42,124.71
1997/6/10 22:00,2.3,14.44,8.82,-245.84,125.15
1997/6/10 23:00,2.31,14.58,8.7,-245.48,126.04
1997/6/11 0:00,2.32,14.72,8.51,-244.97,127.37
1997/6/11 1:00,2.33,14.84,7.84,-244.07,128.26
1997/6/11 2:00,2.34,14.91,7.27,-242.73,128.93
1997/6/11 3:00,2.34,14.95,6.22,-241.06,128.48
1997/6/11 4:00,2.35,14.98,5.5,-239.09,128.04
1997/6/11 5:00,2.35,14.96,4.74,-236.98,127.15
1997/6/11 6:00,2.35,14.9,4.45,-235.08,126.48
1997/6/11 7:00,2.34,14.82,4.24,-233.9,126.26
1997/6/11 8:00,2.33,14.79,4.14,-233.76,126.48
1997/6/11 9:00,2.32,14.84,4.88,-234.63,126.71
1997/6/11 10:00,2.3,14.98,6.4,-236.2,126.48
1997/6/11 11:00,2.28,15.18,8.26,-238.19,126.71
1997/6/11 12:00,2.26,15.41,9.53,-240.48,127.15
1997/6/11 13:00,2.25,15.67,10.96,-242.85,127.82
1997/6/11 14:00,2.24,15.95,12.7,-244.94,127.82
1997/6/11 15:00,2.24,16.24,14.53,-246.09,127.82
1997/6/11 16:00,2.25,16.45,15.45,-246.04,128.04
1997/6/11 17:00,2.25,16.51,15.8,-244.77,128.7
1997/6/11 18:00,2.25,16.37,15.65,-242.86,129.15
1997/6/11 19:00,2.26,16.05,15.49,-240.72,129.15
1997/6/11 20:00,2.26,15.64,14.83,-238.86,128.93
1997/6/11 21:00,2.27,15.28,13.86,-237.45,128.26
1997/6/11 22:00,2.27,14.98,12.74,-236.74,126.71
1997/6/11 23:00,2.27,14.76,11.92,-236.74,125.6
1997/6/12 0:00,2.27,14.62,10.93,-237.4,125.6
1997/6/12 1:00,2.27,14.55,9.57,-238.47,126.04
1997/6/12 2:00,2.26,14.55,8.3,-239.79,126.71
1997/6/12 3:00,2.25,14.58,7.57,-241.26,126.93
1997/6/12 4:00,2.24,14.63,7.38,-242.91,126.93
1997/6/12 5:00,2.23,14.71,7.59,-244.58,127.37
1997/6/12 6:00,2.23,14.81,7.59,-245.89,128.93
1997/6/12 7:00,2.22,14.95,7.64,-246.27,129.81
1997/6/12 8:00,2.22,15.1,7.05,-245.44,130.04
1997/6/12 9:00,2.22,15.23,6.94,-243.67,129.81
1997/6/12 10:00,2.23,15.31,6.6,-241.72,129.81
1997/6/12 11:00,2.23,15.37,6.51,-240.43,129.81
1997/6/12 12:00,2.23,15.38,6.42,-240.27,129.81
1997/6/12 13:00,2.23,15.38,6.79,-241.21,129.81
1997/6/12 14:00,2.24,15.37,7.04,-242.88,129.59
1997/6/12 15:00,2.24,15.36,7.17,-244.78,129.59
1997/6/12 16:00,2.25,15.35,6.44,-246.52,129.15
1997/6/12 17:00,2.25,15.34,5.72,-247.72,128.48
1997/6/12 18:00,2.25,15.34,5.03,-248.06,128.04
1997/6/12 19:00,2.25,15.35,4.95,-247.17,127.59
1997/6/12 20:00,2.24,15.38,5.4,-245.04,127.15
1997/6/12 21:00,2.23,15.41,6.47,-241.91,127.15
1997/6/12 22:00,2.22,15.41,7.57,-238.69,126.93
1997/6/12 23:00,2.22,15.38,8.41,-236.16,126.48
1997/6/13 0:00,2.22,15.33,8.4,-235.23,126.04
1997/6/13 1:00,2.21,15.27,8.76,-235.96,125.37
1997/6/13 2:00,2.21,15.22,9.63,-238.15,124.93
1997/6/13 3:00,2.21,15.18,10.88,-240.87,124.71
1997/6/13 4:00,2.2,15.17,12.1,-243.42,124.93
1997/6/13 5:00,2.2,15.18,13,-245.23,124.93
1997/6/13 6:00,2.2,15.22,13.82,-246.33,124.71
1997/6/13 7:00,2.21,15.24,13.96,-246.9,124.49
1997/6/13 8:00,2.22,15.3,13.96,-247.13,124.26
1997/6/13 9:00,2.22,15.34,14.18,-246.97,123.82
1997/6/13 10:00,2.23,15.4,14.83,-246.45,123.6
1997/6/13 11:00,2.24,15.44,15.2,-245.59,123.6
1997/6/13 12:00,2.25,15.47,15.01,-244.6,123.6
1997/6/13 13:00,2.26,15.5,14.04,-243.63,123.6
1997/6/13 14:00,2.26,15.53,13.01,-242.89,123.6
1997/6/13 15:00,2.26,15.56,12.01,-242.66,123.82
1997/6/13 16:00,2.26,15.6,11.6,-243.25,123.82
1997/6/13 17:00,2.26,15.63,11.32,-244.77,124.04
1997/6/13 18:00,2.26,15.68,10.99,-247,124.04
1997/6/13 19:00,2.27,15.73,10.26,-249.52,124.04
1997/6/13 20:00,2.27,15.77,9.05,-251.74,124.04
1997/6/13 21:00,2.26,15.8,7.86,-253.06,124.04
1997/6/13 22:00,2.25,15.83,6.98,-252.88,124.04
1997/6/13 23:00,2.25,15.87,6.77,-251.14,123.82
1997/6/14 0:00,2.25,15.86,6.75,-248.28,123.6
1997/6/14 1:00,2.25,15.8,7.1,-245.21,123.38
1997/6/14 2:00,2.25,15.68,7.37,-242.57,123.15
1997/6/14 3:00,2.25,15.55,7.7,-240.38,122.93
1997/6/14 4:00,2.25,15.42,7.81,-238.28,123.15
1997/6/14 5:00,2.25,15.36,8.1,-235.88,123.38
1997/6/14 6:00,2.25,15.35,8.38,-233.19,123.38
1997/6/14 7:00,2.24,15.39,8.3,-230.44,123.38
1997/6/14 8:00,2.24,15.44,8.14,-228.09,123.82
1997/6/14 9:00,2.24,15.49,7.89,-226.73,124.26
1997/6/14 10:00,2.24,15.53,8.01,-226.84,124.49
1997/6/14 11:00,2.24,15.52,7.78,-228.59,124.71
1997/6/14 12:00,2.24,15.48,7.96,-231.57,124.93
1997/6/14 13:00,2.24,15.43,7.95,-235.13,124.93
1997/6/14 14:00,2.24,15.41,8.18,-238.58,124.93
1997/6/14 15:00,2.24,15.39,8.03,-241.5,124.93
1997/6/14 16:00,2.25,15.41,8.04,-243.65,124.93
1997/6/14 17:00,2.25,15.46,8.41,-244.99,124.93
1997/6/14 18:00,2.26,15.54,8.89,-245.72,125.15
1997/6/14 19:00,2.26,15.65,9.46,-246.27,125.6
1997/6/14 20:00,2.25,15.81,10.07,-246.87,125.6
1997/6/14 21:00,2.25,15.97,10.71,-247.61,125.6
1997/6/14 22:00,2.25,16.12,11.36,-248.34,125.6
1997/6/14 23:00,2.26,16.23,11.21,-248.95,125.6
1997/6/15 0:00,2.26,16.29,11.11,-249.27,125.6
1997/6/15 1:00,2.26,16.3,10.67,-249.28,125.37
1997/6/15 2:00,2.25,16.25,10.56,-249.05,124.93
1997/6/15 3:00,2.25,16.18,10.24,-248.86,124.71
1997/6/15 4:00,2.25,16.13,10.56,-248.9,124.71
1997/6/15 5:00,2.25,16.12,10.76,-249.28,124.71
1997/6/15 6:00,2.25,16.14,11.06,-249.89,124.26
1997/6/15 7:00,2.26,16.16,10.77,-250.72,124.04
1997/6/15 8:00,2.27,16.18,10.77,-251.73,124.26
1997/6/15 9:00,2.28,16.2,10.71,-252.87,124.93
1997/6/15 10:00,2.28,16.18,10.89,-253.93,125.37
1997/6/15 11:00,2.29,16.14,11.12,-254.71,125.37
1997/6/15 12:00,2.29,16.07,11.4,-255.08,125.37
1997/6/15 13:00,2.3,16.02,11.9,-255.13,125.82
1997/6/15 14:00,2.31,16.01,11.66,-255,126.26
1997/6/15 15:00,2.32,16.03,11.31,-254.76,126.04
1997/6/15 16:00,2.33,16.05,11,-254.31,125.6
1997/6/15 17:00,2.33,16.05,11.06,-253.35,125.6
1997/6/15 18:00,2.34,16,11.01,-251.73,125.82
1997/6/15 19:00,2.34,15.88,10.62,-249.3,126.04
1997/6/15 20:00,2.35,15.69,10.13,-246.28,126.04
1997/6/15 21:00,2.36,15.55,9.55,-242.97,126.71
1997/6/15 22:00,2.36,15.49,8.94,-239.97,126.93
1997/6/15 23:00,2.36,15.56,8.9,-237.71,126.93
1997/6/16 0:00,2.36,15.75,8.97,-236.42,126.93
1997/6/16 1:00,2.35,15.99,9.97,-235.96,127.37
1997/6/16 2:00,2.34,16.19,10.79,-236.03,127.37
1997/6/16 3:00,2.34,16.22,11.75,-236.37,127.37
1997/6/16 4:00,2.32,16.11,12.31,-236.94,127.15
1997/6/16 5:00,2.31,15.95,13.01,-237.78,127.15
1997/6/16 6:00,2.3,15.83,13.86,-238.91,127.15
1997/6/16 7:00,2.29,15.75,14.98,-240.03,127.15
1997/6/16 8:00,2.29,15.65,16.17,-240.87,127.15
1997/6/16 9:00,2.29,15.52,17.23,-241.27,127.15
1997/6/16 10:00,2.3,15.38,17.68,-241.42,127.15
1997/6/16 11:00,2.31,15.28,17.78,-241.64,127.15
1997/6/16 12:00,2.32,15.23,17.49,-242.22,127.15
1997/6/16 13:00,2.33,15.22,17.06,-243.3,127.37
1997/6/16 14:00,2.34,15.24,16.51,-244.9,127.82
1997/6/16 15:00,2.35,15.26,16.11,-246.81,127.82
1997/6/16 16:00,2.35,15.28,15.52,-248.71,127.82
1997/6/16 17:00,2.35,15.28,14.93,-250.11,128.04
1997/6/16 18:00,2.35,15.28,14.49,-250.74,128.26
1997/6/16 19:00,2.34,15.26,14.08,-250.57,128.26
1997/6/16 20:00,2.33,15.17,13.52,-250.05,128.04
1997/6/16 21:00,2.33,15.01,12.92,-249.67,127.82
1997/6/16 22:00,2.31,14.82,12.69,-249.8,127.82
1997/6/16 23:00,2.3,14.62,12.32,-250.33,127.82
1997/6/17 0:00,2.29,14.44,12.4,-250.9,128.26
1997/6/17 1:00,2.29,14.31,12.35,-251.29,128.7
1997/6/17 2:00,2.29,14.29,12.75,-251.39,129.15
1997/6/17 3:00,2.29,14.35,12.82,-251.31,129.15
1997/6/17 4:00,2.29,14.47,12.91,-251.13,129.15
1997/6/17 5:00,2.29,14.59,12.95,-251,129.15
1997/6/17 6:00,2.29,14.68,13.17,-251.1,128.93
1997/6/17 7:00,2.29,14.72,13.42,-251.43,128.7
1997/6/17 8:00,2.29,14.72,13.72,-251.82,128.93
1997/6/17 9:00,2.29,14.71,14.23,-251.89,128.7
1997/6/17 10:00,2.3,14.72,14.79,-251.44,128.7
1997/6/17 11:00,2.31,14.74,15.6,-250.53,128.7
1997/6/17 12:00,2.31,14.8,16.28,-249.55,128.48
1997/6/17 13:00,2.31,14.88,16.98,-248.98,128.26
1997/6/17 14:00,2.31,15.01,18.05,-248.99,127.59
1997/6/17 15:00,2.31,15.15,18.41,-249.39,127.37
1997/6/17 16:00,2.3,15.28,18.89,-249.69,127.15
1997/6/17 17:00,2.3,15.34,18.66,-249.42,127.15
1997/6/17 18:00,2.29,15.31,18.91,-248.51,127.15
1997/6/17 19:00,2.29,15.21,18.11,-247.2,127.15
1997/6/17 20:00,2.28,15.13,17.41,-245.88,127.59
1997/6/17 21:00,2.28,15.11,16.5,-244.7,128.26
1997/6/17 22:00,2.27,15.1,16.18,-243.75,128.26
1997/6/17 23:00,2.27,15.04,15.94,-243.05,127.82
1997/6/18 0:00,2.27,14.98,15.22,-242.85,128.04
1997/6/18 1:00,2.28,14.94,14.63,-243.35,128.93
1997/6/18 2:00,2.29,14.95,14.77,-244.51,129.15
1997/6/18 3:00,2.29,15.01,15.28,-245.9,129.15
1997/6/18 4:00,2.3,15.12,16.01,-246.83,129.37
1997/6/18 5:00,2.3,15.22,15.86,-246.88,129.37
1997/6/18 6:00,2.3,15.26,16.17,-245.94,129.37
1997/6/18 7:00,2.3,15.23,16.41,-244.49,129.37
1997/6/18 8:00,2.3,15.17,16.32,-242.92,129.37
1997/6/18 9:00,2.3,15.16,15.94,-241.8,129.37
1997/6/18 10:00,2.29,15.27,14.85,-241.46,129.15
1997/6/18 11:00,2.28,15.43,13.96,-242.15,128.93
1997/6/18 12:00,2.27,15.55,12.16,-243.74,128.7
1997/6/18 13:00,2.25,15.62,10.82,-245.82,128.7
1997/6/18 14:00,2.24,15.65,9.6,-247.69,128.7
1997/6/18 15:00,2.23,15.71,9.08,-248.81,128.7
1997/6/18 16:00,2.23,15.76,8.74,-248.87,128.48
1997/6/18 17:00,2.23,15.77,8.36,-248.03,127.82
1997/6/18 18:00,2.24,15.72,8.02,-246.64,127.15
1997/6/18 19:00,2.25,15.63,7.48,-245.21,126.04
1997/6/18 20:00,2.26,15.53,6.9,-244.08,125.15
1997/6/18 21:00,2.28,15.47,6.48,-243.5,124.71
1997/6/18 22:00,2.31,15.46,6.28,-243.4,124.26
1997/6/18 23:00,2.34,15.49,6.35,-243.67,123.6
1997/6/19 0:00,2.36,15.57,6.53,-244.01,123.82
1997/6/19 1:00,2.37,15.72,6.58,-244.1,124.04
1997/6/19 2:00,2.39,15.98,6.42,-243.66,124.26
1997/6/19 3:00,2.38,16.33,6.4,-242.59,124.26
1997/6/19 4:00,2.37,16.79,6.56,-241.21,124.93
1997/6/19 5:00,2.36,17.29,6.99,-240.03,125.82
1997/6/19 6:00,2.34,17.76,7.31,-239.52,127.15
1997/6/19 7:00,2.33,18.14,7.86,-239.74,128.7
1997/6/19 8:00,2.3,18.39,8.23,-240.37,129.15
1997/6/19 9:00,2.29,18.52,8.42,-241.06,129.15
1997/6/19 10:00,2.28,18.52,8.13,-241.57,129.15
1997/6/19 11:00,2.28,18.35,7.91,-241.88,128.93
1997/6/19 12:00,2.29,17.96,7.81,-241.8,128.93
1997/6/19 13:00,2.29,17.34,8.34,-241.17,128.7
1997/6/19 14:00,2.3,16.6,8.83,-239.89,128.26
1997/6/19 15:00,2.3,15.92,9.44,-238.34,127.59
1997/6/19 16:00,2.31,15.41,9.85,-237.18,127.15
1997/6/19 17:00,2.31,15.07,10.66,-237.07,127.37
1997/6/19 18:00,2.32,14.84,11.9,-238.19,127.59
1997/6/19 19:00,2.34,14.7,13.11,-240.11,127.82
1997/6/19 20:00,2.35,14.62,14.4,-242.04,127.59
1997/6/19 21:00,2.36,14.56,15.3,-243.32,127.59
1997/6/19 22:00,2.36,14.5,16.14,-243.78,127.59
1997/6/19 23:00,2.36,14.42,16.49,-243.75,127.59
1997/6/20 0:00,2.37,14.36,16.53,-243.74,128.04
1997/6/20 1:00,2.38,14.34,16,-244.09,128.04
1997/6/20 2:00,2.4,14.36,15.31,-244.71,127.82
1997/6/20 3:00,2.41,14.37,14.66,-245.24,127.82
1997/6/20 4:00,2.44,14.38,14.19,-245.41,128.48
1997/6/20 5:00,2.45,14.42,13.37,-245.22,129.15
1997/6/20 6:00,2.46,14.52,12.31,-244.9,129.37
1997/6/20 7:00,2.46,14.7,11.34,-244.72,129.59
1997/6/20 8:00,2.46,14.98,10.73,-244.74,129.81
1997/6/20 9:00,2.46,15.4,10.41,-244.99,130.48
1997/6/20 10:00,2.46,15.95,10.23,-245.48,131.37
1997/6/20 11:00,2.45,16.63,9.93,-246.22,132.92
1997/6/20 12:00,2.43,17.42,9.63,-247.14,134.25
1997/6/20 13:00,2.41,18.35,9.31,-248.07,134.92
1997/6/20 14:00,2.4,19.38,8.79,-248.82,135.36
1997/6/20 15:00,2.38,20.41,8.02,-249.27,135.81
1997/6/20 16:00,2.37,21.27,7.16,-249.4,136.03
1997/6/20 17:00,2.36,21.84,6.64,-249.34,136.03
1997/6/20 18:00,2.36,22.01,6.56,-249.2,136.25
1997/6/20 19:00,2.36,21.84,6.64,-248.95,136.25
1997/6/20 20:00,2.36,21.41,6.84,-248.37,136.25
1997/6/20 21:00,2.36,20.9,6.5,-247.19,136.25
1997/6/20 22:00,2.37,20.41,6.07,-245.44,136.03
1997/6/20 23:00,2.37,20.03,5.51,-243.53,135.59
1997/6/21 0:00,2.37,19.73,5.32,-242.06,134.48
1997/6/21 1:00,2.38,19.43,5.17,-241.4,133.14
1997/6/21 2:00,2.38,19.12,5.5,-241.6,131.59
1997/6/21 3:00,2.4,18.89,5.93,-242.35,130.7
1997/6/21 4:00,2.4,18.81,6.49,-243.32,130.26
1997/6/21 5:00,2.4,18.89,6.48,-244.18,129.81
1997/6/21 6:00,2.4,19.04,6.39,-244.74,129.37
1997/6/21 7:00,2.39,19.17,6.38,-244.98,129.37
1997/6/21 8:00,2.38,19.2,6.55,-245.08,129.59
1997/6/21 9:00,2.37,19.18,6.99,-245.18,129.81
1997/6/21 10:00,2.37,19.13,7.31,-245.23,129.81
1997/6/21 11:00,2.36,19.13,7.66,-245.04,129.59
1997/6/21 12:00,2.35,19.22,7.79,-244.48,129.15
1997/6/21 13:00,2.33,19.37,7.49,-243.73,128.93
1997/6/21 14:00,2.31,19.54,6.86,-243.11,129.59
1997/6/21 15:00,2.3,19.66,6.07,-243.01,130.26
